SubscriptionID,CustomerID,PlanID,StartDate,EndDate,Status,MRR,BillingCycle
SUB005658,CU005658,PL01,2026-05-28,,Active,52.26,Monthly
SUB005659,CU005659,PL03,2025-10-05,2026-04-28,Churned,409.27,Annual
SUB005660,CU005660,PL01,2025-08-10,,Active,60.18,Annual
SUB005661,CU005661,PL01,2022-06-27,,Active,47.58,Annual
SUB005662,CU005662,PL01,2022-06-29,,Active,49.61,Monthly
SUB005663,CU005663,PL03,2022-12-03,,Active,448.51,Monthly
SUB005664,CU005664,PL03,2024-11-16,2025-09-21,Churned,451.33,Annual
SUB005665,CU005665,PL01,2022-11-13,2023-12-24,Churned,54.83,Annual
SUB005666,CU005666,PL02,2023-03-13,2026-05-15,Churned,128.13,Annual
SUB005667,CU005667,PL02,2024-04-20,2025-11-03,Churned,138.69,Monthly
SUB005668,CU005668,PL01,2024-10-21,2026-03-13,Churned,51.92,Monthly
SUB005669,CU005669,PL04,2026-04-25,,Active,1356.73,Monthly
SUB005670,CU005670,PL03,2023-01-23,,Active,379.76,Annual
SUB005671,CU005671,PL03,2026-04-19,,Active,491.36,Annual
SUB005672,CU005672,PL03,2023-03-24,,Active,355.61,Monthly
SUB005673,CU005673,PL03,2024-01-16,,Active,397.16,Monthly
SUB005674,CU005674,PL01,2022-04-02,,Active,41.98,Monthly
SUB005675,CU005675,PL03,2023-03-22,,Active,440.91,Annual
SUB005676,CU005676,PL02,2023-04-06,,Active,182.66,Annual
SUB005677,CU005677,PL02,2025-01-10,,Active,178.2,Annual
SUB005678,CU005678,PL01,2024-02-01,2026-02-14,Churned,53.51,Annual
SUB005679,CU005679,PL03,2022-10-07,,Active,491.41,Annual
SUB005680,CU005680,PL01,2025-01-31,2026-05-08,Churned,59.45,Monthly
SUB005681,CU005681,PL03,2023-02-07,,Active,362.2,Monthly
SUB005682,CU005682,PL02,2025-08-02,,Active,139.66,Annual
SUB005683,CU005683,PL01,2026-02-16,,Active,51.14,Monthly
SUB005684,CU005684,PL04,2024-09-08,,Active,1183.78,Monthly
SUB005685,CU005685,PL03,2026-02-12,2026-08-16,Churned,407.59,Annual
SUB005686,CU005686,PL01,2024-01-19,,Active,56.98,Monthly
SUB005687,CU005687,PL02,2024-06-28,,Active,160.67,Monthly
SUB005688,CU005688,PL03,2025-05-06,,Active,372.51,Monthly
SUB005689,CU005689,PL03,2023-01-29,,Active,475.99,Monthly
SUB005690,CU005690,PL02,2023-03-05,,Active,140.93,Annual
SUB005691,CU005691,PL02,2024-10-12,,Active,181.13,Monthly
SUB005692,CU005692,PL02,2023-08-18,2026-07-31,Churned,171.75,Monthly
SUB005693,CU005693,PL03,2025-03-11,,Active,394.24,Annual
SUB005694,CU005694,PL02,2024-02-02,,Active,131.42,Annual
SUB005695,CU005695,PL02,2024-08-04,,Active,160.32,Monthly
SUB005696,CU005696,PL01,2026-01-03,2026-08-14,Churned,55.8,Monthly
SUB005697,CU005697,PL02,2024-03-14,2026-05-27,Churned,134.09,Monthly
SUB005698,CU005698,PL01,2023-10-28,,Active,58.08,Annual
SUB005699,CU005699,PL02,2022-06-07,,Active,174.56,Annual
SUB005700,CU005700,PL02,2023-12-25,2024-07-23,Churned,144.42,Monthly
SUB005701,CU005701,PL01,2025-05-18,,Active,45.1,Annual
SUB005702,CU005702,PL02,2022-09-29,,Active,152.94,Monthly
SUB005703,CU005703,PL03,2023-06-23,,Active,412.27,Monthly
SUB005704,CU005704,PL01,2022-08-01,,Active,42.98,Annual
SUB005705,CU005705,PL01,2026-06-05,,Active,58.61,Monthly
SUB005706,CU005706,PL01,2025-10-01,,Active,57.31,Annual
SUB005707,CU005707,PL01,2023-06-19,,Active,43.98,Monthly
SUB005708,CU005708,PL01,2023-07-12,,Active,53.35,Monthly
SUB005709,CU005709,PL03,2023-05-24,,Active,344.98,Annual
SUB005710,CU005710,PL02,2022-04-16,,Active,168.06,Monthly
SUB005711,CU005711,PL01,2022-04-29,,Active,54.48,Annual
SUB005712,CU005712,PL02,2023-10-05,,Active,133.18,Annual
SUB005713,CU005713,PL01,2023-12-14,,Active,52.64,Monthly
SUB005714,CU005714,PL01,2023-07-31,2026-03-01,Churned,57.99,Monthly
SUB005715,CU005715,PL04,2024-04-08,,Active,1381.78,Monthly
SUB005716,CU005716,PL03,2024-10-14,2025-02-13,Churned,446.42,Monthly
SUB005717,CU005717,PL02,2022-12-24,,Active,178.81,Annual
SUB005718,CU005718,PL01,2024-12-08,2026-08-15,Churned,60.58,Annual
SUB005719,CU005719,PL02,2022-05-18,,Active,148.23,Annual
SUB005720,CU005720,PL01,2022-10-18,,Active,55.05,Annual
SUB005721,CU005721,PL04,2022-06-10,,Active,1087.39,Annual
SUB005722,CU005722,PL04,2026-03-29,,Active,1493.1,Monthly
SUB005723,CU005723,PL03,2022-09-06,,Active,474.63,Monthly
SUB005724,CU005724,PL01,2023-06-11,,Active,51.89,Annual
SUB005725,CU005725,PL02,2024-05-11,,Active,141.23,Monthly
SUB005726,CU005726,PL03,2026-01-19,2026-05-02,Churned,422.22,Annual
SUB005727,CU005727,PL01,2023-07-31,,Active,57.42,Annual
SUB005728,CU005728,PL01,2026-01-22,,Active,58.49,Monthly
SUB005729,CU005729,PL02,2023-02-13,2025-10-02,Churned,169.99,Monthly
SUB005730,CU005730,PL03,2025-03-26,,Active,450.27,Annual
SUB005731,CU005731,PL01,2024-07-19,,Active,54.8,Monthly
SUB005732,CU005732,PL01,2024-05-01,,Active,45.74,Monthly
SUB005733,CU005733,PL03,2023-04-14,2025-04-12,Churned,384.21,Annual
SUB005734,CU005734,PL02,2026-01-14,2026-06-28,Churned,175.49,Annual
SUB005735,CU005735,PL01,2023-08-24,,Active,42.14,Monthly
SUB005736,CU005736,PL01,2023-09-29,,Active,54.71,Monthly
SUB005737,CU005737,PL02,2023-01-10,2026-01-06,Churned,132.2,Annual
SUB005738,CU005738,PL01,2024-02-11,2024-06-06,Churned,56.13,Monthly
SUB005739,CU005739,PL04,2024-04-19,,Active,1058.63,Annual
SUB005740,CU005740,PL01,2026-03-31,,Active,52.23,Monthly
SUB005741,CU005741,PL03,2025-05-09,,Active,395.73,Monthly
SUB005742,CU005742,PL01,2023-09-30,,Active,42.54,Monthly
SUB005743,CU005743,PL03,2025-01-09,,Active,483.36,Annual
SUB005744,CU005744,PL02,2023-08-09,,Active,131.62,Monthly
SUB005745,CU005745,PL01,2026-05-08,,Active,53.21,Monthly
SUB005746,CU005746,PL04,2025-11-22,,Active,1460.19,Annual
SUB005747,CU005747,PL03,2022-11-28,2025-10-26,Churned,426.62,Annual
SUB005748,CU005748,PL02,2024-04-11,,Active,150.88,Monthly
SUB005749,CU005749,PL01,2022-08-02,,Active,42.97,Monthly
SUB005750,CU005750,PL04,2023-11-27,,Active,1450.78,Annual
SUB005751,CU005751,PL03,2026-04-07,,Active,352.03,Monthly
SUB005752,CU005752,PL03,2022-07-31,,Active,425.27,Monthly
SUB005753,CU005753,PL01,2023-07-30,,Active,49.25,Monthly
SUB005754,CU005754,PL01,2025-07-23,,Active,48.48,Annual
SUB005755,CU005755,PL01,2024-03-08,,Active,49.66,Annual
SUB005756,CU005756,PL03,2023-12-05,,Active,481.88,Annual
SUB005757,CU005757,PL02,2023-06-29,,Active,176.18,Annual
SUB005758,CU005758,PL02,2026-01-02,,Active,135.07,Annual
SUB005759,CU005759,PL02,2026-03-13,,Active,159.31,Monthly
SUB005760,CU005760,PL02,2026-01-28,2026-05-17,Churned,158.58,Annual
SUB005761,CU005761,PL02,2023-04-20,,Active,184.27,Monthly
SUB005762,CU005762,PL01,2025-12-28,,Active,52.0,Annual
SUB005763,CU005763,PL03,2022-09-30,,Active,462.92,Monthly
SUB005764,CU005764,PL02,2022-05-26,,Active,180.56,Monthly
SUB005765,CU005765,PL01,2025-10-25,2026-06-21,Churned,58.65,Monthly
SUB005766,CU005766,PL03,2022-01-30,,Active,409.79,Annual
SUB005767,CU005767,PL02,2025-06-10,2026-04-02,Churned,178.91,Annual
SUB005768,CU005768,PL01,2026-03-23,,Active,59.33,Monthly
SUB005769,CU005769,PL02,2022-07-06,,Active,133.96,Monthly
SUB005770,CU005770,PL01,2026-04-23,,Active,45.76,Monthly
SUB005771,CU005771,PL03,2022-02-04,2023-12-29,Churned,477.52,Monthly
SUB005772,CU005772,PL01,2022-11-28,,Active,59.87,Monthly
SUB005773,CU005773,PL02,2023-11-29,2024-06-13,Churned,155.65,Monthly
SUB005774,CU005774,PL02,2024-02-06,,Active,143.41,Monthly
SUB005775,CU005775,PL02,2024-11-10,,Active,175.29,Monthly
SUB005776,CU005776,PL03,2023-08-14,,Active,412.63,Monthly
SUB005777,CU005777,PL02,2025-11-30,,Active,183.69,Annual
SUB005778,CU005778,PL02,2022-04-20,,Active,145.84,Monthly
SUB005779,CU005779,PL02,2024-08-26,,Active,140.39,Monthly
SUB005780,CU005780,PL01,2024-04-01,2026-04-29,Churned,53.99,Annual
SUB005781,CU005781,PL03,2025-06-30,,Active,387.6,Annual
SUB005782,CU005782,PL02,2023-10-15,,Active,135.77,Annual
SUB005783,CU005783,PL02,2025-12-11,2026-08-18,Churned,174.64,Monthly
SUB005784,CU005784,PL03,2022-07-05,,Active,452.5,Monthly
SUB005785,CU005785,PL02,2022-11-10,2025-05-11,Churned,154.74,Monthly
SUB005786,CU005786,PL02,2026-03-17,,Active,154.86,Annual
SUB005787,CU005787,PL01,2024-02-14,,Active,59.26,Monthly
SUB005788,CU005788,PL02,2023-06-18,,Active,135.1,Annual
SUB005789,CU005789,PL01,2024-06-07,,Active,50.96,Monthly
SUB005790,CU005790,PL02,2024-09-30,,Active,161.16,Annual
SUB005791,CU005791,PL03,2024-01-13,,Active,399.56,Annual
SUB005792,CU005792,PL03,2025-09-07,,Active,451.4,Monthly
SUB005793,CU005793,PL04,2025-11-06,,Active,1349.28,Annual
SUB005794,CU005794,PL01,2024-11-27,2025-03-29,Churned,58.14,Annual
SUB005795,CU005795,PL01,2024-05-12,,Active,51.16,Monthly
SUB005796,CU005796,PL02,2024-10-10,2025-06-04,Churned,148.24,Monthly
SUB005797,CU005797,PL02,2024-10-09,2026-08-29,Churned,165.97,Annual
SUB005798,CU005798,PL01,2023-08-30,,Active,51.89,Monthly
SUB005799,CU005799,PL02,2026-06-24,,Active,141.63,Annual
SUB005800,CU005800,PL01,2023-07-06,2024-08-03,Churned,46.08,Annual
SUB005801,CU005801,PL02,2026-04-01,,Active,138.97,Monthly
SUB005802,CU005802,PL04,2023-09-11,,Active,1251.2,Monthly
SUB005803,CU005803,PL03,2024-10-14,,Active,371.7,Monthly
SUB005804,CU005804,PL01,2023-11-04,,Active,46.98,Monthly
SUB005805,CU005805,PL01,2022-01-11,2025-02-05,Churned,54.78,Monthly
SUB005806,CU005806,PL01,2025-01-28,,Active,44.24,Annual
SUB005807,CU005807,PL01,2026-04-26,,Active,50.15,Annual
SUB005808,CU005808,PL02,2023-12-31,2025-01-04,Churned,181.92,Monthly
SUB005809,CU005809,PL04,2022-07-03,,Active,1320.93,Monthly
SUB005810,CU005810,PL01,2024-04-30,,Active,50.01,Annual
SUB005811,CU005811,PL02,2026-03-12,,Active,171.38,Monthly
SUB005812,CU005812,PL01,2025-03-25,,Active,55.47,Monthly
SUB005813,CU005813,PL01,2024-04-25,2025-10-27,Churned,43.96,Annual
SUB005814,CU005814,PL03,2023-11-06,,Active,345.03,Annual
SUB005815,CU005815,PL02,2026-06-09,,Active,164.36,Annual
SUB005816,CU005816,PL02,2022-06-05,,Active,130.57,Monthly
SUB005817,CU005817,PL01,2025-09-23,,Active,52.14,Annual
SUB005818,CU005818,PL03,2023-05-28,,Active,459.84,Annual
SUB005819,CU005819,PL03,2022-11-04,,Active,454.29,Annual
SUB005820,CU005820,PL02,2024-07-01,,Active,163.17,Annual
SUB005821,CU005821,PL01,2024-09-06,,Active,45.96,Monthly
SUB005822,CU005822,PL03,2025-02-07,,Active,399.72,Monthly
SUB005823,CU005823,PL01,2023-12-31,,Active,48.05,Monthly
SUB005824,CU005824,PL01,2024-03-18,2024-07-21,Churned,52.9,Monthly
SUB005825,CU005825,PL03,2024-05-28,,Active,458.81,Monthly
SUB005826,CU005826,PL03,2025-10-20,,Active,348.83,Monthly
SUB005827,CU005827,PL01,2022-11-04,,Active,45.58,Monthly
SUB005828,CU005828,PL03,2023-05-12,,Active,431.5,Annual
SUB005829,CU005829,PL02,2025-09-21,,Active,162.88,Annual
SUB005830,CU005830,PL01,2022-11-29,,Active,51.24,Annual
SUB005831,CU005831,PL04,2023-02-17,,Active,1149.68,Annual
SUB005832,CU005832,PL02,2023-12-20,2026-06-27,Churned,136.49,Monthly
SUB005833,CU005833,PL02,2026-05-24,,Active,167.56,Annual
SUB005834,CU005834,PL01,2024-01-02,,Active,42.55,Monthly
SUB005835,CU005835,PL03,2025-07-22,,Active,386.98,Monthly
SUB005836,CU005836,PL01,2023-07-14,,Active,53.67,Annual
SUB005837,CU005837,PL03,2023-10-02,,Active,439.38,Monthly
SUB005838,CU005838,PL01,2024-10-30,,Active,55.67,Monthly
SUB005839,CU005839,PL03,2026-05-03,,Active,438.19,Monthly
SUB005840,CU005840,PL02,2023-06-07,,Active,155.09,Annual
SUB005841,CU005841,PL02,2026-02-25,,Active,175.28,Monthly
SUB005842,CU005842,PL03,2026-05-05,,Active,409.92,Annual
SUB005843,CU005843,PL02,2023-11-30,,Active,141.88,Annual
SUB005844,CU005844,PL01,2024-05-29,,Active,43.17,Monthly
SUB005845,CU005845,PL01,2025-06-21,,Active,51.24,Monthly
SUB005846,CU005846,PL04,2023-10-03,,Active,1374.78,Annual
SUB005847,CU005847,PL04,2025-11-09,,Active,1361.06,Annual
SUB005848,CU005848,PL01,2024-06-10,,Active,51.47,Monthly
SUB005849,CU005849,PL03,2026-03-09,,Active,476.12,Annual
SUB005850,CU005850,PL01,2024-01-27,,Active,43.05,Annual
SUB005851,CU005851,PL04,2025-11-29,,Active,1336.77,Annual
SUB005852,CU005852,PL01,2022-08-24,2025-05-02,Churned,58.95,Annual
SUB005853,CU005853,PL03,2023-05-02,,Active,403.07,Monthly
SUB005854,CU005854,PL02,2023-04-08,,Active,149.15,Annual
SUB005855,CU005855,PL02,2025-08-24,,Active,142.67,Monthly
SUB005856,CU005856,PL02,2022-09-12,2023-11-02,Churned,178.9,Annual
SUB005857,CU005857,PL04,2023-03-12,,Active,1322.44,Annual
SUB005858,CU005858,PL01,2022-06-08,,Active,43.02,Annual
SUB005859,CU005859,PL02,2023-03-16,,Active,128.95,Monthly
SUB005860,CU005860,PL03,2025-12-24,,Active,351.37,Monthly
SUB005861,CU005861,PL02,2025-03-27,,Active,135.15,Monthly
SUB005862,CU005862,PL02,2023-05-28,,Active,142.31,Annual
SUB005863,CU005863,PL01,2023-07-07,,Active,47.98,Annual
SUB005864,CU005864,PL01,2023-04-15,,Active,51.95,Annual
SUB005865,CU005865,PL02,2022-07-29,,Active,137.49,Monthly
SUB005866,CU005866,PL01,2025-10-22,2026-02-27,Churned,42.68,Annual
SUB005867,CU005867,PL02,2023-12-03,,Active,137.44,Annual
SUB005868,CU005868,PL01,2023-04-22,,Active,56.03,Monthly
SUB005869,CU005869,PL01,2026-04-27,,Active,42.05,Annual
SUB005870,CU005870,PL04,2023-07-30,,Active,1162.29,Monthly
SUB005871,CU005871,PL03,2024-12-28,,Active,374.47,Annual
SUB005872,CU005872,PL03,2025-12-25,,Active,394.67,Monthly
SUB005873,CU005873,PL03,2025-04-02,2026-06-07,Churned,401.46,Annual
SUB005874,CU005874,PL02,2023-09-18,2024-11-19,Churned,161.62,Monthly
SUB005875,CU005875,PL02,2025-11-21,,Active,155.37,Annual
SUB005876,CU005876,PL03,2026-04-18,,Active,449.32,Monthly
SUB005877,CU005877,PL03,2024-04-03,,Active,390.02,Monthly
SUB005878,CU005878,PL03,2023-09-26,,Active,358.49,Annual
SUB005879,CU005879,PL01,2024-12-30,,Active,59.63,Annual
SUB005880,CU005880,PL02,2026-04-18,,Active,145.14,Monthly
SUB005881,CU005881,PL04,2026-01-04,,Active,1038.69,Monthly
SUB005882,CU005882,PL02,2023-10-23,,Active,150.35,Annual
SUB005883,CU005883,PL02,2025-04-23,,Active,162.96,Monthly
SUB005884,CU005884,PL01,2024-01-03,,Active,59.18,Annual
SUB005885,CU005885,PL01,2023-08-29,,Active,49.2,Monthly
SUB005886,CU005886,PL03,2024-01-13,,Active,463.68,Monthly
SUB005887,CU005887,PL03,2026-01-19,2026-08-02,Churned,396.83,Monthly
SUB005888,CU005888,PL01,2023-06-28,,Active,53.36,Annual
SUB005889,CU005889,PL04,2022-03-18,,Active,1440.15,Annual
SUB005890,CU005890,PL02,2026-06-16,,Active,166.99,Monthly
SUB005891,CU005891,PL03,2022-03-30,,Active,449.56,Monthly
SUB005892,CU005892,PL04,2022-09-18,2025-04-14,Churned,1337.61,Monthly
SUB005893,CU005893,PL01,2022-04-03,,Active,50.3,Annual
SUB005894,CU005894,PL01,2025-04-18,,Active,44.8,Annual
SUB005895,CU005895,PL02,2024-10-30,,Active,163.24,Monthly
SUB005896,CU005896,PL02,2022-11-30,2025-11-21,Churned,142.47,Monthly
SUB005897,CU005897,PL04,2025-02-21,,Active,1368.98,Monthly
SUB005898,CU005898,PL01,2023-01-25,2024-02-21,Churned,55.79,Annual
SUB005899,CU005899,PL01,2023-11-30,2024-08-14,Churned,58.46,Monthly
SUB005900,CU005900,PL02,2022-10-18,2023-12-22,Churned,144.6,Annual
SUB005901,CU005901,PL04,2023-08-31,2025-02-22,Churned,1328.97,Annual
SUB005902,CU005902,PL02,2023-07-31,2024-03-05,Churned,167.15,Monthly
SUB005903,CU005903,PL02,2025-09-29,2026-05-23,Churned,134.88,Annual
SUB005904,CU005904,PL02,2026-05-29,,Active,132.83,Annual
SUB005905,CU005905,PL02,2024-04-11,,Active,153.57,Annual
SUB005906,CU005906,PL01,2022-07-28,,Active,43.37,Monthly
SUB005907,CU005907,PL02,2023-02-03,,Active,131.24,Monthly
SUB005908,CU005908,PL02,2022-10-30,2024-10-13,Churned,149.64,Annual
SUB005909,CU005909,PL01,2026-02-07,,Active,53.21,Monthly
SUB005910,CU005910,PL03,2024-08-30,,Active,407.8,Monthly
SUB005911,CU005911,PL02,2024-04-07,2025-07-13,Churned,145.9,Monthly
SUB005912,CU005912,PL02,2024-09-17,,Active,134.26,Annual
SUB005913,CU005913,PL03,2022-08-20,,Active,350.77,Monthly
SUB005914,CU005914,PL02,2025-10-15,,Active,179.66,Annual
SUB005915,CU005915,PL02,2026-04-09,,Active,155.19,Monthly
SUB005916,CU005916,PL02,2022-06-17,,Active,144.0,Annual
SUB005917,CU005917,PL01,2025-07-04,2026-01-07,Churned,55.58,Monthly
SUB005918,CU005918,PL01,2026-01-09,,Active,58.11,Annual
SUB005919,CU005919,PL03,2024-11-21,,Active,491.56,Annual
SUB005920,CU005920,PL02,2026-05-20,,Active,138.66,Monthly
SUB005921,CU005921,PL03,2024-02-01,,Active,394.11,Monthly
SUB005922,CU005922,PL01,2023-04-16,,Active,46.5,Monthly
SUB005923,CU005923,PL02,2025-04-07,,Active,176.99,Annual
SUB005924,CU005924,PL02,2024-05-09,,Active,131.92,Annual
SUB005925,CU005925,PL01,2022-07-24,,Active,48.25,Monthly
SUB005926,CU005926,PL03,2025-04-18,2026-04-18,Churned,426.01,Monthly
SUB005927,CU005927,PL01,2022-06-13,,Active,47.17,Annual
SUB005928,CU005928,PL03,2025-03-19,,Active,364.31,Annual
SUB005929,CU005929,PL01,2024-07-11,,Active,55.74,Annual
SUB005930,CU005930,PL01,2025-03-11,,Active,54.78,Monthly
SUB005931,CU005931,PL01,2022-01-10,,Active,60.73,Annual
SUB005932,CU005932,PL02,2024-06-18,2024-10-07,Churned,143.64,Annual
SUB005933,CU005933,PL03,2025-03-01,,Active,460.08,Annual
SUB005934,CU005934,PL02,2023-03-28,,Active,140.14,Monthly
SUB005935,CU005935,PL01,2024-07-23,,Active,41.89,Monthly
SUB005936,CU005936,PL01,2026-03-11,,Active,44.12,Monthly
SUB005937,CU005937,PL03,2022-10-29,,Active,422.1,Annual
SUB005938,CU005938,PL02,2023-10-12,,Active,149.08,Annual
SUB005939,CU005939,PL03,2026-06-27,,Active,427.59,Monthly
SUB005940,CU005940,PL03,2022-10-25,,Active,423.42,Monthly
SUB005941,CU005941,PL01,2022-12-29,,Active,60.27,Monthly
SUB005942,CU005942,PL02,2026-03-12,,Active,175.56,Monthly
SUB005943,CU005943,PL03,2025-07-19,,Active,354.35,Monthly
SUB005944,CU005944,PL01,2026-02-15,,Active,54.68,Annual
SUB005945,CU005945,PL02,2023-06-29,2023-10-02,Churned,159.59,Annual
SUB005946,CU005946,PL02,2023-02-03,2024-11-06,Churned,184.23,Monthly
SUB005947,CU005947,PL01,2026-01-14,,Active,52.97,Monthly
SUB005948,CU005948,PL02,2026-02-08,,Active,145.82,Monthly
SUB005949,CU005949,PL02,2023-10-28,,Active,159.82,Annual
SUB005950,CU005950,PL01,2025-05-21,,Active,43.25,Annual
SUB005951,CU005951,PL02,2025-05-22,,Active,163.7,Annual
SUB005952,CU005952,PL02,2022-07-09,,Active,178.7,Monthly
SUB005953,CU005953,PL04,2023-01-02,,Active,1039.72,Annual
SUB005954,CU005954,PL03,2023-04-17,,Active,440.09,Annual
SUB005955,CU005955,PL03,2024-01-14,,Active,460.67,Monthly
SUB005956,CU005956,PL01,2025-12-30,2026-08-15,Churned,45.24,Monthly
SUB005957,CU005957,PL03,2024-11-23,,Active,420.94,Annual
SUB005958,CU005958,PL01,2025-04-30,,Active,50.83,Monthly
SUB005959,CU005959,PL02,2025-05-05,,Active,179.62,Annual
SUB005960,CU005960,PL02,2024-09-05,,Active,130.82,Monthly
SUB005961,CU005961,PL01,2023-02-18,,Active,45.65,Monthly
SUB005962,CU005962,PL04,2024-12-17,,Active,1485.16,Annual
SUB005963,CU005963,PL03,2023-01-02,,Active,446.34,Monthly
SUB005964,CU005964,PL01,2026-04-02,,Active,54.03,Monthly
SUB005965,CU005965,PL01,2026-04-09,,Active,57.71,Monthly
SUB005966,CU005966,PL02,2024-03-13,,Active,131.77,Monthly
SUB005967,CU005967,PL01,2022-09-28,,Active,42.44,Monthly
SUB005968,CU005968,PL03,2025-06-25,,Active,393.58,Monthly
SUB005969,CU005969,PL02,2024-04-09,,Active,185.87,Monthly
SUB005970,CU005970,PL02,2022-01-10,,Active,136.1,Monthly
SUB005971,CU005971,PL01,2026-06-17,,Active,41.94,Monthly
SUB005972,CU005972,PL01,2023-11-17,,Active,61.07,Monthly
SUB005973,CU005973,PL03,2022-05-29,,Active,425.1,Annual
SUB005974,CU005974,PL03,2023-08-04,,Active,414.51,Monthly
SUB005975,CU005975,PL01,2023-05-16,2024-09-27,Churned,52.37,Monthly
SUB005976,CU005976,PL01,2024-01-24,,Active,57.09,Monthly
SUB005977,CU005977,PL03,2023-07-15,,Active,497.21,Annual
SUB005978,CU005978,PL02,2023-09-06,,Active,175.67,Monthly
SUB005979,CU005979,PL02,2023-01-29,,Active,177.7,Monthly
SUB005980,CU005980,PL01,2024-07-10,2025-02-04,Churned,45.25,Annual
SUB005981,CU005981,PL02,2026-01-18,,Active,161.84,Annual
SUB005982,CU005982,PL01,2024-08-04,,Active,56.65,Monthly
SUB005983,CU005983,PL03,2022-08-24,2024-04-11,Churned,482.78,Annual
SUB005984,CU005984,PL01,2026-05-26,,Active,44.97,Annual
SUB005985,CU005985,PL01,2022-10-19,,Active,45.4,Monthly
SUB005986,CU005986,PL01,2025-08-18,,Active,41.71,Monthly
SUB005987,CU005987,PL04,2025-01-31,,Active,1347.01,Annual
SUB005988,CU005988,PL01,2025-12-26,,Active,46.84,Annual
SUB005989,CU005989,PL01,2024-03-15,,Active,54.45,Monthly
SUB005990,CU005990,PL01,2025-01-22,2025-10-05,Churned,51.17,Monthly
SUB005991,CU005991,PL03,2026-02-04,2026-08-23,Churned,356.19,Annual
SUB005992,CU005992,PL02,2025-02-02,2026-07-10,Churned,169.35,Annual
SUB005993,CU005993,PL03,2022-06-14,,Active,479.59,Monthly
SUB005994,CU005994,PL04,2024-02-20,,Active,1165.14,Annual
SUB005995,CU005995,PL03,2024-08-04,,Active,367.49,Monthly
SUB005996,CU005996,PL02,2022-12-09,,Active,140.84,Annual
SUB005997,CU005997,PL01,2026-05-03,,Active,60.58,Monthly
SUB005998,CU005998,PL03,2024-10-26,,Active,401.27,Annual
SUB005999,CU005999,PL01,2022-03-21,,Active,50.63,Monthly
SUB006000,CU006000,PL01,2023-08-26,,Active,45.72,Annual
SUB006001,CU006001,PL01,2022-03-02,,Active,56.63,Monthly
SUB006002,CU006002,PL02,2022-02-28,,Active,170.39,Monthly
SUB006003,CU006003,PL01,2023-10-22,,Active,50.39,Monthly
SUB006004,CU006004,PL01,2023-03-29,,Active,51.38,Annual
SUB006005,CU006005,PL02,2025-02-08,,Active,182.81,Monthly
SUB006006,CU006006,PL02,2023-08-08,,Active,141.77,Annual
SUB006007,CU006007,PL02,2022-06-09,,Active,141.45,Annual
SUB006008,CU006008,PL04,2022-11-08,2023-05-03,Churned,1348.03,Annual
SUB006009,CU006009,PL03,2023-12-15,,Active,365.91,Monthly
SUB006010,CU006010,PL03,2025-01-28,,Active,409.15,Annual
SUB006011,CU006011,PL03,2025-06-23,,Active,390.21,Annual
SUB006012,CU006012,PL03,2022-05-12,,Active,357.31,Monthly
SUB006013,CU006013,PL02,2023-02-21,,Active,127.48,Annual
SUB006014,CU006014,PL02,2024-11-04,,Active,180.32,Monthly
SUB006015,CU006015,PL02,2024-06-27,,Active,133.08,Monthly
SUB006016,CU006016,PL03,2026-06-23,,Active,403.54,Annual
