CustomerID,CustomerName,SignupDate,Industry,Country,Segment
CU005325,Account 005325,2023-04-01,Healthcare,Germany,SMB
CU005326,Account 005326,2024-12-23,Finance,Germany,Enterprise
CU005327,Account 005327,2022-02-22,Healthcare,Canada,Enterprise
CU005328,Account 005328,2024-08-07,Retail,Germany,SMB
CU005329,Account 005329,2026-03-02,Finance,Singapore,SMB
CU005330,Account 005330,2026-04-07,Education,United Kingdom,Mid-Market
CU005331,Account 005331,2024-02-04,Finance,Germany,SMB
CU005332,Account 005332,2022-11-21,Retail,Australia,Mid-Market
CU005333,Account 005333,2025-02-11,Software,Australia,Enterprise
CU005334,Account 005334,2022-07-04,Finance,United Kingdom,Mid-Market
CU005335,Account 005335,2022-05-22,Retail,United States,SMB
CU005336,Account 005336,2025-09-23,Professional Services,United States,SMB
CU005337,Account 005337,2022-03-21,Software,Germany,SMB
CU005338,Account 005338,2025-02-21,Manufacturing,Canada,SMB
CU005339,Account 005339,2024-08-27,Professional Services,United States,Mid-Market
CU005340,Account 005340,2022-12-28,Retail,Australia,Mid-Market
CU005341,Account 005341,2026-05-22,Manufacturing,United States,Mid-Market
CU005342,Account 005342,2022-12-30,Finance,Germany,Enterprise
CU005343,Account 005343,2023-04-13,Professional Services,Australia,Mid-Market
CU005344,Account 005344,2025-07-13,Finance,United Kingdom,Enterprise
CU005345,Account 005345,2022-08-01,Software,United Kingdom,Mid-Market
CU005346,Account 005346,2025-11-15,Finance,Canada,Mid-Market
CU005347,Account 005347,2023-03-03,Healthcare,United Kingdom,Mid-Market
CU005348,Account 005348,2022-03-24,Software,United States,Enterprise
CU005349,Account 005349,2026-04-01,Education,United States,SMB
CU005350,Account 005350,2025-06-30,Software,Singapore,Mid-Market
CU005351,Account 005351,2024-02-16,Finance,Germany,Mid-Market
CU005352,Account 005352,2025-12-17,Finance,United States,Enterprise
CU005353,Account 005353,2023-09-14,Retail,Canada,SMB
CU005354,Account 005354,2023-10-04,Professional Services,Australia,Enterprise
CU005355,Account 005355,2025-03-10,Retail,United States,Mid-Market
CU005356,Account 005356,2025-01-22,Professional Services,Germany,Mid-Market
CU005357,Account 005357,2025-01-09,Software,Germany,Enterprise
CU005358,Account 005358,2025-12-14,Professional Services,United States,SMB
CU005359,Account 005359,2022-06-01,Professional Services,Singapore,Mid-Market
CU005360,Account 005360,2023-11-21,Professional Services,United Kingdom,Mid-Market
CU005361,Account 005361,2024-11-07,Finance,United States,Mid-Market
CU005362,Account 005362,2022-02-22,Finance,United Kingdom,Enterprise
CU005363,Account 005363,2023-11-11,Manufacturing,Singapore,SMB
CU005364,Account 005364,2023-02-06,Software,United States,Enterprise
CU005365,Account 005365,2025-05-26,Healthcare,Singapore,Mid-Market
CU005366,Account 005366,2026-05-28,Healthcare,United Kingdom,Enterprise
CU005367,Account 005367,2024-01-28,Professional Services,Australia,Enterprise
CU005368,Account 005368,2023-11-17,Healthcare,United Kingdom,Enterprise
CU005369,Account 005369,2024-12-28,Professional Services,United Kingdom,Mid-Market
CU005370,Account 005370,2025-10-27,Manufacturing,United States,Mid-Market
CU005371,Account 005371,2022-12-02,Finance,United States,SMB
CU005372,Account 005372,2022-07-14,Manufacturing,United States,Enterprise
CU005373,Account 005373,2025-05-02,Education,Australia,SMB
CU005374,Account 005374,2025-04-05,Software,United States,Enterprise
CU005375,Account 005375,2025-03-14,Retail,Australia,SMB
CU005376,Account 005376,2024-10-02,Professional Services,Australia,SMB
CU005377,Account 005377,2022-01-31,Healthcare,Germany,Enterprise
CU005378,Account 005378,2024-03-15,Professional Services,Australia,Enterprise
CU005379,Account 005379,2026-03-12,Professional Services,Canada,Mid-Market
CU005380,Account 005380,2025-09-11,Professional Services,United States,Enterprise
CU005381,Account 005381,2023-07-21,Professional Services,Canada,Enterprise
CU005382,Account 005382,2023-02-08,Software,United Kingdom,Enterprise
CU005383,Account 005383,2023-06-21,Education,Canada,Mid-Market
CU005384,Account 005384,2022-08-20,Education,Canada,Enterprise
CU005385,Account 005385,2022-11-16,Software,Germany,Enterprise
CU005386,Account 005386,2023-01-13,Professional Services,United States,Mid-Market
CU005387,Account 005387,2025-06-11,Professional Services,United States,SMB
CU005388,Account 005388,2025-05-08,Education,United Kingdom,SMB
CU005389,Account 005389,2022-09-25,Finance,United Kingdom,Enterprise
CU005390,Account 005390,2025-06-04,Healthcare,United Kingdom,Mid-Market
CU005391,Account 005391,2022-04-19,Software,Germany,Enterprise
CU005392,Account 005392,2023-06-06,Healthcare,United Kingdom,SMB
CU005393,Account 005393,2024-11-15,Software,United Kingdom,Mid-Market
CU005394,Account 005394,2024-09-19,Retail,Australia,Enterprise
CU005395,Account 005395,2025-11-09,Manufacturing,Australia,Mid-Market
CU005396,Account 005396,2024-11-20,Education,United States,Mid-Market
CU005397,Account 005397,2025-03-03,Professional Services,Germany,Mid-Market
CU005398,Account 005398,2025-04-27,Professional Services,United States,SMB
CU005399,Account 005399,2025-01-26,Education,Canada,Mid-Market
CU005400,Account 005400,2024-12-22,Software,Canada,Enterprise
CU005401,Account 005401,2022-07-18,Finance,Germany,Mid-Market
CU005402,Account 005402,2024-09-23,Manufacturing,Canada,Mid-Market
CU005403,Account 005403,2025-07-08,Retail,Canada,Mid-Market
CU005404,Account 005404,2023-09-03,Manufacturing,United States,Mid-Market
CU005405,Account 005405,2024-03-10,Retail,United Kingdom,Mid-Market
CU005406,Account 005406,2023-09-13,Manufacturing,Canada,Mid-Market
CU005407,Account 005407,2023-10-12,Manufacturing,United States,SMB
CU005408,Account 005408,2025-06-28,Manufacturing,Singapore,Enterprise
CU005409,Account 005409,2023-08-25,Professional Services,Canada,Mid-Market
CU005410,Account 005410,2023-02-27,Retail,Germany,Enterprise
CU005411,Account 005411,2023-03-10,Healthcare,Australia,SMB
CU005412,Account 005412,2024-04-10,Manufacturing,Australia,Mid-Market
CU005413,Account 005413,2022-07-28,Professional Services,Germany,SMB
CU005414,Account 005414,2025-04-13,Retail,Singapore,Enterprise
CU005415,Account 005415,2024-12-07,Education,United Kingdom,Enterprise
CU005416,Account 005416,2024-08-24,Manufacturing,Canada,Mid-Market
CU005417,Account 005417,2022-04-24,Software,United Kingdom,Mid-Market
CU005418,Account 005418,2025-06-14,Professional Services,Canada,Enterprise
CU005419,Account 005419,2026-04-30,Software,Canada,Enterprise
CU005420,Account 005420,2024-04-06,Education,Australia,Mid-Market
CU005421,Account 005421,2022-08-09,Education,United Kingdom,SMB
CU005422,Account 005422,2022-10-30,Finance,Australia,SMB
CU005423,Account 005423,2022-02-05,Retail,Canada,SMB
CU005424,Account 005424,2022-07-23,Software,Germany,Enterprise
CU005425,Account 005425,2026-01-21,Software,Germany,Enterprise
CU005426,Account 005426,2024-05-05,Finance,Canada,Enterprise
CU005427,Account 005427,2026-04-17,Professional Services,Germany,Enterprise
CU005428,Account 005428,2024-06-29,Software,United States,Mid-Market
CU005429,Account 005429,2025-08-08,Manufacturing,United Kingdom,SMB
CU005430,Account 005430,2022-04-09,Manufacturing,United Kingdom,Enterprise
CU005431,Account 005431,2023-01-22,Education,United States,Enterprise
CU005432,Account 005432,2022-10-25,Healthcare,Germany,Enterprise
CU005433,Account 005433,2023-12-28,Manufacturing,Australia,Enterprise
CU005434,Account 005434,2025-06-27,Healthcare,Australia,Mid-Market
CU005435,Account 005435,2023-04-21,Healthcare,United States,Enterprise
CU005436,Account 005436,2025-12-25,Software,United States,Enterprise
CU005437,Account 005437,2023-09-04,Finance,United States,SMB
CU005438,Account 005438,2022-08-14,Manufacturing,Germany,SMB
CU005439,Account 005439,2022-07-21,Retail,United Kingdom,Enterprise
CU005440,Account 005440,2022-09-23,Software,United Kingdom,SMB
CU005441,Account 005441,2022-11-26,Finance,Singapore,Mid-Market
CU005442,Account 005442,2025-11-04,Finance,United Kingdom,Enterprise
CU005443,Account 005443,2025-05-05,Healthcare,Australia,Mid-Market
CU005444,Account 005444,2026-05-15,Software,Canada,Mid-Market
CU005445,Account 005445,2024-02-28,Manufacturing,United States,Mid-Market
CU005446,Account 005446,2023-08-23,Professional Services,Singapore,Enterprise
CU005447,Account 005447,2022-08-20,Finance,United Kingdom,Enterprise
CU005448,Account 005448,2024-01-30,Retail,Germany,Mid-Market
CU005449,Account 005449,2025-06-09,Software,United States,Mid-Market
CU005450,Account 005450,2025-05-09,Healthcare,Australia,Enterprise
CU005451,Account 005451,2025-09-17,Retail,Canada,SMB
CU005452,Account 005452,2026-02-22,Healthcare,United Kingdom,Enterprise
CU005453,Account 005453,2023-04-21,Healthcare,United States,Enterprise
CU005454,Account 005454,2026-04-24,Retail,Canada,Mid-Market
CU005455,Account 005455,2026-04-19,Professional Services,United Kingdom,SMB
CU005456,Account 005456,2022-09-19,Software,United Kingdom,SMB
CU005457,Account 005457,2022-09-02,Retail,Australia,SMB
CU005458,Account 005458,2022-10-16,Manufacturing,United Kingdom,Mid-Market
CU005459,Account 005459,2022-11-12,Education,Australia,SMB
CU005460,Account 005460,2024-12-16,Finance,United States,SMB
CU005461,Account 005461,2025-02-03,Finance,Canada,Mid-Market
CU005462,Account 005462,2023-11-21,Professional Services,Canada,Mid-Market
CU005463,Account 005463,2022-01-14,Software,Australia,Mid-Market
CU005464,Account 005464,2022-03-19,Finance,Australia,Enterprise
CU005465,Account 005465,2022-04-13,Software,Canada,Mid-Market
CU005466,Account 005466,2023-03-22,Education,Canada,Enterprise
CU005467,Account 005467,2023-12-24,Healthcare,Australia,SMB
CU005468,Account 005468,2024-10-01,Education,Singapore,SMB
CU005469,Account 005469,2026-03-16,Software,Canada,SMB
CU005470,Account 005470,2022-03-03,Manufacturing,Australia,SMB
CU005471,Account 005471,2025-04-09,Education,Singapore,Mid-Market
CU005472,Account 005472,2025-03-07,Software,Germany,Mid-Market
CU005473,Account 005473,2023-02-21,Manufacturing,Singapore,Enterprise
CU005474,Account 005474,2022-02-02,Education,Germany,Mid-Market
CU005475,Account 005475,2023-12-15,Education,United Kingdom,Mid-Market
CU005476,Account 005476,2022-02-08,Retail,Australia,Enterprise
CU005477,Account 005477,2025-10-10,Finance,Canada,SMB
CU005478,Account 005478,2025-02-19,Education,Germany,Mid-Market
CU005479,Account 005479,2023-01-19,Healthcare,United Kingdom,Mid-Market
CU005480,Account 005480,2026-03-23,Education,Singapore,SMB
CU005481,Account 005481,2025-07-26,Finance,Singapore,Enterprise
CU005482,Account 005482,2023-11-15,Retail,Australia,SMB
CU005483,Account 005483,2022-06-13,Manufacturing,Canada,Enterprise
CU005484,Account 005484,2022-10-27,Healthcare,United States,Mid-Market
CU005485,Account 005485,2025-07-11,Education,United Kingdom,SMB
CU005486,Account 005486,2023-12-11,Finance,United States,SMB
CU005487,Account 005487,2023-11-25,Education,Singapore,Mid-Market
CU005488,Account 005488,2025-10-02,Manufacturing,Canada,Enterprise
CU005489,Account 005489,2024-05-27,Healthcare,Canada,SMB
CU005490,Account 005490,2026-05-21,Finance,United Kingdom,SMB
CU005491,Account 005491,2025-06-29,Professional Services,Canada,Mid-Market
CU005492,Account 005492,2025-05-03,Healthcare,United States,Mid-Market
CU005493,Account 005493,2022-04-20,Healthcare,United Kingdom,SMB
CU005494,Account 005494,2024-04-18,Software,Australia,Mid-Market
CU005495,Account 005495,2023-02-07,Retail,Australia,SMB
CU005496,Account 005496,2022-10-17,Professional Services,United Kingdom,Enterprise
CU005497,Account 005497,2022-05-15,Education,Germany,Mid-Market
CU005498,Account 005498,2026-01-08,Manufacturing,Australia,SMB
CU005499,Account 005499,2024-05-29,Manufacturing,Singapore,Enterprise
CU005500,Account 005500,2024-06-13,Software,Australia,Enterprise
CU005501,Account 005501,2023-05-29,Finance,Australia,Enterprise
CU005502,Account 005502,2026-03-15,Manufacturing,United Kingdom,SMB
CU005503,Account 005503,2023-09-22,Retail,Singapore,Enterprise
CU005504,Account 005504,2023-04-22,Professional Services,United Kingdom,Enterprise
CU005505,Account 005505,2026-04-08,Education,Germany,SMB
CU005506,Account 005506,2023-10-22,Healthcare,Germany,Mid-Market
CU005507,Account 005507,2024-08-08,Finance,United States,SMB
CU005508,Account 005508,2023-06-02,Education,United States,SMB
CU005509,Account 005509,2023-10-30,Retail,United Kingdom,SMB
CU005510,Account 005510,2024-07-22,Professional Services,Germany,Mid-Market
CU005511,Account 005511,2025-09-08,Education,United Kingdom,SMB
CU005512,Account 005512,2022-06-09,Finance,Singapore,Mid-Market
CU005513,Account 005513,2026-01-24,Software,United States,SMB
CU005514,Account 005514,2024-08-20,Professional Services,Australia,Mid-Market
CU005515,Account 005515,2023-10-03,Finance,United States,SMB
CU005516,Account 005516,2023-08-03,Finance,Singapore,SMB
CU005517,Account 005517,2022-10-02,Manufacturing,Singapore,SMB
CU005518,Account 005518,2025-08-28,Professional Services,United States,Enterprise
CU005519,Account 005519,2022-12-26,Professional Services,Australia,SMB
CU005520,Account 005520,2024-12-23,Professional Services,Germany,SMB
CU005521,Account 005521,2022-08-13,Manufacturing,Singapore,SMB
CU005522,Account 005522,2025-02-20,Healthcare,United Kingdom,SMB
CU005523,Account 005523,2025-08-22,Software,Canada,Enterprise
CU005524,Account 005524,2022-03-13,Manufacturing,Singapore,SMB
CU005525,Account 005525,2026-02-28,Software,Germany,SMB
CU005526,Account 005526,2024-05-12,Retail,Germany,Mid-Market
CU005527,Account 005527,2025-08-20,Education,United States,Mid-Market
CU005528,Account 005528,2023-08-17,Manufacturing,Canada,SMB
CU005529,Account 005529,2024-09-23,Software,Canada,Enterprise
CU005530,Account 005530,2023-11-25,Software,United States,SMB
CU005531,Account 005531,2025-04-18,Retail,Singapore,Enterprise
CU005532,Account 005532,2023-07-23,Manufacturing,Germany,Enterprise
CU005533,Account 005533,2025-10-19,Manufacturing,Australia,SMB
CU005534,Account 005534,2024-05-07,Healthcare,United Kingdom,Enterprise
CU005535,Account 005535,2024-03-31,Professional Services,United States,Enterprise
CU005536,Account 005536,2023-07-14,Manufacturing,Germany,Enterprise
CU005537,Account 005537,2026-04-02,Finance,Australia,Mid-Market
CU005538,Account 005538,2023-02-06,Healthcare,United Kingdom,SMB
CU005539,Account 005539,2023-04-26,Healthcare,Canada,Enterprise
CU005540,Account 005540,2023-07-16,Professional Services,Australia,Enterprise
CU005541,Account 005541,2025-04-25,Professional Services,United Kingdom,Enterprise
CU005542,Account 005542,2023-05-31,Retail,Germany,Enterprise
CU005543,Account 005543,2022-05-23,Professional Services,Germany,Enterprise
CU005544,Account 005544,2022-07-15,Retail,United States,SMB
CU005545,Account 005545,2022-02-04,Healthcare,Canada,SMB
CU005546,Account 005546,2023-01-24,Software,United States,SMB
CU005547,Account 005547,2025-10-31,Software,Germany,Mid-Market
CU005548,Account 005548,2025-11-16,Healthcare,United States,Enterprise
CU005549,Account 005549,2023-05-03,Manufacturing,United States,Mid-Market
CU005550,Account 005550,2025-05-13,Software,Australia,Mid-Market
CU005551,Account 005551,2024-09-12,Manufacturing,Singapore,SMB
CU005552,Account 005552,2023-07-10,Software,Singapore,Mid-Market
CU005553,Account 005553,2022-05-31,Professional Services,Canada,SMB
CU005554,Account 005554,2024-04-02,Professional Services,Australia,Mid-Market
CU005555,Account 005555,2022-03-10,Manufacturing,United States,Enterprise
CU005556,Account 005556,2023-04-23,Retail,United Kingdom,Enterprise
CU005557,Account 005557,2025-04-27,Manufacturing,United Kingdom,SMB
CU005558,Account 005558,2022-10-01,Software,Germany,SMB
CU005559,Account 005559,2025-03-21,Software,United Kingdom,Enterprise
CU005560,Account 005560,2024-01-15,Healthcare,Australia,SMB
CU005561,Account 005561,2022-05-25,Healthcare,Australia,SMB
CU005562,Account 005562,2023-02-27,Finance,Germany,Mid-Market
CU005563,Account 005563,2026-04-10,Retail,United Kingdom,Enterprise
CU005564,Account 005564,2022-01-04,Retail,United Kingdom,SMB
CU005565,Account 005565,2026-05-24,Professional Services,Australia,Mid-Market
CU005566,Account 005566,2023-12-14,Retail,Australia,SMB
CU005567,Account 005567,2023-03-14,Healthcare,Australia,Enterprise
CU005568,Account 005568,2026-06-17,Manufacturing,Singapore,SMB
CU005569,Account 005569,2022-05-31,Retail,Australia,SMB
CU005570,Account 005570,2022-01-10,Healthcare,Singapore,Mid-Market
CU005571,Account 005571,2024-07-23,Education,Germany,Enterprise
