Month,CustomerID,LicensedSeats,ActiveUsers,Logins,FeatureAdoptionRate,CriticalErrors
2025-10-01,CU005401,75,75,886,0.3122,3
2026-01-01,CU005401,86,76,1360,0.6167,3
2026-02-01,CU005401,23,14,166,0.8264,1
2026-04-01,CU005401,55,34,904,0.7744,2
2024-11-01,CU005402,94,55,897,0.2817,6
2025-02-01,CU005402,57,38,570,0.3724,2
2025-07-01,CU005402,7,4,72,0.3605,6
2025-09-01,CU005402,98,83,1491,0.6815,5
2025-10-01,CU005402,31,28,248,0.6518,0
2026-02-01,CU005402,12,8,217,0.8288,4
2026-05-01,CU005402,40,39,412,0.5823,0
2025-12-01,CU005403,95,54,484,0.6535,2
2026-02-01,CU005403,15,15,187,0.5639,6
2026-03-01,CU005403,63,46,627,0.6483,4
2026-04-01,CU005403,1,0,9,0.8157,4
2026-05-01,CU005403,6,6,72,0.5781,3
2026-07-01,CU005403,5,4,55,0.4001,0
2023-10-01,CU005404,49,27,644,0.3341,0
2024-01-01,CU005404,59,21,493,0.9498,5
2024-05-01,CU005404,77,49,408,0.3057,0
2024-06-01,CU005404,55,47,553,0.8188,0
2024-10-01,CU005404,19,12,219,0.6239,0
2025-01-01,CU005404,98,75,826,0.9044,4
2025-03-01,CU005404,47,17,642,0.5125,2
2025-06-01,CU005404,12,11,182,0.6888,2
2026-05-01,CU005404,56,38,757,0.3171,3
2024-05-01,CU005405,81,53,778,0.5108,1
2024-07-01,CU005405,52,48,497,0.6388,2
2024-08-01,CU005405,12,9,165,0.7015,2
2024-10-01,CU005405,29,20,255,0.2458,1
2025-06-01,CU005405,114,114,1728,0.2301,6
2025-07-01,CU005405,107,85,1753,0.3059,1
2025-08-01,CU005405,14,12,155,0.9561,5
2025-11-01,CU005405,65,45,1250,0.4877,3
2025-12-01,CU005405,12,9,132,0.7052,0
2026-03-01,CU005405,37,21,541,0.6614,0
2023-12-01,CU005406,35,26,504,0.5768,3
2024-02-01,CU005406,76,38,761,0.246,3
2024-05-01,CU005406,118,87,1501,0.3392,0
2024-08-01,CU005406,63,41,817,0.4416,6
2024-11-01,CU005406,24,10,179,0.45,1
2025-08-01,CU005406,80,74,956,0.6013,2
2025-09-01,CU005406,60,43,533,0.3431,6
2025-10-01,CU005406,57,28,461,0.6505,0
2025-12-01,CU005406,33,25,499,0.4068,0
2026-02-01,CU005406,14,9,192,0.7323,0
2026-04-01,CU005406,47,34,369,0.784,0
2023-10-01,CU005407,66,62,1139,0.8089,2
2024-06-01,CU005407,32,21,435,0.5382,0
2024-09-01,CU005407,5,3,74,0.6865,3
2024-10-01,CU005407,3,3,35,0.6734,2
2024-11-01,CU005407,63,38,1094,0.2522,2
2025-03-01,CU005407,90,56,884,0.5494,2
2025-09-01,CU005407,22,17,182,0.532,1
2025-11-01,CU005407,119,72,1052,0.8275,1
2026-02-01,CU005407,79,51,784,0.3002,0
2026-03-01,CU005407,67,28,450,0.8067,3
2026-05-01,CU005407,47,29,668,0.7283,1
2026-08-01,CU005407,89,49,874,0.5602,5
2025-07-01,CU005408,105,87,2115,0.8243,0
2023-11-01,CU005409,60,40,935,0.7294,1
2024-05-01,CU005409,109,57,843,0.8807,0
2024-07-01,CU005409,32,20,351,0.8143,6
2024-12-01,CU005409,58,28,861,0.8727,3
2025-02-01,CU005409,42,22,225,0.2712,2
2025-12-01,CU005409,23,16,182,0.7348,5
2026-02-01,CU005409,77,64,1022,0.811,5
2026-03-01,CU005409,63,32,579,0.5171,7
2023-08-01,CU005410,49,31,726,0.7161,2
2023-09-01,CU005410,55,55,634,0.3248,5
2023-10-01,CU005410,91,87,1414,0.6267,1
2024-02-01,CU005410,105,73,1102,0.6349,4
2024-09-01,CU005410,37,35,515,0.5929,5
2024-10-01,CU005410,90,45,1271,0.8318,0
2024-12-01,CU005410,105,53,1594,0.5251,3
2025-02-01,CU005410,33,25,661,0.8405,1
2025-05-01,CU005410,112,57,1644,0.7277,1
2025-06-01,CU005410,20,8,226,0.7669,2
2026-02-01,CU005410,22,6,241,0.6855,0
2026-06-01,CU005410,117,104,1872,0.8106,4
2026-07-01,CU005410,23,18,272,0.4448,3
2023-04-01,CU005411,94,57,1072,0.9343,5
2023-11-01,CU005411,116,107,1142,0.7911,3
2024-04-01,CU005411,49,31,399,0.8791,0
2024-07-01,CU005411,48,30,386,0.5406,0
2024-09-01,CU005411,49,39,514,0.3325,1
2024-10-01,CU005411,83,40,850,0.3399,4
2025-03-01,CU005411,6,5,70,0.6243,2
2025-06-01,CU005411,2,1,14,0.5393,4
2025-08-01,CU005411,116,77,1204,0.6007,6
2025-10-01,CU005411,98,58,1597,0.408,4
2026-01-01,CU005411,113,95,1168,0.6851,4
2026-08-01,CU005411,103,68,1046,0.2573,1
2024-06-01,CU005412,12,7,130,0.6114,4
2024-11-01,CU005412,117,85,1543,0.7672,0
2024-12-01,CU005412,9,8,131,0.2357,3
2025-04-01,CU005412,18,7,254,0.8081,1
2025-07-01,CU005412,33,19,488,0.346,1
2025-08-01,CU005412,63,39,869,0.4727,1
2025-10-01,CU005412,116,85,1784,0.545,5
2025-11-01,CU005412,49,38,545,0.8753,4
2026-02-01,CU005412,65,53,782,0.7702,4
2026-04-01,CU005412,45,38,548,0.7318,0
2026-07-01,CU005412,13,9,129,0.3308,4
2026-08-01,CU005412,31,24,440,0.3133,0
2022-10-01,CU005413,20,12,190,0.6536,3
2022-11-01,CU005413,18,12,217,0.7753,3
2022-12-01,CU005413,43,30,319,0.775,1
2023-01-01,CU005413,81,35,894,0.3452,2
2023-02-01,CU005413,95,75,1182,0.7879,4
2023-03-01,CU005413,55,38,629,0.3066,2
2023-04-01,CU005413,115,78,1564,0.6322,3
2023-07-01,CU005413,13,10,202,0.6832,5
2023-08-01,CU005413,102,92,1126,0.1211,1
2023-09-01,CU005413,95,95,468,0.9076,3
2023-10-01,CU005413,94,77,830,0.3582,2
2023-11-01,CU005413,109,55,2173,0.8705,4
2024-10-01,CU005413,58,48,742,0.6951,2
2024-12-01,CU005413,60,38,694,0.876,1
2025-01-01,CU005413,29,12,337,0.729,1
2025-07-01,CU005413,114,81,1481,0.5578,3
2025-10-01,CU005413,87,71,578,0.3885,0
2026-01-01,CU005413,99,86,916,0.7678,4
2026-02-01,CU005413,94,74,636,0.532,2
2026-04-01,CU005413,79,64,797,0.6676,0
2025-05-01,CU005414,108,52,981,0.2041,5
2025-08-01,CU005414,26,11,387,0.6289,1
2025-09-01,CU005414,69,41,687,0.587,4
2025-11-01,CU005414,52,40,466,0.8627,4
2026-02-01,CU005414,14,12,260,0.5044,3
2026-05-01,CU005414,1,0,16,0.6197,2
2026-06-01,CU005414,55,25,516,0.608,5
2026-08-01,CU005414,83,83,1525,0.6034,3
2025-09-01,CU005415,98,75,1081,0.787,3
2025-12-01,CU005415,3,2,26,0.7858,3
2024-10-01,CU005416,3,2,17,0.6687,5
2025-02-01,CU005416,8,4,104,0.2488,1
2025-06-01,CU005416,59,40,537,0.5004,3
2025-09-01,CU005416,75,12,115,0.7272,6
2026-01-01,CU005416,101,80,1330,0.5886,2
2026-04-01,CU005416,116,81,942,0.8847,3
2026-07-01,CU005416,90,76,1047,0.552,0
2026-08-01,CU005416,54,54,799,0.5795,2
2022-07-01,CU005417,76,74,1197,0.3741,4
2023-09-01,CU005417,109,86,1563,0.3734,2
2023-11-01,CU005417,70,47,1490,0.9481,4
2023-12-01,CU005417,53,38,473,0.8428,2
2024-01-01,CU005417,116,85,1041,0.5642,0
2024-03-01,CU005417,18,12,278,0.813,2
2024-05-01,CU005417,28,24,471,0.3738,2
2024-10-01,CU005417,59,27,1011,0.4944,2
2025-01-01,CU005417,55,33,776,0.5204,4
2025-04-01,CU005417,31,27,312,0.5777,4
2026-02-01,CU005417,12,5,152,0.9533,3
2026-03-01,CU005417,35,18,588,0.4506,4
2026-06-01,CU005417,18,16,234,0.9907,3
2026-08-01,CU005417,12,5,163,0.4396,1
2025-12-01,CU005418,51,51,238,0.6007,5
2026-07-01,CU005418,16,6,87,0.2084,5
2026-05-01,CU005419,5,4,89,0.2547,2
2026-06-01,CU005419,111,70,799,0.9475,1
2026-07-01,CU005419,32,29,323,0.7033,3
2024-04-01,CU005420,12,8,230,0.6483,0
2024-06-01,CU005420,83,5,1485,0.7772,0
2025-05-01,CU005420,21,8,150,0.4057,4
2025-06-01,CU005420,22,17,349,0.7224,1
2025-08-01,CU005420,85,58,545,0.3624,1
2026-05-01,CU005420,62,26,718,0.3594,4
2026-06-01,CU005420,115,75,1241,0.5101,3
2026-07-01,CU005420,92,60,1687,0.5678,4
2026-08-01,CU005420,27,13,243,0.5554,3
2023-02-01,CU005421,82,63,1050,0.8083,3
2023-05-01,CU005421,109,77,713,0.7966,3
2023-08-01,CU005421,1,0,9,0.5343,3
2023-11-01,CU005421,78,68,842,0.4503,6
2024-01-01,CU005421,23,6,353,0.6784,2
2024-08-01,CU005421,56,42,775,0.6299,4
2024-09-01,CU005421,111,50,694,0.7774,0
2025-01-01,CU005421,42,27,484,0.852,3
2025-04-01,CU005421,97,71,1381,0.7485,1
2026-03-01,CU005421,84,68,1011,0.6761,3
2026-04-01,CU005421,108,41,1417,0.7773,2
2026-07-01,CU005421,82,62,489,0.3074,0
2026-08-01,CU005421,102,79,1656,0.4984,3
2022-11-01,CU005422,63,23,523,0.4689,0
2022-12-01,CU005422,97,61,1548,0.4371,5
2023-03-01,CU005422,118,109,1419,0.3792,3
2023-08-01,CU005422,53,50,823,0.8095,4
2023-09-01,CU005422,35,30,408,0.744,5
2023-10-01,CU005422,77,41,347,0.9837,2
2024-01-01,CU005422,78,55,1082,0.8607,2
2024-02-01,CU005422,71,71,745,0.7049,3
2024-05-01,CU005422,4,2,27,0.4535,2
2024-07-01,CU005422,102,85,1646,0.2147,2
2024-08-01,CU005422,75,48,877,0.7623,0
2024-11-01,CU005422,76,30,1189,0.4276,4
2025-01-01,CU005422,45,22,445,0.8886,3
2025-05-01,CU005422,36,21,352,0.764,4
2025-06-01,CU005422,9,8,38,0.4278,0
2025-09-01,CU005422,53,41,831,0.5282,5
2025-10-01,CU005422,92,49,1967,0.81,3
2026-01-01,CU005422,87,80,1187,0.4627,2
2022-03-01,CU005423,43,39,487,0.4848,1
2022-04-01,CU005423,99,78,716,0.7592,4
2022-10-01,CU005423,8,5,65,0.5102,2
2023-01-01,CU005423,57,57,566,0.6785,3
2023-06-01,CU005423,14,10,152,0.4494,0
2024-09-01,CU005423,2,1,20,0.5906,3
2025-03-01,CU005423,55,40,580,0.6073,5
2025-07-01,CU005423,82,82,552,0.7359,0
2025-11-01,CU005423,58,46,438,0.8642,0
2026-01-01,CU005423,79,74,1219,0.5802,2
2026-04-01,CU005423,100,90,1048,0.5803,2
2026-05-01,CU005423,96,91,1507,0.3225,3
2026-08-01,CU005423,79,71,1136,0.7512,0
2022-08-01,CU005424,94,80,1430,0.6796,4
2022-10-01,CU005424,42,38,417,0.5616,5
2022-12-01,CU005424,116,101,1753,0.6171,0
2023-03-01,CU005424,114,93,1243,0.6784,3
2023-10-01,CU005424,52,25,598,0.9573,0
2023-11-01,CU005424,65,48,1145,0.7926,2
2023-12-01,CU005424,23,16,285,0.5269,6
2024-01-01,CU005424,82,82,1192,0.2191,1
2024-04-01,CU005424,65,65,866,0.898,3
2024-06-01,CU005424,14,10,197,0.9029,3
2024-09-01,CU005424,118,87,1269,0.8011,1
2024-12-01,CU005424,53,46,710,0.8056,0
2025-01-01,CU005424,111,69,1766,0.7732,2
2025-07-01,CU005424,76,57,1157,0.8295,4
2025-08-01,CU005424,61,43,708,0.6577,3
2025-11-01,CU005424,91,48,636,0.7681,3
2026-02-01,CU005424,67,59,808,0.7234,5
2026-05-01,CU005424,104,82,1334,0.4633,4
2026-06-01,CU005424,75,75,1217,0.5323,0
2026-08-01,CU005424,109,98,820,0.1891,3
2026-02-01,CU005425,89,50,1455,0.319,5
2026-04-01,CU005425,109,71,1552,0.4415,0
2024-05-01,CU005426,109,75,1023,0.4203,3
2024-06-01,CU005426,106,85,1192,0.7924,1
2024-10-01,CU005426,17,9,247,0.9278,0
2025-05-01,CU005426,41,39,411,0.7773,1
2025-07-01,CU005426,38,28,261,0.4938,4
2025-08-01,CU005426,64,23,460,0.7151,9
2025-09-01,CU005426,19,16,249,0.8974,2
2025-10-01,CU005426,24,18,263,0.4727,0
2026-06-01,CU005426,74,51,1146,0.5974,0
2026-04-01,CU005427,97,69,1311,0.9233,3
2026-06-01,CU005427,103,74,927,0.5366,6
2024-06-01,CU005428,63,47,526,0.7025,0
2024-07-01,CU005428,18,11,173,0.5226,3
2025-05-01,CU005428,111,81,1496,0.7235,0
2025-07-01,CU005428,38,26,230,0.5125,2
2025-10-01,CU005428,32,21,508,0.4573,6
2026-01-01,CU005428,29,14,630,0.4926,3
2026-04-01,CU005428,87,83,1226,0.3431,3
2026-05-01,CU005428,89,83,875,0.9059,3
2026-08-01,CU005428,118,91,1430,0.2697,4
2025-12-01,CU005429,20,11,320,0.6237,2
2026-08-01,CU005429,65,60,763,0.2185,4
2022-07-01,CU005430,102,102,1113,0.5126,3
2022-09-01,CU005430,55,41,578,0.681,4
2022-10-01,CU005430,53,25,591,0.8331,0
2022-12-01,CU005430,119,96,1476,0.7867,0
2023-04-01,CU005430,115,87,1316,0.4505,2
2023-06-01,CU005430,87,74,1273,0.8059,0
2023-12-01,CU005430,64,55,680,0.373,5
2024-05-01,CU005430,10,2,123,0.4561,3
2024-12-01,CU005430,105,104,728,0.8814,6
2025-01-01,CU005430,1,0,17,0.5217,0
2025-02-01,CU005430,117,73,1803,0.8386,0
2025-05-01,CU005430,46,25,249,0.8207,4
2025-06-01,CU005430,69,44,1307,0.6412,0
2026-04-01,CU005430,5,3,77,0.4981,7
2026-05-01,CU005430,30,19,196,0.3303,4
2026-08-01,CU005430,14,13,5,0.8479,0
2023-01-01,CU005431,26,11,303,0.9417,2
2023-04-01,CU005431,92,40,458,0.3652,2
2023-06-01,CU005431,19,16,305,0.8325,3
2023-07-01,CU005431,13,9,164,0.5945,0
2023-08-01,CU005431,8,7,133,0.9841,1
2023-09-01,CU005431,3,1,19,0.2161,0
2023-10-01,CU005431,30,16,301,0.8973,1
2023-11-01,CU005431,35,18,355,0.6612,1
2024-01-01,CU005431,69,64,717,0.3302,4
2024-03-01,CU005431,68,51,785,0.3488,3
2024-04-01,CU005431,23,15,239,0.9128,3
2024-07-01,CU005431,42,28,307,0.3446,0
2024-09-01,CU005431,45,24,424,0.3974,2
2024-11-01,CU005431,49,40,452,0.5844,0
2025-02-01,CU005431,68,49,808,0.8827,1
2025-08-01,CU005431,60,21,322,0.8111,3
2026-03-01,CU005431,7,5,124,0.4202,6
2026-05-01,CU005431,27,24,290,0.186,2
2026-06-01,CU005431,91,72,1077,0.6105,3
2026-07-01,CU005431,80,64,887,0.2812,0
2026-08-01,CU005431,37,20,454,0.4868,2
2022-10-01,CU005432,112,60,1529,0.4346,3
2023-01-01,CU005432,119,63,1048,0.5716,0
2023-04-01,CU005432,23,21,317,0.3586,2
2023-08-01,CU005432,5,4,85,0.6333,0
2023-11-01,CU005432,109,77,1111,0.2829,0
2024-01-01,CU005432,89,82,726,0.716,3
2024-05-01,CU005432,84,75,824,0.8195,4
2024-06-01,CU005432,82,50,1368,0.6184,1
2024-08-01,CU005432,38,19,367,0.5463,2
2024-10-01,CU005432,25,8,353,0.3768,3
2024-12-01,CU005432,81,33,1388,0.6531,2
2025-04-01,CU005432,99,89,1071,0.2635,7
2025-11-01,CU005432,1,0,9,0.4442,3
2026-04-01,CU005432,80,57,868,0.6508,0
2024-01-01,CU005433,99,85,1281,0.604,0
2024-02-01,CU005433,24,13,293,0.801,3
2024-03-01,CU005433,99,95,1331,0.5928,0
2024-05-01,CU005433,48,47,399,0.6738,3
2024-06-01,CU005433,22,17,245,0.7066,4
2024-07-01,CU005433,96,96,652,0.5118,3
2024-09-01,CU005433,16,4,124,0.4652,2
2025-02-01,CU005433,86,46,705,0.5544,1
2025-07-01,CU005433,94,61,810,0.3707,0
2025-09-01,CU005433,107,64,1237,0.7518,0
2025-11-01,CU005433,58,56,643,0.4255,0
2026-01-01,CU005433,99,99,532,0.5398,3
2026-04-01,CU005433,34,29,418,0.5943,2
2026-06-01,CU005433,55,42,520,0.6572,3
2025-08-01,CU005434,89,44,1162,0.6979,1
2025-09-01,CU005434,64,33,645,0.6826,4
2025-10-01,CU005434,63,51,1149,0.5518,5
2026-01-01,CU005434,35,24,747,0.2758,4
2026-03-01,CU005434,39,38,550,0.6351,0
2026-07-01,CU005434,97,70,1011,0.701,2
2026-08-01,CU005434,93,41,1514,0.5134,2
2023-07-01,CU005435,9,8,133,0.4673,2
2023-11-01,CU005435,27,18,520,0.9456,4
2024-03-01,CU005435,28,24,326,0.3836,2
2024-04-01,CU005435,88,76,980,0.7631,0
2024-08-01,CU005435,96,89,875,0.8771,4
2024-12-01,CU005435,48,30,875,0.7067,1
2025-03-01,CU005435,72,44,1071,0.708,3
2025-04-01,CU005435,55,38,457,0.5563,4
2025-05-01,CU005435,99,48,1412,0.6703,4
2025-06-01,CU005435,95,55,485,0.4708,0
2025-09-01,CU005435,88,36,1016,0.6682,0
2026-03-01,CU005435,77,41,1156,0.335,5
2026-04-01,CU005435,29,23,163,0.8752,2
2026-02-01,CU005436,48,47,604,0.3601,0
2026-05-01,CU005436,6,4,101,0.3588,0
2023-11-01,CU005437,20,17,315,0.9204,0
2023-12-01,CU005437,66,27,1083,0.6034,1
2024-02-01,CU005437,109,90,2119,0.7478,5
2024-07-01,CU005437,22,20,153,0.6491,0
2024-10-01,CU005437,81,34,714,0.4107,4
2024-12-01,CU005437,45,40,479,0.5138,0
2026-05-01,CU005437,18,16,162,0.444,2
2026-07-01,CU005437,9,5,183,0.6519,0
2022-08-01,CU005438,6,4,78,0.7048,1
2023-04-01,CU005438,86,69,655,0.5399,0
2023-05-01,CU005438,46,40,991,0.4412,3
2023-09-01,CU005438,56,47,268,0.7094,2
2023-10-01,CU005438,42,34,325,0.3965,1
2023-11-01,CU005438,113,106,1619,0.6591,3
2024-06-01,CU005438,25,18,275,0.4905,4
2024-08-01,CU005438,41,24,544,0.7767,2
2025-01-01,CU005438,47,47,599,0.3925,5
2025-04-01,CU005438,63,57,130,0.678,1
2025-06-01,CU005438,23,16,300,0.5416,2
2025-07-01,CU005438,67,58,1032,0.4692,0
2026-02-01,CU005438,19,15,213,0.5982,3
2026-05-01,CU005438,23,16,140,0.7746,3
2022-08-01,CU005439,99,76,778,0.7254,4
2022-11-01,CU005439,40,31,403,0.7394,2
2022-12-01,CU005439,109,62,2064,0.496,0
2023-03-01,CU005439,25,13,279,0.7873,2
2023-04-01,CU005439,60,45,855,0.5626,1
2023-06-01,CU005439,109,9,1289,0.6193,4
2023-09-01,CU005439,60,25,538,0.6832,0
2023-12-01,CU005439,71,54,664,0.4818,0
2024-06-01,CU005439,83,53,874,0.6863,4
2024-08-01,CU005439,13,8,146,0.7392,2
2024-10-01,CU005439,81,45,1329,0.5343,0
2024-11-01,CU005439,80,40,1118,0.6205,0
2025-01-01,CU005439,50,27,589,0.8002,1
2025-03-01,CU005439,92,64,1748,0.4508,0
2025-05-01,CU005439,37,25,429,0.4976,2
2025-07-01,CU005439,64,25,677,0.5939,1
2025-08-01,CU005439,25,20,188,0.5584,4
2026-05-01,CU005439,57,24,572,0.5111,0
2022-09-01,CU005440,16,8,147,0.6923,4
2022-12-01,CU005440,91,65,1121,0.3438,5
2023-06-01,CU005440,103,80,1011,0.7268,3
2023-07-01,CU005440,59,32,753,0.6766,5
2023-08-01,CU005440,39,17,692,0.7117,5
2023-09-01,CU005440,90,64,821,0.7238,4
2023-11-01,CU005440,74,33,1191,0.5868,2
2024-06-01,CU005440,55,40,665,0.7542,2
2024-10-01,CU005440,58,52,404,0.9457,2
2025-03-01,CU005440,55,34,513,0.5769,3
2025-04-01,CU005440,110,84,1436,0.9663,0
2025-06-01,CU005440,37,19,639,0.6259,4
2025-08-01,CU005440,49,28,259,0.3341,5
2025-10-01,CU005440,76,62,1076,0.8802,0
2026-01-01,CU005440,82,64,766,0.6546,5
2026-03-01,CU005440,32,32,270,0.588,6
2026-05-01,CU005440,57,30,838,0.4581,3
2026-06-01,CU005440,71,42,726,0.6812,2
2026-07-01,CU005440,63,39,534,0.678,2
2023-01-01,CU005441,12,7,165,0.3055,2
2023-02-01,CU005441,68,49,695,0.6804,3
2023-03-01,CU005441,79,53,984,0.6829,5
2023-04-01,CU005441,14,12,133,0.5409,2
2023-05-01,CU005441,16,13,115,0.7418,4
2023-11-01,CU005441,78,41,1011,0.9214,0
2024-03-01,CU005441,16,12,197,0.6618,6
2024-04-01,CU005441,87,82,541,0.6523,1
2025-05-01,CU005441,55,45,893,0.5059,0
2025-06-01,CU005441,60,46,1076,0.4793,0
2025-07-01,CU005441,39,23,474,0.64,2
2025-09-01,CU005441,63,45,705,0.4894,2
2025-11-01,CU005441,27,16,304,0.7766,2
2026-01-01,CU005441,63,41,671,0.7219,7
2026-04-01,CU005441,109,99,1675,0.3831,5
2026-05-01,CU005441,113,90,1685,0.89,4
2026-06-01,CU005441,92,44,331,0.8026,5
2026-08-01,CU005441,50,37,240,0.5441,0
2026-04-01,CU005442,95,37,685,0.7307,1
2026-07-01,CU005442,98,74,975,0.8637,0
2025-05-01,CU005443,107,71,1499,0.3372,5
2025-07-01,CU005443,12,9,154,0.6295,4
2025-08-01,CU005443,64,58,1137,0.9458,3
2025-10-01,CU005443,46,29,251,0.5287,5
2025-12-01,CU005443,107,46,1407,0.2803,0
2026-04-01,CU005443,45,40,230,0.8365,3
2026-08-01,CU005443,79,21,1015,0.8682,3
2026-05-01,CU005444,23,23,414,0.9529,0
2024-05-01,CU005445,97,81,825,0.6286,6
2024-07-01,CU005445,101,101,1492,0.2507,0
2024-08-01,CU005445,26,26,265,0.5151,2
2024-09-01,CU005445,60,48,629,0.3428,2
2024-10-01,CU005445,104,60,1483,0.1868,3
2025-02-01,CU005445,70,56,1146,0.72,0
2025-04-01,CU005445,12,8,107,0.7688,3
2025-05-01,CU005445,7,7,114,0.366,4
2025-06-01,CU005445,55,48,126,0.604,5
2025-11-01,CU005445,12,9,63,0.5709,6
2025-12-01,CU005445,37,23,504,0.5791,4
2026-02-01,CU005445,114,74,1712,0.8264,4
2026-04-01,CU005445,59,52,858,0.6195,2
2026-07-01,CU005445,119,85,1011,0.3846,1
2026-08-01,CU005445,1,0,14,0.5837,1
2023-09-01,CU005446,59,50,755,0.7528,4
2024-03-01,CU005446,16,12,255,0.7988,5
2024-11-01,CU005446,61,58,717,0.8126,4
2025-05-01,CU005446,34,22,437,0.6071,3
2026-01-01,CU005446,68,36,730,0.6461,3
2026-06-01,CU005446,91,83,897,0.3631,0
2026-07-01,CU005446,74,65,934,0.186,1
2022-08-01,CU005447,116,65,870,0.7385,2
2022-11-01,CU005447,36,28,618,0.3942,4
2022-12-01,CU005447,22,16,293,0.617,3
2023-01-01,CU005447,39,22,479,0.4843,0
2023-02-01,CU005447,47,47,577,0.315,4
2023-11-01,CU005447,103,91,1413,0.2205,2
2024-04-01,CU005447,91,49,810,0.5069,1
2024-05-01,CU005447,52,33,514,0.4,0
2024-07-01,CU005447,109,89,1998,0.9587,0
2024-08-01,CU005447,109,25,1781,0.6548,2
2024-12-01,CU005447,112,59,1035,0.1596,2
2025-08-01,CU005447,46,30,714,0.1655,0
2025-09-01,CU005447,14,11,205,0.1048,3
2026-04-01,CU005447,114,80,739,0.6238,2
2026-05-01,CU005447,4,2,46,0.7377,0
2026-07-01,CU005447,48,24,567,0.7449,1
2024-02-01,CU005448,29,15,236,0.272,2
2024-03-01,CU005448,98,97,1633,0.2793,2
2024-05-01,CU005448,44,36,766,0.7139,1
2025-05-01,CU005448,77,44,1053,0.8057,6
2025-07-01,CU005448,16,10,127,0.7822,4
2025-12-01,CU005448,80,43,646,0.8533,1
2026-01-01,CU005448,86,72,1216,0.5653,1
2026-02-01,CU005448,54,35,590,0.8519,1
2026-06-01,CU005448,117,80,767,0.75,3
2025-06-01,CU005449,84,49,928,0.6665,3
2025-10-01,CU005449,100,100,966,0.4797,4
2025-11-01,CU005449,19,18,220,0.6471,0
2025-12-01,CU005449,86,86,926,0.7856,3
2026-01-01,CU005449,73,56,673,0.5239,5
2026-02-01,CU005449,60,26,892,0.8916,4
2026-05-01,CU005449,96,66,722,0.3573,1
2026-06-01,CU005449,45,30,212,0.775,2
2026-07-01,CU005449,25,20,162,0.4308,2
2025-10-01,CU005450,85,60,458,0.7252,1
2025-11-01,CU005450,74,55,1339,0.528,1
2026-01-01,CU005450,30,29,1,0.6473,0
2026-02-01,CU005450,100,48,1298,0.725,2
2026-04-01,CU005451,100,78,662,0.8036,4
2026-05-01,CU005451,56,45,393,0.6395,2
2026-07-01,CU005451,66,44,885,0.6675,0
2026-03-01,CU005452,85,70,1193,0.5589,1
2026-07-01,CU005452,21,19,204,0.5974,0
2023-04-01,CU005453,108,108,1740,0.5745,0
2023-05-01,CU005453,103,95,1936,0.5349,4
2023-10-01,CU005453,45,45,352,0.3417,3
2023-11-01,CU005453,32,19,238,0.7653,1
2024-01-01,CU005453,117,101,1207,0.8408,1
2024-02-01,CU005453,37,25,264,0.1408,5
2024-03-01,CU005453,10,9,87,0.1787,0
2024-05-01,CU005453,70,45,1210,0.5905,2
2024-10-01,CU005453,73,39,1158,0.6279,6
2024-12-01,CU005453,91,39,1356,0.6036,0
2025-02-01,CU005453,22,14,242,0.6432,3
2025-06-01,CU005453,42,42,573,0.7257,0
2026-02-01,CU005453,76,42,922,0.2416,0
2026-08-01,CU005453,37,17,462,0.3726,5
2026-07-01,CU005454,119,101,1431,0.5407,0
2026-04-01,CU005455,78,38,819,0.7455,6
2026-05-01,CU005455,99,48,864,0.3989,3
2026-08-01,CU005455,10,6,78,0.5615,0
2022-11-01,CU005456,107,55,1477,0.7568,3
2022-12-01,CU005456,92,63,1135,0.8153,3
2023-03-01,CU005456,84,58,921,0.7326,4
2023-04-01,CU005456,3,2,47,0.6333,0
2023-07-01,CU005456,14,12,134,0.4484,1
2023-09-01,CU005456,9,7,102,0.3324,0
2023-10-01,CU005456,105,85,1044,0.72,0
2023-11-01,CU005456,91,65,1518,0.6976,2
2024-01-01,CU005456,114,63,1553,0.7634,5
2024-08-01,CU005456,111,88,847,0.9193,0
2024-12-01,CU005456,43,34,472,0.7706,0
2025-04-01,CU005456,37,17,740,0.7415,4
2025-06-01,CU005456,68,14,306,0.4717,6
2025-08-01,CU005456,66,66,1195,0.9088,0
2025-11-01,CU005456,1,0,16,0.4912,3
2026-04-01,CU005456,67,51,745,0.6271,3
2022-11-01,CU005457,36,21,485,0.8645,0
2022-12-01,CU005457,56,36,346,0.6651,0
2023-04-01,CU005457,76,76,476,0.7644,2
2023-08-01,CU005457,25,17,112,0.426,1
2024-05-01,CU005457,111,60,1043,0.4888,2
2024-09-01,CU005457,8,7,72,0.3099,0
2025-01-01,CU005457,98,83,1236,0.6678,0
2025-05-01,CU005457,10,6,35,0.2303,1
2025-12-01,CU005457,11,10,105,0.3927,0
2026-03-01,CU005457,68,20,614,0.2983,4
2026-05-01,CU005457,58,22,755,0.5009,1
2026-08-01,CU005457,88,67,511,0.4702,5
2023-08-01,CU005458,80,55,1139,0.7473,1
2023-09-01,CU005458,26,21,288,0.6511,1
2023-12-01,CU005458,91,68,1016,0.8824,2
2024-02-01,CU005458,110,103,1422,0.6548,3
2024-05-01,CU005458,47,40,585,0.8968,0
2024-06-01,CU005458,38,24,299,0.8346,2
2024-07-01,CU005458,45,31,611,0.8088,0
2024-08-01,CU005458,41,23,540,0.7552,6
2024-10-01,CU005458,21,16,271,0.4716,2
