InvoiceID,InvoiceDate,DueDate,PaidDate,CustomerID,EntityID,InvoiceAmountAUD,PaidAmountAUD,Status
AR009250,2025-07-08,2025-08-07,,C00286,E02,35449.85,0.0,Open
AR009251,2023-02-14,2023-04-15,2023-04-11,C00240,E05,10113.34,10113.34,Paid
AR009252,2026-01-11,2026-02-10,2026-04-01,C01102,E06,1261.47,1261.47,Paid
AR009253,2025-09-12,2025-11-11,2025-11-11,C00013,E05,10871.55,10871.55,Paid
AR009254,2023-07-07,2023-07-21,,C00603,E04,3436.6,0.0,Open
AR009255,2023-12-01,2024-01-30,2024-04-18,C01296,E03,5419.71,5419.71,Paid
AR009256,2023-02-02,2023-03-19,2023-05-15,C01271,E02,9395.47,9395.47,Paid
AR009257,2025-07-05,2025-08-19,2025-10-24,C00790,E02,995.25,995.25,Paid
AR009258,2026-04-08,2026-04-22,2026-05-24,C00715,E05,10443.78,10443.78,Paid
AR009259,2026-06-10,2026-06-24,2026-08-15,C01073,E01,5773.66,5773.66,Paid
AR009260,2025-01-23,2025-03-24,2025-03-20,C00519,E03,15709.14,15709.14,Paid
AR009261,2026-07-13,2026-08-12,2026-10-03,C00938,E06,3382.95,3382.95,Paid
AR009262,2026-07-27,2026-09-10,2026-11-18,C01036,E02,12562.42,12562.42,Paid
AR009263,2025-12-18,2026-01-17,2026-01-14,C00030,E04,15313.98,15313.98,Paid
AR009264,2025-03-18,2025-05-17,2025-06-05,C00262,E01,4276.4,4276.4,Paid
AR009265,2024-08-01,2024-08-15,2024-09-17,C00174,E01,7291.77,7291.77,Paid
AR009266,2023-06-28,2023-07-12,,C00059,E03,13279.76,0.0,Open
AR009267,2024-07-04,2024-09-02,2024-09-05,C01360,E03,4149.18,4149.18,Paid
AR009268,2023-08-16,2023-08-30,,C01096,E02,1800.38,0.0,Open
AR009269,2024-10-28,2024-11-11,2024-12-14,C00296,E06,9548.2,9548.2,Paid
AR009270,2023-12-30,2024-01-13,2024-02-16,C00555,E01,2403.05,2403.05,Paid
AR009271,2026-05-30,2026-07-29,2026-09-10,C01106,E03,16454.43,16454.43,Paid
AR009272,2026-05-26,2026-06-25,2026-08-16,C00471,E06,5063.24,5063.24,Paid
AR009273,2025-10-22,2025-11-05,2025-11-18,C00494,E04,29225.33,29225.33,Paid
AR009274,2023-12-15,2024-02-13,2024-04-12,C00449,E06,8571.24,8571.24,Paid
AR009275,2024-12-06,2025-02-04,2025-02-15,C00686,E06,14520.74,14520.74,Paid
AR009276,2023-12-17,2024-02-15,2024-02-25,C00177,E06,8353.2,8353.2,Paid
AR009277,2024-10-12,2024-12-11,2025-02-01,C00253,E01,16361.62,16361.62,Paid
AR009278,2024-11-01,2024-12-01,2024-12-08,C00690,E01,10149.61,10149.61,Paid
AR009279,2023-01-25,2023-02-24,,C01364,E03,5195.77,0.0,Open
AR009280,2024-09-09,2024-11-08,2024-12-30,C01479,E05,23723.6,23723.6,Paid
AR009281,2026-08-31,2026-10-15,2026-10-21,C00213,E01,10963.01,10963.01,Paid
AR009282,2025-08-07,2025-09-21,2025-11-07,C01171,E01,3536.3,3536.3,Paid
AR009283,2026-02-01,2026-04-02,2026-04-03,C00127,E03,26706.21,26706.21,Paid
AR009284,2023-03-01,2023-04-15,2023-06-20,C00167,E03,7048.16,7048.16,Paid
AR009285,2024-03-05,2024-04-19,2024-05-21,C00778,E03,1271.63,1271.63,Paid
AR009286,2024-05-07,2024-06-06,2024-08-08,C01351,E02,25471.31,25471.31,Paid
AR009287,2023-06-17,2023-08-01,2023-09-06,C00271,E06,1505.66,1505.66,Paid
AR009288,2025-10-16,2025-11-30,2025-12-01,C01168,E01,5177.6,5177.6,Paid
AR009289,2023-12-05,2024-01-04,,C00729,E04,9478.4,0.0,Open
AR009290,2024-09-24,2024-10-08,2024-10-19,C00167,E06,1421.02,1421.02,Paid
AR009291,2024-12-10,2025-02-08,,C00276,E05,14937.67,0.0,Open
AR009292,2023-02-21,2023-03-07,2023-05-05,C00888,E04,27652.92,27652.92,Paid
AR009293,2024-03-01,2024-03-15,,C00875,E06,6931.01,0.0,Open
AR009294,2026-06-04,2026-08-03,,C00800,E06,7730.76,0.0,Open
AR009295,2025-02-19,2025-04-20,2025-06-19,C00863,E03,7103.52,7103.52,Paid
AR009296,2024-11-12,2024-11-26,2025-01-10,C00353,E06,9669.76,9669.76,Paid
AR009297,2023-05-25,2023-07-09,2023-09-05,C01208,E06,9565.73,9565.73,Paid
AR009298,2023-01-20,2023-03-21,2023-03-26,C01418,E02,5698.87,5698.87,Paid
AR009299,2025-10-18,2025-11-01,2026-01-14,C01037,E02,7543.87,7543.87,Paid
AR009300,2025-02-17,2025-04-18,2025-05-18,C00656,E06,4586.19,4586.19,Paid
AR009301,2026-01-25,2026-03-11,2026-05-08,C00117,E02,12078.97,12078.97,Paid
AR009302,2025-05-26,2025-06-25,2025-07-09,C00150,E02,1977.73,1977.73,Paid
AR009303,2023-04-29,2023-05-13,2023-07-22,C01494,E02,2061.35,2061.35,Paid
AR009304,2024-11-28,2024-12-28,2025-01-03,C00275,E02,10597.56,10597.56,Paid
AR009305,2024-04-05,2024-05-20,2024-06-23,C00160,E04,5449.78,5449.78,Paid
AR009306,2023-09-19,2023-11-03,2023-11-28,C00297,E02,14145.43,14145.43,Paid
AR009307,2023-09-13,2023-11-12,2023-11-16,C00063,E02,6284.54,6284.54,Paid
AR009308,2025-10-25,2025-12-09,2026-01-23,C00283,E05,20457.51,20457.51,Paid
AR009309,2023-06-29,2023-08-13,2023-09-14,C00189,E03,1012.87,1012.87,Paid
AR009310,2026-03-30,2026-05-14,,C00864,E03,18240.09,0.0,Open
AR009311,2025-09-27,2025-10-11,2025-11-15,C00267,E02,7026.74,7026.74,Paid
AR009312,2023-12-15,2023-12-29,2024-01-10,C01052,E06,4455.32,4455.32,Paid
AR009313,2025-03-05,2025-03-19,2025-03-21,C00133,E03,3572.32,3572.32,Paid
AR009314,2025-03-26,2025-05-10,2025-05-08,C01479,E01,3807.82,3807.82,Paid
AR009315,2025-12-04,2026-01-18,2026-02-04,C00235,E02,6096.5,6096.5,Paid
AR009316,2025-06-05,2025-06-19,2025-07-12,C00138,E02,12496.82,12496.82,Paid
AR009317,2024-05-06,2024-06-05,,C00902,E05,28311.32,0.0,Open
AR009318,2024-01-31,2024-03-01,,C01183,E03,6811.6,0.0,Open
AR009319,2025-12-03,2026-02-01,,C00831,E02,15336.33,0.0,Open
AR009320,2025-07-20,2025-08-03,2025-10-01,C00380,E01,37835.57,37835.57,Paid
AR009321,2023-10-26,2023-11-09,2023-11-09,C00230,E03,4723.73,4723.73,Paid
AR009322,2026-04-02,2026-04-16,2026-05-20,C01460,E05,31588.65,31588.65,Paid
AR009323,2024-10-10,2024-11-24,2025-01-29,C00846,E04,7322.75,7322.75,Paid
AR009324,2026-03-02,2026-05-01,,C00120,E01,5935.85,0.0,Open
AR009325,2026-05-06,2026-06-05,2026-08-05,C01217,E01,7082.14,7082.14,Paid
AR009326,2024-08-21,2024-10-05,2024-12-10,C01107,E01,8346.78,8346.78,Paid
AR009327,2024-10-08,2024-11-22,2025-01-14,C00904,E02,10253.29,10253.29,Paid
AR009328,2025-08-04,2025-08-18,2025-10-13,C01268,E04,6246.62,6246.62,Paid
AR009329,2025-11-10,2026-01-09,2026-03-11,C00791,E01,1118.46,1118.46,Paid
AR009330,2024-08-03,2024-08-17,2024-10-24,C00024,E02,10091.94,10091.94,Paid
AR009331,2024-04-17,2024-05-17,2024-07-19,C00070,E01,7203.85,7203.85,Paid
AR009332,2023-08-08,2023-09-22,,C01050,E02,6379.18,0.0,Open
AR009333,2024-12-16,2025-01-15,2025-03-27,C00225,E01,6271.43,6271.43,Paid
AR009334,2024-04-08,2024-04-22,2024-04-25,C01050,E03,5664.48,5664.48,Paid
AR009335,2023-11-19,2024-01-18,2024-02-05,C00881,E05,5530.38,5530.38,Paid
AR009336,2023-09-24,2023-11-23,2023-12-26,C00105,E02,10294.11,10294.11,Paid
AR009337,2023-03-29,2023-05-13,2023-07-11,C00821,E04,4098.56,4098.56,Paid
AR009338,2023-05-27,2023-06-26,2023-08-19,C01304,E02,4654.18,4654.18,Paid
AR009339,2023-04-30,2023-05-30,2023-07-05,C01463,E06,3752.74,3752.74,Paid
AR009340,2024-04-26,2024-05-10,2024-05-08,C00796,E01,23256.17,23256.17,Paid
AR009341,2025-01-12,2025-01-26,2025-02-09,C00786,E05,2028.64,2028.64,Paid
AR009342,2025-02-27,2025-03-29,2025-03-25,C00733,E03,5899.65,5899.65,Paid
AR009343,2023-01-28,2023-02-27,2023-04-26,C00494,E04,2227.7,2227.7,Paid
AR009344,2025-12-19,2026-01-02,2026-02-19,C00905,E06,6491.43,6491.43,Paid
AR009345,2023-04-28,2023-05-12,2023-06-27,C01337,E03,6469.72,6469.72,Paid
AR009346,2025-07-13,2025-08-12,2025-08-11,C01186,E05,29577.13,29577.13,Paid
AR009347,2025-09-01,2025-10-31,2025-11-01,C00592,E04,10557.4,10557.4,Paid
AR009348,2023-08-08,2023-10-07,,C00525,E06,7029.64,0.0,Open
AR009349,2025-08-23,2025-09-22,2025-09-25,C01343,E01,1927.76,1927.76,Paid
AR009350,2023-05-04,2023-07-03,2023-07-29,C00894,E01,4549.43,4549.43,Paid
AR009351,2025-05-10,2025-06-09,2025-06-23,C00046,E01,20488.46,20488.46,Paid
AR009352,2025-04-28,2025-05-28,2025-05-27,C01385,E02,860.4,860.4,Paid
AR009353,2024-08-03,2024-10-02,2024-10-12,C00873,E02,8972.27,8972.27,Paid
AR009354,2024-06-02,2024-07-02,2024-06-27,C00838,E04,23657.2,23657.2,Paid
AR009355,2025-05-03,2025-06-02,2025-07-14,C00020,E06,5160.0,5160.0,Paid
AR009356,2026-03-19,2026-04-18,2026-06-10,C01213,E04,7593.59,7593.59,Paid
AR009357,2024-10-05,2024-11-04,2024-12-25,C00217,E06,5174.25,5174.25,Paid
AR009358,2025-11-26,2025-12-10,,C01500,E04,4674.95,0.0,Open
AR009359,2026-06-29,2026-08-28,2026-09-28,C00610,E05,4765.25,4765.25,Paid
AR009360,2024-05-13,2024-06-27,2024-07-10,C00138,E02,20452.08,20452.08,Paid
AR009361,2023-02-02,2023-04-03,2023-06-07,C01344,E01,7747.67,7747.67,Paid
AR009362,2024-02-23,2024-03-08,2024-04-21,C00548,E03,12634.28,12634.28,Paid
AR009363,2025-06-27,2025-07-27,2025-09-12,C00897,E01,5253.98,5253.98,Paid
AR009364,2025-10-18,2025-11-01,2026-01-11,C00789,E01,24003.04,24003.04,Paid
AR009365,2024-11-14,2024-12-29,2025-03-13,C00666,E05,7092.23,7092.23,Paid
AR009366,2023-02-06,2023-03-23,2023-06-01,C01334,E03,15527.16,15527.16,Paid
AR009367,2025-08-08,2025-09-07,2025-11-06,C00942,E05,3170.03,3170.03,Paid
AR009368,2024-05-02,2024-07-01,2024-07-15,C00464,E04,6729.51,6729.51,Paid
AR009369,2023-01-28,2023-02-11,,C00166,E01,6760.81,0.0,Open
AR009370,2024-03-29,2024-05-13,2024-07-03,C01481,E02,620.88,620.88,Paid
AR009371,2026-01-06,2026-03-07,2026-04-19,C00316,E05,3139.23,3139.23,Paid
AR009372,2025-12-01,2026-01-30,2026-03-07,C00723,E06,2818.91,2818.91,Paid
AR009373,2023-12-03,2024-01-02,2024-01-12,C00857,E05,4631.7,4631.7,Paid
AR009374,2023-08-01,2023-08-15,,C01410,E05,6864.08,0.0,Open
AR009375,2024-04-06,2024-06-05,2024-08-02,C00183,E05,8475.54,8475.54,Paid
AR009376,2026-05-17,2026-07-01,2026-07-22,C01459,E02,3646.67,3646.67,Paid
AR009377,2024-06-06,2024-07-06,,C01426,E01,7475.5,0.0,Open
AR009378,2024-08-02,2024-08-16,2024-09-18,C00064,E02,6461.35,6461.35,Paid
AR009379,2024-08-02,2024-09-16,2024-10-26,C01315,E05,8280.15,8280.15,Paid
AR009380,2025-01-24,2025-03-25,2025-06-08,C00029,E05,5953.07,5953.07,Paid
AR009381,2023-08-27,2023-09-10,2023-09-27,C00967,E06,2333.08,2333.08,Paid
AR009382,2023-02-26,2023-03-12,2023-05-03,C00589,E03,49352.83,49352.83,Paid
AR009383,2023-05-13,2023-05-27,2023-07-03,C00760,E02,4000.68,4000.68,Paid
AR009384,2026-03-11,2026-04-25,2026-05-23,C01196,E02,6665.03,6665.03,Paid
AR009385,2024-05-17,2024-06-16,2024-07-16,C00123,E02,13665.67,13665.67,Paid
AR009386,2026-06-10,2026-07-10,2026-09-03,C00184,E05,7202.76,7202.76,Paid
AR009387,2026-03-23,2026-04-22,2026-06-17,C01189,E04,1973.06,1973.06,Paid
AR009388,2024-10-04,2024-11-18,,C00516,E05,8094.84,0.0,Open
AR009389,2023-01-21,2023-02-20,,C00779,E06,6245.23,0.0,Open
AR009390,2026-01-13,2026-03-14,2026-04-07,C00552,E04,4491.87,4491.87,Paid
AR009391,2026-01-12,2026-02-26,2026-03-20,C00103,E02,13384.15,13384.15,Paid
AR009392,2023-10-21,2023-12-20,2023-12-28,C00022,E01,11894.45,11894.45,Paid
AR009393,2023-01-31,2023-02-14,2023-02-10,C00784,E02,9357.75,9357.75,Paid
AR009394,2026-05-01,2026-06-30,2026-08-17,C00649,E06,6213.79,6213.79,Paid
AR009395,2025-10-01,2025-10-31,2026-01-17,C00775,E04,19535.13,19535.13,Paid
AR009396,2024-08-23,2024-10-07,2024-12-02,C00674,E06,47706.93,47706.93,Paid
AR009397,2023-05-30,2023-06-13,2023-07-09,C00230,E06,5941.71,5941.71,Paid
AR009398,2026-01-31,2026-03-17,,C00254,E05,2272.42,0.0,Open
AR009399,2025-06-17,2025-07-17,2025-08-25,C00416,E03,11881.66,11881.66,Paid
AR009400,2024-11-25,2024-12-25,2025-01-19,C00149,E02,2258.43,2258.43,Paid
AR009401,2025-06-25,2025-07-09,2025-08-30,C00681,E06,20465.88,20465.88,Paid
AR009402,2024-08-10,2024-08-24,2024-10-05,C01090,E04,4126.02,4126.02,Paid
AR009403,2025-12-27,2026-02-25,2026-04-08,C01141,E04,5485.64,5485.64,Paid
AR009404,2024-08-16,2024-09-15,2024-10-22,C00578,E03,6987.16,6987.16,Paid
AR009405,2024-06-04,2024-08-03,2024-10-14,C01267,E02,8651.29,8651.29,Paid
AR009406,2026-05-14,2026-05-28,,C00922,E02,8526.38,0.0,Open
AR009407,2023-02-06,2023-02-20,2023-03-04,C01255,E05,3494.5,3494.5,Paid
AR009408,2026-08-08,2026-09-07,2026-09-19,C01313,E06,16561.68,16561.68,Paid
AR009409,2024-12-25,2025-02-23,2025-03-25,C00108,E06,5291.67,5291.67,Paid
AR009410,2025-10-21,2025-12-20,2026-02-17,C00991,E06,7716.59,7716.59,Paid
AR009411,2025-03-30,2025-04-13,2025-06-04,C01468,E06,13115.55,13115.55,Paid
AR009412,2024-01-18,2024-03-18,2024-06-02,C00059,E01,6963.17,6963.17,Paid
AR009413,2023-07-17,2023-07-31,2023-10-13,C00721,E04,62697.1,62697.1,Paid
AR009414,2024-11-08,2024-12-23,2025-01-19,C00839,E05,5034.62,5034.62,Paid
AR009415,2023-03-21,2023-04-20,2023-06-09,C00214,E02,10652.18,10652.18,Paid
AR009416,2025-02-14,2025-03-16,2025-03-23,C01217,E06,9094.76,9094.76,Paid
AR009417,2024-02-07,2024-03-08,,C00920,E05,5204.94,0.0,Open
AR009418,2025-03-26,2025-04-09,2025-04-30,C00045,E05,3610.35,3610.35,Paid
AR009419,2023-01-17,2023-03-03,2023-04-02,C01326,E05,7124.52,7124.52,Paid
AR009420,2025-05-16,2025-07-15,2025-08-06,C00785,E03,28175.6,28175.6,Paid
AR009421,2025-06-06,2025-07-06,2025-08-17,C01048,E05,3417.45,3417.45,Paid
AR009422,2023-01-08,2023-01-22,2023-03-08,C00223,E06,8227.96,8227.96,Paid
AR009423,2024-11-21,2025-01-20,2025-01-15,C01435,E06,40175.01,40175.01,Paid
AR009424,2026-02-08,2026-02-22,2026-04-27,C01220,E06,58310.28,58310.28,Paid
AR009425,2024-06-07,2024-07-22,2024-08-27,C00594,E06,4251.55,4251.55,Paid
AR009426,2023-09-02,2023-11-01,2023-11-20,C00787,E06,12732.58,12732.58,Paid
AR009427,2024-09-27,2024-11-11,2024-11-17,C00949,E04,10286.98,10286.98,Paid
AR009428,2026-07-19,2026-08-02,2026-07-29,C00946,E06,7350.92,7350.92,Paid
AR009429,2023-05-14,2023-05-28,2023-07-11,C01194,E02,6386.82,6386.82,Paid
AR009430,2024-07-25,2024-08-08,,C00145,E03,14224.14,0.0,Open
AR009431,2024-12-17,2024-12-31,2025-01-16,C00798,E01,2692.82,2692.82,Paid
AR009432,2024-04-19,2024-05-19,2024-07-09,C00335,E05,2993.66,2993.66,Paid
AR009433,2024-09-17,2024-10-17,2024-11-04,C00460,E06,1525.72,1525.72,Paid
AR009434,2024-02-13,2024-03-14,2024-03-25,C00321,E04,7799.18,7799.18,Paid
AR009435,2023-10-04,2023-11-03,,C00304,E04,2448.37,0.0,Open
AR009436,2026-06-21,2026-08-20,2026-09-11,C01300,E01,16091.6,16091.6,Paid
AR009437,2023-05-31,2023-07-15,2023-09-18,C00556,E02,11799.84,11799.84,Paid
AR009438,2026-04-09,2026-05-24,2026-07-19,C01387,E03,14891.88,14891.88,Paid
AR009439,2024-04-19,2024-06-03,,C01171,E04,5896.9,0.0,Open
AR009440,2024-06-25,2024-07-25,2024-07-28,C00484,E04,83574.41,83574.41,Paid
AR009441,2023-05-31,2023-07-30,2023-08-27,C00601,E02,15547.15,15547.15,Paid
AR009442,2023-01-30,2023-03-16,2023-05-12,C00269,E01,6920.9,6920.9,Paid
AR009443,2023-02-08,2023-03-25,2023-06-10,C00418,E05,30682.43,30682.43,Paid
AR009444,2023-10-03,2023-11-02,,C00298,E02,2862.24,0.0,Open
AR009445,2024-01-30,2024-02-29,2024-04-24,C01172,E03,3269.84,3269.84,Paid
AR009446,2024-09-04,2024-09-18,2024-09-29,C00759,E04,1594.16,1594.16,Paid
AR009447,2026-02-02,2026-04-03,2026-05-08,C00935,E03,9014.27,9014.27,Paid
AR009448,2025-01-14,2025-02-13,2025-02-27,C01036,E04,8367.55,8367.55,Paid
AR009449,2024-10-30,2024-12-14,,C00495,E02,2910.23,0.0,Open
AR009450,2025-05-07,2025-05-21,2025-07-07,C00419,E04,1525.5,1525.5,Paid
AR009451,2023-08-03,2023-10-02,2023-11-30,C00412,E04,4722.46,4722.46,Paid
AR009452,2024-12-10,2025-01-09,2025-02-15,C00775,E06,15535.41,15535.41,Paid
AR009453,2025-02-15,2025-03-01,,C00979,E03,15074.08,0.0,Open
AR009454,2025-07-11,2025-09-09,2025-10-11,C00986,E02,3810.34,3810.34,Paid
AR009455,2025-04-07,2025-04-21,,C01089,E03,6945.91,0.0,Open
AR009456,2024-11-06,2024-12-21,2025-01-23,C00573,E03,5407.71,5407.71,Paid
AR009457,2025-02-04,2025-04-05,2025-06-09,C01131,E03,5679.74,5679.74,Paid
AR009458,2025-06-25,2025-07-09,,C00800,E04,15259.16,0.0,Open
AR009459,2024-03-06,2024-04-05,2024-06-23,C01154,E02,6647.41,6647.41,Paid
AR009460,2026-05-03,2026-05-17,2026-06-29,C01421,E01,9920.95,9920.95,Paid
AR009461,2023-08-25,2023-10-09,2023-11-21,C00836,E06,10210.45,10210.45,Paid
AR009462,2023-03-05,2023-04-04,,C00233,E02,2321.78,0.0,Open
AR009463,2024-12-23,2025-02-06,2025-03-25,C00243,E01,949.17,949.17,Paid
AR009464,2024-06-11,2024-06-25,2024-07-16,C00498,E05,2542.78,2542.78,Paid
AR009465,2024-01-20,2024-02-19,2024-03-24,C00448,E04,8614.13,8614.13,Paid
AR009466,2023-05-27,2023-07-26,2023-09-16,C01243,E02,2536.54,2536.54,Paid
AR009467,2025-09-12,2025-10-27,2025-11-13,C00616,E05,12245.26,12245.26,Paid
AR009468,2023-12-04,2024-01-18,,C00742,E03,10287.8,0.0,Open
AR009469,2024-08-27,2024-10-11,2024-11-26,C01443,E01,6535.51,6535.51,Paid
AR009470,2024-10-28,2024-11-27,2024-12-26,C00051,E04,2541.19,2541.19,Paid
AR009471,2025-09-05,2025-10-05,2025-10-23,C00346,E06,3393.59,3393.59,Paid
AR009472,2024-07-02,2024-08-01,2024-08-07,C01044,E04,1693.85,1693.85,Paid
AR009473,2026-08-30,2026-09-13,2026-11-27,C00378,E01,20866.07,20866.07,Paid
AR009474,2024-11-10,2025-01-09,2025-01-06,C00199,E03,3567.94,3567.94,Paid
AR009475,2024-06-01,2024-07-01,2024-09-17,C00109,E06,4892.75,4892.75,Paid
AR009476,2023-04-27,2023-05-11,2023-06-22,C00475,E06,23901.57,23901.57,Paid
AR009477,2025-06-27,2025-07-11,2025-09-13,C00519,E04,14121.23,14121.23,Paid
AR009478,2025-12-28,2026-01-27,,C01172,E05,4040.63,0.0,Open
AR009479,2024-09-15,2024-11-14,2024-12-30,C00051,E06,2798.74,2798.74,Paid
AR009480,2025-10-24,2025-12-23,2025-12-20,C00988,E02,6250.67,6250.67,Paid
AR009481,2025-10-05,2025-10-19,2025-12-14,C01029,E02,4527.25,4527.25,Paid
AR009482,2023-11-25,2023-12-09,2024-01-26,C00241,E01,24302.59,24302.59,Paid
AR009483,2026-03-15,2026-04-29,2026-07-04,C00977,E05,23242.9,23242.9,Paid
AR009484,2025-07-24,2025-09-22,2025-12-09,C01186,E03,8887.4,8887.4,Paid
AR009485,2023-07-04,2023-08-03,2023-09-14,C00378,E05,4256.93,4256.93,Paid
AR009486,2024-02-12,2024-04-12,2024-04-10,C00858,E03,27765.7,27765.7,Paid
AR009487,2025-11-13,2026-01-12,2026-03-28,C00393,E05,8800.05,8800.05,Paid
AR009488,2026-07-09,2026-08-23,2026-11-02,C00632,E04,2357.32,2357.32,Paid
AR009489,2026-08-25,2026-09-24,,C00417,E05,9349.32,0.0,Open
AR009490,2023-05-04,2023-05-18,2023-07-11,C01311,E04,5573.49,5573.49,Paid
AR009491,2026-03-12,2026-05-11,,C00590,E06,10052.93,0.0,Open
AR009492,2024-11-21,2024-12-05,2024-12-17,C01079,E05,8686.49,8686.49,Paid
AR009493,2023-09-05,2023-10-05,2023-10-14,C01037,E01,7595.55,7595.55,Paid
AR009494,2023-12-18,2024-01-01,2024-02-22,C00154,E02,11906.4,11906.4,Paid
AR009495,2025-01-22,2025-02-21,2025-03-03,C01436,E03,24446.66,24446.66,Paid
AR009496,2023-07-07,2023-08-06,,C00249,E03,8587.26,0.0,Open
AR009497,2025-09-15,2025-09-29,2025-11-30,C00500,E02,9143.04,9143.04,Paid
AR009498,2023-08-03,2023-09-02,2023-11-01,C01160,E06,12633.95,12633.95,Paid
AR009499,2024-12-04,2025-01-18,2025-01-14,C00838,E03,3798.66,3798.66,Paid
AR009500,2025-07-07,2025-07-21,,C00969,E03,8672.19,0.0,Open
AR009501,2025-03-30,2025-04-29,,C01116,E03,1193.06,0.0,Open
AR009502,2024-05-12,2024-06-11,2024-06-17,C00531,E06,24076.93,24076.93,Paid
AR009503,2026-03-28,2026-04-11,2026-05-30,C00741,E01,4193.53,4193.53,Paid
AR009504,2026-03-13,2026-04-12,2026-04-09,C00111,E03,7355.91,7355.91,Paid
AR009505,2024-10-29,2024-11-12,,C01089,E04,24275.51,0.0,Open
AR009506,2026-08-10,2026-08-24,2026-09-21,C01495,E02,2872.3,2872.3,Paid
AR009507,2024-12-29,2025-01-28,,C00261,E03,4189.36,0.0,Open
AR009508,2025-02-06,2025-03-23,2025-05-03,C01345,E06,2692.53,2692.53,Paid
AR009509,2023-10-30,2023-12-14,2024-01-12,C01036,E02,19296.65,19296.65,Paid
AR009510,2024-12-13,2024-12-27,2025-02-11,C00392,E06,20468.81,20468.81,Paid
AR009511,2025-06-02,2025-06-16,2025-07-29,C00609,E06,2208.54,2208.54,Paid
AR009512,2023-05-04,2023-06-18,2023-06-20,C00051,E06,3553.0,3553.0,Paid
AR009513,2026-03-28,2026-05-12,2026-06-06,C00166,E03,4777.96,4777.96,Paid
AR009514,2024-11-09,2024-11-23,2024-12-22,C00421,E04,4110.87,4110.87,Paid
AR009515,2025-12-06,2025-12-20,2026-03-03,C00133,E01,4481.8,4481.8,Paid
AR009516,2025-06-19,2025-07-03,2025-09-07,C00612,E01,3480.16,3480.16,Paid
AR009517,2024-06-18,2024-08-02,2024-07-28,C00638,E01,1913.71,1913.71,Paid
AR009518,2024-08-16,2024-10-15,2024-10-17,C01217,E02,18917.02,18917.02,Paid
AR009519,2024-04-13,2024-06-12,2024-08-26,C00542,E02,6636.64,6636.64,Paid
AR009520,2024-04-21,2024-06-05,2024-06-12,C00844,E06,3927.49,3927.49,Paid
AR009521,2024-05-27,2024-07-11,2024-09-27,C00603,E01,2447.15,2447.15,Paid
AR009522,2023-07-11,2023-08-10,2023-09-25,C00605,E06,4914.6,4914.6,Paid
AR009523,2023-10-23,2023-12-07,2024-01-12,C00634,E01,11028.05,11028.05,Paid
AR009524,2026-05-25,2026-07-24,2026-08-24,C01026,E02,7823.37,7823.37,Paid
AR009525,2026-06-07,2026-07-07,2026-08-14,C00980,E01,104244.2,104244.2,Paid
AR009526,2026-04-19,2026-05-19,2026-05-27,C01097,E03,6833.76,6833.76,Paid
AR009527,2024-04-24,2024-05-24,2024-05-22,C00897,E02,8336.65,8336.65,Paid
AR009528,2025-08-02,2025-10-01,,C00997,E04,17606.8,0.0,Open
AR009529,2024-08-25,2024-09-08,2024-10-08,C01041,E02,6394.18,6394.18,Paid
AR009530,2026-02-07,2026-04-08,,C00188,E02,12740.41,0.0,Open
AR009531,2023-02-19,2023-04-20,2023-06-14,C00011,E04,11440.54,11440.54,Paid
AR009532,2025-09-08,2025-11-07,2025-12-05,C01427,E01,2594.83,2594.83,Paid
AR009533,2026-07-10,2026-09-08,2026-11-01,C00872,E01,3363.3,3363.3,Paid
AR009534,2024-04-06,2024-06-05,2024-07-02,C01164,E01,8702.89,8702.89,Paid
AR009535,2025-08-17,2025-10-16,2025-10-17,C00340,E03,12760.97,12760.97,Paid
AR009536,2023-03-24,2023-05-23,2023-06-12,C00928,E04,3715.49,3715.49,Paid
AR009537,2024-12-19,2025-02-02,2025-02-23,C00766,E05,20977.72,20977.72,Paid
AR009538,2024-10-21,2024-11-20,2025-01-27,C00920,E03,5399.12,5399.12,Paid
AR009539,2024-08-22,2024-09-21,,C00766,E05,10955.18,0.0,Open
AR009540,2025-04-13,2025-06-12,2025-08-08,C01036,E06,20949.75,20949.75,Paid
AR009541,2025-06-30,2025-07-30,,C00205,E04,3102.61,0.0,Open
AR009542,2024-10-15,2024-11-29,,C00531,E03,3056.68,0.0,Open
AR009543,2025-09-08,2025-11-07,,C01476,E05,8300.71,0.0,Open
AR009544,2026-08-13,2026-09-27,2026-10-15,C00926,E04,8467.94,8467.94,Paid
AR009545,2023-11-30,2023-12-14,2024-02-12,C01192,E01,16067.79,16067.79,Paid
AR009546,2024-11-13,2024-12-28,2025-03-11,C00094,E04,23643.6,23643.6,Paid
AR009547,2023-08-29,2023-09-28,,C00617,E03,19008.44,0.0,Open
AR009548,2024-04-07,2024-05-07,,C00311,E04,10801.89,0.0,Open
AR009549,2025-12-16,2025-12-30,2026-01-14,C00459,E06,4499.73,4499.73,Paid
AR009550,2024-12-25,2025-01-24,,C00086,E01,6852.02,0.0,Open
AR009551,2023-11-04,2023-12-04,2023-12-24,C00424,E06,13282.98,13282.98,Paid
AR009552,2026-06-12,2026-07-12,2026-07-19,C00700,E01,34068.9,34068.9,Paid
AR009553,2026-02-22,2026-04-23,2026-07-01,C00478,E03,21687.77,21687.77,Paid
AR009554,2023-06-12,2023-07-27,2023-07-28,C00232,E02,8141.78,8141.78,Paid
