Date,Currency,AUDPerUnit
2024-09-24,CAD,1.1185
2024-09-25,AUD,1.0296
2024-09-25,USD,1.5158
2024-09-25,GBP,1.9527
2024-09-25,EUR,1.6801
2024-09-25,SGD,1.1444
2024-09-25,CAD,1.0943
2024-09-26,AUD,0.9826
2024-09-26,USD,1.4714
2024-09-26,GBP,1.9481
2024-09-26,EUR,1.626
2024-09-26,SGD,1.1403
2024-09-26,CAD,1.0687
2024-09-27,AUD,1.0053
2024-09-27,USD,1.5402
2024-09-27,GBP,1.9566
2024-09-27,EUR,1.6355
2024-09-27,SGD,1.1396
2024-09-27,CAD,1.1177
2024-09-28,AUD,1.0051
2024-09-28,USD,1.5047
2024-09-28,GBP,1.9691
2024-09-28,EUR,1.6522
2024-09-28,SGD,1.1254
2024-09-28,CAD,1.0893
2024-09-29,AUD,1.0196
2024-09-29,USD,1.5386
2024-09-29,GBP,1.9377
2024-09-29,EUR,1.6911
2024-09-29,SGD,1.1433
2024-09-29,CAD,1.1112
2024-09-30,AUD,0.9984
2024-09-30,USD,1.487
2024-09-30,GBP,1.9457
2024-09-30,EUR,1.6473
2024-09-30,SGD,1.1584
2024-09-30,CAD,1.0938
2024-10-01,AUD,0.9961
2024-10-01,USD,1.5161
2024-10-01,GBP,1.8874
2024-10-01,EUR,1.6586
2024-10-01,SGD,1.1129
2024-10-01,CAD,1.0974
2024-10-02,AUD,1.0157
2024-10-02,USD,1.4763
2024-10-02,GBP,1.9164
2024-10-02,EUR,1.6349
2024-10-02,SGD,1.1413
2024-10-02,CAD,1.1166
2024-10-03,AUD,1.0194
2024-10-03,USD,1.5384
2024-10-03,GBP,1.8812
2024-10-03,EUR,1.6249
2024-10-03,SGD,1.1439
2024-10-03,CAD,1.0957
2024-10-04,AUD,0.996
2024-10-04,USD,1.5385
2024-10-04,GBP,1.9199
2024-10-04,EUR,1.6037
2024-10-04,SGD,1.1124
2024-10-04,CAD,1.0913
2024-10-05,AUD,0.9947
2024-10-05,USD,1.511
2024-10-05,GBP,1.9456
2024-10-05,EUR,1.5972
2024-10-05,SGD,1.1143
2024-10-05,CAD,1.1082
2024-10-06,AUD,0.9903
2024-10-06,USD,1.5116
2024-10-06,GBP,1.9605
2024-10-06,EUR,1.6267
2024-10-06,SGD,1.1365
2024-10-06,CAD,1.098
2024-10-07,AUD,1.0033
2024-10-07,USD,1.5113
2024-10-07,GBP,1.862
2024-10-07,EUR,1.6696
2024-10-07,SGD,1.1369
2024-10-07,CAD,1.086
2024-10-08,AUD,0.9999
2024-10-08,USD,1.4977
2024-10-08,GBP,1.95
2024-10-08,EUR,1.6643
2024-10-08,SGD,1.1215
2024-10-08,CAD,1.0959
2024-10-09,AUD,0.9881
2024-10-09,USD,1.464
2024-10-09,GBP,1.9004
2024-10-09,EUR,1.6759
2024-10-09,SGD,1.1505
2024-10-09,CAD,1.0776
2024-10-10,AUD,0.9997
2024-10-10,USD,1.5099
2024-10-10,GBP,1.9249
2024-10-10,EUR,1.6911
2024-10-10,SGD,1.1507
2024-10-10,CAD,1.1189
2024-10-11,AUD,1.0174
2024-10-11,USD,1.5166
2024-10-11,GBP,1.9415
2024-10-11,EUR,1.6616
2024-10-11,SGD,1.1346
2024-10-11,CAD,1.0769
2024-10-12,AUD,0.9913
2024-10-12,USD,1.5218
2024-10-12,GBP,1.9389
2024-10-12,EUR,1.6783
2024-10-12,SGD,1.1532
2024-10-12,CAD,1.0843
2024-10-13,AUD,0.991
2024-10-13,USD,1.5047
2024-10-13,GBP,1.9383
2024-10-13,EUR,1.6106
2024-10-13,SGD,1.116
2024-10-13,CAD,1.0838
2024-10-14,AUD,0.9942
2024-10-14,USD,1.4982
2024-10-14,GBP,1.8616
2024-10-14,EUR,1.6707
2024-10-14,SGD,1.1553
2024-10-14,CAD,1.0931
2024-10-15,AUD,0.977
2024-10-15,USD,1.5429
2024-10-15,GBP,1.921
2024-10-15,EUR,1.6719
2024-10-15,SGD,1.129
2024-10-15,CAD,1.1
2024-10-16,AUD,0.9963
2024-10-16,USD,1.4759
2024-10-16,GBP,1.8583
2024-10-16,EUR,1.6187
2024-10-16,SGD,1.1152
2024-10-16,CAD,1.0984
2024-10-17,AUD,0.9667
2024-10-17,USD,1.521
2024-10-17,GBP,1.9445
2024-10-17,EUR,1.6925
2024-10-17,SGD,1.1396
2024-10-17,CAD,1.1175
2024-10-18,AUD,1.0269
2024-10-18,USD,1.5026
2024-10-18,GBP,1.8714
2024-10-18,EUR,1.6398
2024-10-18,SGD,1.1397
2024-10-18,CAD,1.1188
2024-10-19,AUD,1.0052
2024-10-19,USD,1.5041
2024-10-19,GBP,1.9416
2024-10-19,EUR,1.712
2024-10-19,SGD,1.117
2024-10-19,CAD,1.0985
2024-10-20,AUD,1.0141
2024-10-20,USD,1.5217
2024-10-20,GBP,1.904
2024-10-20,EUR,1.646
2024-10-20,SGD,1.1624
2024-10-20,CAD,1.0723
2024-10-21,AUD,0.9841
2024-10-21,USD,1.489
2024-10-21,GBP,1.9322
2024-10-21,EUR,1.6161
2024-10-21,SGD,1.1269
2024-10-21,CAD,1.143
2024-10-22,AUD,1.0
2024-10-22,USD,1.535
2024-10-22,GBP,1.906
2024-10-22,EUR,1.6396
2024-10-22,SGD,1.1735
2024-10-22,CAD,1.1013
2024-10-23,AUD,1.0076
2024-10-23,USD,1.5042
2024-10-23,GBP,1.9368
2024-10-23,EUR,1.6404
2024-10-23,SGD,1.1264
2024-10-23,CAD,1.1371
2024-10-24,AUD,0.9927
2024-10-24,USD,1.4956
2024-10-24,GBP,1.9453
2024-10-24,EUR,1.6556
2024-10-24,SGD,1.1431
2024-10-24,CAD,1.095
2024-10-25,AUD,1.0053
2024-10-25,USD,1.5136
2024-10-25,GBP,1.9352
2024-10-25,EUR,1.6466
2024-10-25,SGD,1.1265
2024-10-25,CAD,1.0765
2024-10-26,AUD,1.0214
2024-10-26,USD,1.5029
2024-10-26,GBP,1.9592
2024-10-26,EUR,1.6273
2024-10-26,SGD,1.1159
2024-10-26,CAD,1.0808
2024-10-27,AUD,1.0052
2024-10-27,USD,1.5172
2024-10-27,GBP,1.9136
2024-10-27,EUR,1.6631
2024-10-27,SGD,1.1391
2024-10-27,CAD,1.0796
2024-10-28,AUD,1.0151
2024-10-28,USD,1.4872
2024-10-28,GBP,1.9046
2024-10-28,EUR,1.6352
2024-10-28,SGD,1.1209
2024-10-28,CAD,1.075
2024-10-29,AUD,1.0007
2024-10-29,USD,1.485
2024-10-29,GBP,1.9305
2024-10-29,EUR,1.6656
2024-10-29,SGD,1.1179
2024-10-29,CAD,1.0874
2024-10-30,AUD,1.0006
2024-10-30,USD,1.5059
2024-10-30,GBP,1.9425
2024-10-30,EUR,1.6906
2024-10-30,SGD,1.1358
2024-10-30,CAD,1.1108
2024-10-31,AUD,0.9866
2024-10-31,USD,1.5063
2024-10-31,GBP,1.8965
2024-10-31,EUR,1.6664
2024-10-31,SGD,1.1372
2024-10-31,CAD,1.1126
2024-11-01,AUD,1.0012
2024-11-01,USD,1.5034
2024-11-01,GBP,1.9011
2024-11-01,EUR,1.608
2024-11-01,SGD,1.1123
2024-11-01,CAD,1.0858
2024-11-02,AUD,1.0209
2024-11-02,USD,1.5099
2024-11-02,GBP,1.9334
2024-11-02,EUR,1.6171
2024-11-02,SGD,1.1841
2024-11-02,CAD,1.112
2024-11-03,AUD,1.0156
2024-11-03,USD,1.4688
2024-11-03,GBP,1.8994
2024-11-03,EUR,1.6814
2024-11-03,SGD,1.1198
2024-11-03,CAD,1.0766
2024-11-04,AUD,1.014
2024-11-04,USD,1.4967
2024-11-04,GBP,1.9125
2024-11-04,EUR,1.6538
2024-11-04,SGD,1.1595
2024-11-04,CAD,1.0834
2024-11-05,AUD,0.9839
2024-11-05,USD,1.5202
2024-11-05,GBP,1.9059
2024-11-05,EUR,1.6644
2024-11-05,SGD,1.1377
2024-11-05,CAD,1.106
2024-11-06,AUD,1.0311
2024-11-06,USD,1.5165
2024-11-06,GBP,1.9377
2024-11-06,EUR,1.6648
2024-11-06,SGD,1.1236
2024-11-06,CAD,1.1073
2024-11-07,AUD,0.9933
2024-11-07,USD,1.5518
2024-11-07,GBP,1.8914
2024-11-07,EUR,1.6644
2024-11-07,SGD,1.125
2024-11-07,CAD,1.1132
2024-11-08,AUD,1.027
2024-11-08,USD,1.506
2024-11-08,GBP,1.903
2024-11-08,EUR,1.6789
2024-11-08,SGD,1.1428
2024-11-08,CAD,1.1016
2024-11-09,AUD,1.0134
2024-11-09,USD,1.5006
2024-11-09,GBP,1.8852
2024-11-09,EUR,1.6402
2024-11-09,SGD,1.1224
2024-11-09,CAD,1.1087
2024-11-10,AUD,1.0175
2024-11-10,USD,1.4731
2024-11-10,GBP,1.8875
2024-11-10,EUR,1.6834
2024-11-10,SGD,1.1487
2024-11-10,CAD,1.1025
2024-11-11,AUD,0.9719
2024-11-11,USD,1.503
2024-11-11,GBP,1.9469
2024-11-11,EUR,1.6525
2024-11-11,SGD,1.1327
2024-11-11,CAD,1.1203
2024-11-12,AUD,1.0068
2024-11-12,USD,1.5113
2024-11-12,GBP,1.9306
2024-11-12,EUR,1.687
2024-11-12,SGD,1.1438
2024-11-12,CAD,1.1125
2024-11-13,AUD,1.0101
2024-11-13,USD,1.5189
2024-11-13,GBP,1.9223
2024-11-13,EUR,1.6538
2024-11-13,SGD,1.1146
2024-11-13,CAD,1.0977
2024-11-14,AUD,1.0034
2024-11-14,USD,1.517
2024-11-14,GBP,1.9047
2024-11-14,EUR,1.6512
2024-11-14,SGD,1.1415
2024-11-14,CAD,1.0592
2024-11-15,AUD,0.9914
2024-11-15,USD,1.4947
2024-11-15,GBP,1.9746
2024-11-15,EUR,1.6286
2024-11-15,SGD,1.1739
2024-11-15,CAD,1.0985
2024-11-16,AUD,0.9795
2024-11-16,USD,1.4594
2024-11-16,GBP,1.9923
2024-11-16,EUR,1.6258
2024-11-16,SGD,1.127
2024-11-16,CAD,1.067
2024-11-17,AUD,0.9832
2024-11-17,USD,1.5203
2024-11-17,GBP,1.9106
2024-11-17,EUR,1.6629
2024-11-17,SGD,1.1339
2024-11-17,CAD,1.0941
2024-11-18,AUD,0.9835
2024-11-18,USD,1.4926
2024-11-18,GBP,1.8794
2024-11-18,EUR,1.641
2024-11-18,SGD,1.1237
2024-11-18,CAD,1.1284
2024-11-19,AUD,0.9817
2024-11-19,USD,1.4697
2024-11-19,GBP,1.9632
2024-11-19,EUR,1.6151
2024-11-19,SGD,1.1686
2024-11-19,CAD,1.1031
2024-11-20,AUD,1.0138
2024-11-20,USD,1.5234
2024-11-20,GBP,1.9497
2024-11-20,EUR,1.64
2024-11-20,SGD,1.1813
2024-11-20,CAD,1.0752
2024-11-21,AUD,0.9878
2024-11-21,USD,1.5187
2024-11-21,GBP,1.9222
2024-11-21,EUR,1.633
2024-11-21,SGD,1.1459
2024-11-21,CAD,1.098
2024-11-22,AUD,0.975
2024-11-22,USD,1.5318
2024-11-22,GBP,1.9193
2024-11-22,EUR,1.6537
2024-11-22,SGD,1.1338
2024-11-22,CAD,1.0905
2024-11-23,AUD,0.9958
2024-11-23,USD,1.5002
2024-11-23,GBP,1.8962
2024-11-23,EUR,1.684
2024-11-23,SGD,1.1739
2024-11-23,CAD,1.086
2024-11-24,AUD,0.9749
2024-11-24,USD,1.5211
2024-11-24,GBP,1.9001
2024-11-24,EUR,1.6561
2024-11-24,SGD,1.1651
2024-11-24,CAD,1.0911
2024-11-25,AUD,0.9971
2024-11-25,USD,1.5002
2024-11-25,GBP,1.9102
2024-11-25,EUR,1.6231
2024-11-25,SGD,1.1421
2024-11-25,CAD,1.096
2024-11-26,AUD,1.0061
2024-11-26,USD,1.4927
2024-11-26,GBP,1.927
2024-11-26,EUR,1.6303
2024-11-26,SGD,1.1112
2024-11-26,CAD,1.075
2024-11-27,AUD,1.0203
2024-11-27,USD,1.4882
2024-11-27,GBP,1.9457
2024-11-27,EUR,1.6478
2024-11-27,SGD,1.1587
2024-11-27,CAD,1.1154
2024-11-28,AUD,1.0063
2024-11-28,USD,1.5337
2024-11-28,GBP,1.9616
2024-11-28,EUR,1.6709
2024-11-28,SGD,1.1046
2024-11-28,CAD,1.1061
2024-11-29,AUD,0.9978
2024-11-29,USD,1.5173
2024-11-29,GBP,1.9126
2024-11-29,EUR,1.6329
2024-11-29,SGD,1.135
2024-11-29,CAD,1.1469
2024-11-30,AUD,1.0027
2024-11-30,USD,1.5105
2024-11-30,GBP,1.9229
2024-11-30,EUR,1.6565
2024-11-30,SGD,1.161
2024-11-30,CAD,1.1008
2024-12-01,AUD,0.9504
2024-12-01,USD,1.4774
2024-12-01,GBP,1.9282
2024-12-01,EUR,1.6398
2024-12-01,SGD,1.1502
2024-12-01,CAD,1.1022
2024-12-02,AUD,1.0028
2024-12-02,USD,1.4761
2024-12-02,GBP,1.9044
2024-12-02,EUR,1.6192
2024-12-02,SGD,1.1237
2024-12-02,CAD,1.0753
2024-12-03,AUD,1.0204
2024-12-03,USD,1.5221
2024-12-03,GBP,1.9396
2024-12-03,EUR,1.6362
2024-12-03,SGD,1.1722
2024-12-03,CAD,1.1119
2024-12-04,AUD,0.9663
2024-12-04,USD,1.5092
2024-12-04,GBP,1.8766
2024-12-04,EUR,1.6718
2024-12-04,SGD,1.1223
2024-12-04,CAD,1.1122
2024-12-05,AUD,0.9999
2024-12-05,USD,1.4811
2024-12-05,GBP,1.9064
2024-12-05,EUR,1.6813
2024-12-05,SGD,1.1379
2024-12-05,CAD,1.0969
2024-12-06,AUD,0.9991
2024-12-06,USD,1.4728
2024-12-06,GBP,1.8261
2024-12-06,EUR,1.6059
2024-12-06,SGD,1.1434
2024-12-06,CAD,1.111
2024-12-07,AUD,0.9932
2024-12-07,USD,1.5609
2024-12-07,GBP,1.919
2024-12-07,EUR,1.6632
2024-12-07,SGD,1.1035
2024-12-07,CAD,1.0927
2024-12-08,AUD,1.0291
2024-12-08,USD,1.5368
2024-12-08,GBP,1.9271
2024-12-08,EUR,1.6835
2024-12-08,SGD,1.159
2024-12-08,CAD,1.0785
2024-12-09,AUD,0.985
2024-12-09,USD,1.4827
2024-12-09,GBP,1.902
2024-12-09,EUR,1.6426
2024-12-09,SGD,1.1449
2024-12-09,CAD,1.1043
2024-12-10,AUD,0.9924
2024-12-10,USD,1.5043
2024-12-10,GBP,1.9271
2024-12-10,EUR,1.6977
2024-12-10,SGD,1.1392
2024-12-10,CAD,1.0977
2024-12-11,AUD,1.004
2024-12-11,USD,1.5305
2024-12-11,GBP,1.8722
2024-12-11,EUR,1.6764
2024-12-11,SGD,1.1663
2024-12-11,CAD,1.0921
2024-12-12,AUD,0.9978
2024-12-12,USD,1.5134
2024-12-12,GBP,1.9769
2024-12-12,EUR,1.6463
2024-12-12,SGD,1.142
2024-12-12,CAD,1.1189
2024-12-13,AUD,0.9789
2024-12-13,USD,1.5237
2024-12-13,GBP,1.9263
2024-12-13,EUR,1.6481
2024-12-13,SGD,1.1599
2024-12-13,CAD,1.0955
2024-12-14,AUD,1.0166
2024-12-14,USD,1.5216
2024-12-14,GBP,1.9046
2024-12-14,EUR,1.6491
2024-12-14,SGD,1.1251
2024-12-14,CAD,1.0839
2024-12-15,AUD,0.9865
2024-12-15,USD,1.5118
2024-12-15,GBP,1.9307
2024-12-15,EUR,1.6297
2024-12-15,SGD,1.1777
2024-12-15,CAD,1.0907
2024-12-16,AUD,0.9681
2024-12-16,USD,1.5129
2024-12-16,GBP,1.9903
2024-12-16,EUR,1.6614
2024-12-16,SGD,1.155
2024-12-16,CAD,1.118
2024-12-17,AUD,0.9975
2024-12-17,USD,1.4896
2024-12-17,GBP,1.9462
2024-12-17,EUR,1.6659
2024-12-17,SGD,1.099
2024-12-17,CAD,1.0609
2024-12-18,AUD,0.9946
2024-12-18,USD,1.5098
2024-12-18,GBP,1.894
2024-12-18,EUR,1.6192
2024-12-18,SGD,1.1462
2024-12-18,CAD,1.1198
2024-12-19,AUD,1.0103
2024-12-19,USD,1.5165
2024-12-19,GBP,1.9164
2024-12-19,EUR,1.6656
2024-12-19,SGD,1.153
2024-12-19,CAD,1.0889
2024-12-20,AUD,1.0145
2024-12-20,USD,1.4956
2024-12-20,GBP,1.9231
2024-12-20,EUR,1.6729
2024-12-20,SGD,1.1357
2024-12-20,CAD,1.1232
2024-12-21,AUD,0.9831
2024-12-21,USD,1.5234
2024-12-21,GBP,1.9323
2024-12-21,EUR,1.6475
2024-12-21,SGD,1.1195
2024-12-21,CAD,1.1191
2024-12-22,AUD,1.0143
2024-12-22,USD,1.4792
2024-12-22,GBP,1.9487
2024-12-22,EUR,1.6926
2024-12-22,SGD,1.144
2024-12-22,CAD,1.1251
2024-12-23,AUD,1.0107
2024-12-23,USD,1.5324
2024-12-23,GBP,1.967
2024-12-23,EUR,1.6632
2024-12-23,SGD,1.1372
2024-12-23,CAD,1.0693
2024-12-24,AUD,0.9922
2024-12-24,USD,1.5114
2024-12-24,GBP,1.9262
2024-12-24,EUR,1.618
2024-12-24,SGD,1.1471
2024-12-24,CAD,1.1396
2024-12-25,AUD,1.0109
2024-12-25,USD,1.4933
2024-12-25,GBP,1.8942
2024-12-25,EUR,1.6737
2024-12-25,SGD,1.1451
2024-12-25,CAD,1.104
2024-12-26,AUD,1.0074
2024-12-26,USD,1.4837
2024-12-26,GBP,1.9082
2024-12-26,EUR,1.6834
2024-12-26,SGD,1.1651
2024-12-26,CAD,1.0946
2024-12-27,AUD,1.0207
2024-12-27,USD,1.545
2024-12-27,GBP,1.9047
2024-12-27,EUR,1.6632
2024-12-27,SGD,1.1431
2024-12-27,CAD,1.0979
2024-12-28,AUD,1.0015
2024-12-28,USD,1.4838
2024-12-28,GBP,1.9522
2024-12-28,EUR,1.6414
2024-12-28,SGD,1.1403
2024-12-28,CAD,1.0882
2024-12-29,AUD,1.0113
2024-12-29,USD,1.4826
2024-12-29,GBP,1.8382
2024-12-29,EUR,1.6333
2024-12-29,SGD,1.1718
2024-12-29,CAD,1.1082
2024-12-30,AUD,1.0022
2024-12-30,USD,1.5369
2024-12-30,GBP,1.9152
2024-12-30,EUR,1.663
2024-12-30,SGD,1.1506
2024-12-30,CAD,1.0795
2024-12-31,AUD,1.0137
2024-12-31,USD,1.4969
2024-12-31,GBP,1.9317
2024-12-31,EUR,1.6448
2024-12-31,SGD,1.1467
2024-12-31,CAD,1.0894
2025-01-01,AUD,1.0011
2025-01-01,USD,1.5363
2025-01-01,GBP,1.9267
2025-01-01,EUR,1.6202
2025-01-01,SGD,1.1389
2025-01-01,CAD,1.11
2025-01-02,AUD,0.9941
2025-01-02,USD,1.5062
2025-01-02,GBP,1.9631
2025-01-02,EUR,1.6862
2025-01-02,SGD,1.1481
2025-01-02,CAD,1.087
2025-01-03,AUD,1.0138
2025-01-03,USD,1.5174
2025-01-03,GBP,1.9287
2025-01-03,EUR,1.6748
2025-01-03,SGD,1.1307
2025-01-03,CAD,1.0825
2025-01-04,AUD,1.0012
2025-01-04,USD,1.4856
2025-01-04,GBP,1.9039
2025-01-04,EUR,1.6555
2025-01-04,SGD,1.112
2025-01-04,CAD,1.0894
2025-01-05,AUD,1.0247
2025-01-05,USD,1.5091
2025-01-05,GBP,1.9503
2025-01-05,EUR,1.6823
2025-01-05,SGD,1.1442
2025-01-05,CAD,1.0932
2025-01-06,AUD,1.0104
2025-01-06,USD,1.4916
2025-01-06,GBP,1.8782
2025-01-06,EUR,1.6296
2025-01-06,SGD,1.1724
2025-01-06,CAD,1.0868
2025-01-07,AUD,1.0034
2025-01-07,USD,1.4965
2025-01-07,GBP,1.9047
2025-01-07,EUR,1.6232
2025-01-07,SGD,1.1467
2025-01-07,CAD,1.106
2025-01-08,AUD,1.0209
2025-01-08,USD,1.4733
2025-01-08,GBP,1.9289
2025-01-08,EUR,1.66
2025-01-08,SGD,1.1279
2025-01-08,CAD,1.1167
2025-01-09,AUD,0.9921
2025-01-09,USD,1.548
2025-01-09,GBP,1.8929
2025-01-09,EUR,1.6747
2025-01-09,SGD,1.1202
2025-01-09,CAD,1.1015
2025-01-10,AUD,1.001
2025-01-10,USD,1.5117
2025-01-10,GBP,1.9272
2025-01-10,EUR,1.6639
2025-01-10,SGD,1.1272
2025-01-10,CAD,1.1024
2025-01-11,AUD,0.9797
2025-01-11,USD,1.5167
2025-01-11,GBP,1.9274
2025-01-11,EUR,1.6561
2025-01-11,SGD,1.1423
2025-01-11,CAD,1.1085
2025-01-12,AUD,1.008
2025-01-12,USD,1.5004
2025-01-12,GBP,1.9091
2025-01-12,EUR,1.6238
2025-01-12,SGD,1.152
2025-01-12,CAD,1.1383
2025-01-13,AUD,1.0313
2025-01-13,USD,1.5092
2025-01-13,GBP,1.9151
2025-01-13,EUR,1.5999
2025-01-13,SGD,1.1436
2025-01-13,CAD,1.0934
2025-01-14,AUD,1.011
2025-01-14,USD,1.4948
2025-01-14,GBP,1.9034
2025-01-14,EUR,1.699
2025-01-14,SGD,1.1361
2025-01-14,CAD,1.0785
2025-01-15,AUD,0.995
2025-01-15,USD,1.4687
2025-01-15,GBP,1.8599
2025-01-15,EUR,1.6478
2025-01-15,SGD,1.1117
2025-01-15,CAD,1.101
2025-01-16,AUD,1.0069
2025-01-16,USD,1.4914
2025-01-16,GBP,1.9066
2025-01-16,EUR,1.6476
2025-01-16,SGD,1.1512
2025-01-16,CAD,1.1128
2025-01-17,AUD,0.9969
2025-01-17,USD,1.529
2025-01-17,GBP,1.9233
2025-01-17,EUR,1.6539
2025-01-17,SGD,1.1455
2025-01-17,CAD,1.1058
2025-01-18,AUD,0.9909
2025-01-18,USD,1.4965
2025-01-18,GBP,1.8983
2025-01-18,EUR,1.6586
2025-01-18,SGD,1.1312
2025-01-18,CAD,1.122
2025-01-19,AUD,1.0168
2025-01-19,USD,1.4926
2025-01-19,GBP,1.9798
2025-01-19,EUR,1.6316
2025-01-19,SGD,1.1504
2025-01-19,CAD,1.1121
2025-01-20,AUD,1.0072
2025-01-20,USD,1.4973
2025-01-20,GBP,1.9781
2025-01-20,EUR,1.6988
2025-01-20,SGD,1.1024
2025-01-20,CAD,1.087
2025-01-21,AUD,1.0036
2025-01-21,USD,1.46
2025-01-21,GBP,1.9173
2025-01-21,EUR,1.6581
2025-01-21,SGD,1.1413
2025-01-21,CAD,1.1005
2025-01-22,AUD,0.9576
2025-01-22,USD,1.5577
2025-01-22,GBP,1.9133
2025-01-22,EUR,1.6293
2025-01-22,SGD,1.1477
2025-01-22,CAD,1.1063
2025-01-23,AUD,1.0166
2025-01-23,USD,1.5017
2025-01-23,GBP,1.8941
2025-01-23,EUR,1.7073
2025-01-23,SGD,1.1386
2025-01-23,CAD,1.082
2025-01-24,AUD,0.9851
2025-01-24,USD,1.4973
2025-01-24,GBP,1.9549
2025-01-24,EUR,1.662
2025-01-24,SGD,1.1547
2025-01-24,CAD,1.1051
2025-01-25,AUD,0.9805
2025-01-25,USD,1.5435
2025-01-25,GBP,1.9077
2025-01-25,EUR,1.6285
2025-01-25,SGD,1.1293
2025-01-25,CAD,1.1353
2025-01-26,AUD,0.9824
2025-01-26,USD,1.5085
2025-01-26,GBP,1.9594
2025-01-26,EUR,1.6453
2025-01-26,SGD,1.117
2025-01-26,CAD,1.1019
2025-01-27,AUD,0.9948
2025-01-27,USD,1.5096
2025-01-27,GBP,1.9044
2025-01-27,EUR,1.6448
2025-01-27,SGD,1.154
2025-01-27,CAD,1.1093
2025-01-28,AUD,1.0081
2025-01-28,USD,1.5083
2025-01-28,GBP,1.9143
2025-01-28,EUR,1.6616
2025-01-28,SGD,1.1417
2025-01-28,CAD,1.1026
2025-01-29,AUD,1.0004
2025-01-29,USD,1.5111
2025-01-29,GBP,1.9079
2025-01-29,EUR,1.6462
2025-01-29,SGD,1.125
2025-01-29,CAD,1.1363
2025-01-30,AUD,1.0013
2025-01-30,USD,1.5366
2025-01-30,GBP,1.873
2025-01-30,EUR,1.6722
2025-01-30,SGD,1.1331
2025-01-30,CAD,1.0933
2025-01-31,AUD,0.9897
2025-01-31,USD,1.5341
2025-01-31,GBP,1.8984
2025-01-31,EUR,1.6326
2025-01-31,SGD,1.1586
2025-01-31,CAD,1.0999
2025-02-01,AUD,0.994
2025-02-01,USD,1.5139
2025-02-01,GBP,1.9552
2025-02-01,EUR,1.6577
2025-02-01,SGD,1.1489
2025-02-01,CAD,1.1237
2025-02-02,AUD,1.0047
2025-02-02,USD,1.5313
2025-02-02,GBP,1.8635
2025-02-02,EUR,1.6339
2025-02-02,SGD,1.1349
2025-02-02,CAD,1.1216
2025-02-03,AUD,0.989
2025-02-03,USD,1.5346
2025-02-03,GBP,1.9001
2025-02-03,EUR,1.6405
2025-02-03,SGD,1.1573
2025-02-03,CAD,1.1354
2025-02-04,AUD,1.005
2025-02-04,USD,1.5141
2025-02-04,GBP,1.9044
2025-02-04,EUR,1.6251
2025-02-04,SGD,1.142
2025-02-04,CAD,1.095
2025-02-05,AUD,1.0042
2025-02-05,USD,1.5134
2025-02-05,GBP,1.9282
2025-02-05,EUR,1.613
2025-02-05,SGD,1.1224
2025-02-05,CAD,1.0924
2025-02-06,AUD,1.0268
2025-02-06,USD,1.4757
2025-02-06,GBP,1.8453
2025-02-06,EUR,1.626
2025-02-06,SGD,1.1524
2025-02-06,CAD,1.096
2025-02-07,AUD,0.9839
2025-02-07,USD,1.5295
2025-02-07,GBP,1.9069
2025-02-07,EUR,1.653
2025-02-07,SGD,1.1295
2025-02-07,CAD,1.1072
2025-02-08,AUD,0.9964
2025-02-08,USD,1.5206
2025-02-08,GBP,1.922
2025-02-08,EUR,1.6621
2025-02-08,SGD,1.1202
2025-02-08,CAD,1.0881
2025-02-09,AUD,0.9944
2025-02-09,USD,1.5195
2025-02-09,GBP,1.9742
2025-02-09,EUR,1.6551
2025-02-09,SGD,1.1465
2025-02-09,CAD,1.1151
2025-02-10,AUD,1.019
2025-02-10,USD,1.5383
2025-02-10,GBP,1.9722
2025-02-10,EUR,1.6742
2025-02-10,SGD,1.1649
2025-02-10,CAD,1.0953
2025-02-11,AUD,0.9947
2025-02-11,USD,1.5086
2025-02-11,GBP,1.9396
2025-02-11,EUR,1.6554
2025-02-11,SGD,1.1471
2025-02-11,CAD,1.1026
2025-02-12,AUD,0.9871
2025-02-12,USD,1.5275
2025-02-12,GBP,1.9229
2025-02-12,EUR,1.6361
2025-02-12,SGD,1.1243
2025-02-12,CAD,1.0931
2025-02-13,AUD,1.0009
2025-02-13,USD,1.5089
2025-02-13,GBP,1.8825
2025-02-13,EUR,1.6708
2025-02-13,SGD,1.1419
2025-02-13,CAD,1.1013
2025-02-14,AUD,0.9995
2025-02-14,USD,1.4776
2025-02-14,GBP,1.8925
2025-02-14,EUR,1.6956
2025-02-14,SGD,1.124
2025-02-14,CAD,1.0894
2025-02-15,AUD,0.9781
2025-02-15,USD,1.4948
2025-02-15,GBP,1.9168
2025-02-15,EUR,1.626
2025-02-15,SGD,1.1137
2025-02-15,CAD,1.0898
2025-02-16,AUD,0.9898
2025-02-16,USD,1.5119
2025-02-16,GBP,1.8732
2025-02-16,EUR,1.6628
2025-02-16,SGD,1.1592
2025-02-16,CAD,1.0728
2025-02-17,AUD,0.9924
2025-02-17,USD,1.4684
2025-02-17,GBP,1.8701
2025-02-17,EUR,1.6519
2025-02-17,SGD,1.1702
2025-02-17,CAD,1.1276
2025-02-18,AUD,1.0044
2025-02-18,USD,1.4966
2025-02-18,GBP,1.947
2025-02-18,EUR,1.6778
2025-02-18,SGD,1.1389
2025-02-18,CAD,1.1088
2025-02-19,AUD,1.0038
2025-02-19,USD,1.4816
2025-02-19,GBP,1.9001
2025-02-19,EUR,1.6362
2025-02-19,SGD,1.1454
2025-02-19,CAD,1.1198
2025-02-20,AUD,1.0299
