Month,EntityID,DepartmentID,AccountCode,ForecastAmountAUD,Scenario
2024-12-01,E04,D01,6010,3067.96,Base
2024-12-01,E04,D01,6020,3817.79,Base
2024-12-01,E04,D01,6030,1600.37,Base
2024-12-01,E04,D01,6040,11908.04,Base
2024-12-01,E04,D01,6050,3740.94,Base
2024-12-01,E04,D01,6060,11625.75,Base
2024-12-01,E04,D01,6070,4307.13,Base
2024-12-01,E04,D01,6080,2374.26,Base
2024-12-01,E04,D01,6090,4404.13,Base
2024-12-01,E04,D01,6100,4074.05,Worst
2024-12-01,E04,D01,6110,3237.65,Worst
2024-12-01,E04,D02,4000,-14329.13,Best
2024-12-01,E04,D02,4010,-11596.11,Base
2024-12-01,E04,D02,4020,-25438.43,Worst
2024-12-01,E04,D02,5000,1258.45,Worst
2024-12-01,E04,D02,5010,4982.15,Base
2024-12-01,E04,D02,5100,2884.41,Base
2024-12-01,E04,D02,6000,4599.97,Base
2024-12-01,E04,D02,6010,2141.32,Base
2024-12-01,E04,D02,6020,3363.89,Worst
2024-12-01,E04,D02,6030,1911.39,Base
2024-12-01,E04,D02,6040,5379.83,Base
2024-12-01,E04,D02,6050,3195.29,Base
2024-12-01,E04,D02,6060,1874.03,Base
2024-12-01,E04,D02,6070,1171.68,Base
2024-12-01,E04,D02,6080,2179.21,Worst
2024-12-01,E04,D02,6090,4523.33,Base
2024-12-01,E04,D02,6100,1910.44,Worst
2024-12-01,E04,D02,6110,1239.26,Worst
2024-12-01,E04,D03,4000,-12357.42,Base
2024-12-01,E04,D03,4010,-5171.4,Best
2024-12-01,E04,D03,4020,-21787.91,Worst
2024-12-01,E04,D03,5000,2326.2,Best
2024-12-01,E04,D03,5010,4871.11,Base
2024-12-01,E04,D03,5100,3107.1,Best
2024-12-01,E04,D03,6000,2615.47,Best
2024-12-01,E04,D03,6010,6727.27,Base
2024-12-01,E04,D03,6020,4920.71,Worst
2024-12-01,E04,D03,6030,2288.89,Best
2024-12-01,E04,D03,6040,2688.95,Base
2024-12-01,E04,D03,6050,2411.36,Base
2024-12-01,E04,D03,6060,5722.88,Best
2024-12-01,E04,D03,6070,4627.14,Worst
2024-12-01,E04,D03,6080,4016.2,Worst
2024-12-01,E04,D03,6090,1035.81,Base
2024-12-01,E04,D03,6100,3024.41,Base
2024-12-01,E04,D03,6110,4925.04,Base
2024-12-01,E04,D04,4000,-9227.4,Base
2024-12-01,E04,D04,4010,-5365.4,Base
2024-12-01,E04,D04,4020,-18296.31,Best
2024-12-01,E04,D04,5000,4728.43,Base
2024-12-01,E04,D04,5010,3892.13,Best
2024-12-01,E04,D04,5100,3873.75,Best
2024-12-01,E04,D04,6000,3477.36,Worst
2024-12-01,E04,D04,6010,14025.34,Base
2024-12-01,E04,D04,6020,8463.69,Worst
2024-12-01,E04,D04,6030,2315.88,Base
2024-12-01,E04,D04,6040,3881.9,Base
2024-12-01,E04,D04,6050,3829.7,Best
2024-12-01,E04,D04,6060,3990.9,Base
2024-12-01,E04,D04,6070,4509.15,Worst
2024-12-01,E04,D04,6080,3412.36,Worst
2024-12-01,E04,D04,6090,2422.13,Base
2024-12-01,E04,D04,6100,2533.87,Worst
2024-12-01,E04,D04,6110,4588.3,Worst
2024-12-01,E04,D05,4000,-7150.45,Best
2024-12-01,E04,D05,4010,-7694.21,Worst
2024-12-01,E04,D05,4020,-4989.62,Base
2024-12-01,E04,D05,5000,2228.33,Base
2024-12-01,E04,D05,5010,3286.34,Best
2024-12-01,E04,D05,5100,5301.91,Base
2024-12-01,E04,D05,6000,3616.99,Base
2024-12-01,E04,D05,6010,1600.62,Base
2024-12-01,E04,D05,6020,1319.23,Base
2024-12-01,E04,D05,6030,3455.31,Base
2024-12-01,E04,D05,6040,3398.14,Base
2024-12-01,E04,D05,6050,4226.91,Best
2024-12-01,E04,D05,6060,2334.88,Worst
2024-12-01,E04,D05,6070,5687.65,Worst
2024-12-01,E04,D05,6080,1271.5,Base
2024-12-01,E04,D05,6090,1171.77,Worst
2024-12-01,E04,D05,6100,3427.88,Worst
2024-12-01,E04,D05,6110,3198.14,Base
2024-12-01,E04,D06,4000,-15426.89,Base
2024-12-01,E04,D06,4010,-16314.53,Base
2024-12-01,E04,D06,4020,-8893.12,Base
2024-12-01,E04,D06,5000,3130.47,Best
2024-12-01,E04,D06,5010,2133.52,Worst
2024-12-01,E04,D06,5100,5480.7,Base
2024-12-01,E04,D06,6000,4867.16,Base
2024-12-01,E04,D06,6010,3372.72,Best
2024-12-01,E04,D06,6020,2962.28,Worst
2024-12-01,E04,D06,6030,1264.99,Best
2024-12-01,E04,D06,6040,2598.25,Base
2024-12-01,E04,D06,6050,2073.72,Base
2024-12-01,E04,D06,6060,3258.28,Worst
2024-12-01,E04,D06,6070,3429.12,Base
2024-12-01,E04,D06,6080,17979.26,Base
2024-12-01,E04,D06,6090,2740.05,Base
2024-12-01,E04,D06,6100,4950.31,Base
2024-12-01,E04,D06,6110,2093.2,Base
2024-12-01,E04,D07,4000,-19269.34,Base
2024-12-01,E04,D07,4010,-9817.82,Base
2024-12-01,E04,D07,4020,-15472.58,Best
2024-12-01,E04,D07,5000,2837.16,Base
2024-12-01,E04,D07,5010,3951.74,Best
2024-12-01,E04,D07,5100,10037.08,Base
2024-12-01,E04,D07,6000,3746.71,Base
2024-12-01,E04,D07,6010,3628.13,Base
2024-12-01,E04,D07,6020,3503.98,Best
2024-12-01,E04,D07,6030,7409.61,Base
2024-12-01,E04,D07,6040,2892.1,Base
2024-12-01,E04,D07,6050,4643.06,Base
2024-12-01,E04,D07,6060,6267.66,Best
2024-12-01,E04,D07,6070,2231.93,Base
2024-12-01,E04,D07,6080,2512.66,Best
2024-12-01,E04,D07,6090,4423.52,Base
2024-12-01,E04,D07,6100,3949.96,Best
2024-12-01,E04,D07,6110,1636.95,Base
2024-12-01,E04,D08,4000,-24908.72,Worst
2024-12-01,E04,D08,4010,-9310.34,Best
2024-12-01,E04,D08,4020,-6074.99,Base
2024-12-01,E04,D08,5000,5779.69,Best
2024-12-01,E04,D08,5010,4221.16,Best
2024-12-01,E04,D08,5100,4128.4,Base
2024-12-01,E04,D08,6000,3420.56,Base
2024-12-01,E04,D08,6010,1682.27,Base
2024-12-01,E04,D08,6020,5887.59,Base
2024-12-01,E04,D08,6030,7001.76,Base
2024-12-01,E04,D08,6040,1714.47,Base
2024-12-01,E04,D08,6050,8364.36,Best
2024-12-01,E04,D08,6060,6679.67,Base
2024-12-01,E04,D08,6070,1482.06,Worst
2024-12-01,E04,D08,6080,6185.25,Base
2024-12-01,E04,D08,6090,1666.18,Worst
2024-12-01,E04,D08,6100,1577.6,Base
2024-12-01,E04,D08,6110,4528.45,Best
2024-12-01,E04,D09,4000,-9407.79,Base
2024-12-01,E04,D09,4010,-11053.71,Base
2024-12-01,E04,D09,4020,-7999.06,Base
2024-12-01,E04,D09,5000,1590.06,Base
2024-12-01,E04,D09,5010,5383.31,Best
2024-12-01,E04,D09,5100,5565.6,Base
2024-12-01,E04,D09,6000,4989.36,Base
2024-12-01,E04,D09,6010,4704.07,Worst
2024-12-01,E04,D09,6020,4872.45,Worst
2024-12-01,E04,D09,6030,12782.06,Best
2024-12-01,E04,D09,6040,6499.49,Base
2024-12-01,E04,D09,6050,6856.21,Base
2024-12-01,E04,D09,6060,1539.77,Base
2024-12-01,E04,D09,6070,3217.37,Base
2024-12-01,E04,D09,6080,8955.59,Base
2024-12-01,E04,D09,6090,2802.28,Worst
2024-12-01,E04,D09,6100,4827.14,Base
2024-12-01,E04,D09,6110,1890.87,Base
2024-12-01,E04,D10,4000,-14929.36,Best
2024-12-01,E04,D10,4010,-10251.54,Base
2024-12-01,E04,D10,4020,-7375.92,Base
2024-12-01,E04,D10,5000,7020.64,Base
2024-12-01,E04,D10,5010,4961.56,Base
2024-12-01,E04,D10,5100,1781.29,Base
2024-12-01,E04,D10,6000,5332.68,Base
2024-12-01,E04,D10,6010,2355.64,Best
2024-12-01,E04,D10,6020,2264.37,Best
2024-12-01,E04,D10,6030,6022.86,Base
2024-12-01,E04,D10,6040,2641.52,Base
2024-12-01,E04,D10,6050,7958.32,Worst
2024-12-01,E04,D10,6060,1339.97,Base
2024-12-01,E04,D10,6070,2083.99,Base
2024-12-01,E04,D10,6080,9030.61,Best
2024-12-01,E04,D10,6090,967.94,Worst
2024-12-01,E04,D10,6100,11742.18,Worst
2024-12-01,E04,D10,6110,8023.97,Best
2024-12-01,E05,D01,4000,-14608.22,Best
2024-12-01,E05,D01,4010,-11392.02,Worst
2024-12-01,E05,D01,4020,-4961.56,Best
2024-12-01,E05,D01,5000,4469.31,Base
2024-12-01,E05,D01,5010,8229.56,Base
2024-12-01,E05,D01,5100,4135.46,Worst
2024-12-01,E05,D01,6000,2736.76,Best
2024-12-01,E05,D01,6010,1762.77,Base
2024-12-01,E05,D01,6020,4282.4,Best
2024-12-01,E05,D01,6030,3056.32,Base
2024-12-01,E05,D01,6040,2569.22,Base
2024-12-01,E05,D01,6050,2307.58,Worst
2024-12-01,E05,D01,6060,3988.62,Base
2024-12-01,E05,D01,6070,923.79,Base
2024-12-01,E05,D01,6080,3893.14,Base
2024-12-01,E05,D01,6090,5325.14,Base
2024-12-01,E05,D01,6100,3360.86,Worst
2024-12-01,E05,D01,6110,2496.37,Base
2024-12-01,E05,D02,4000,-5094.85,Worst
2024-12-01,E05,D02,4010,-3465.68,Base
2024-12-01,E05,D02,4020,-9215.96,Base
2024-12-01,E05,D02,5000,2775.91,Worst
2024-12-01,E05,D02,5010,3251.15,Worst
2024-12-01,E05,D02,5100,5089.12,Base
2024-12-01,E05,D02,6000,1012.99,Base
2024-12-01,E05,D02,6010,2388.66,Best
2024-12-01,E05,D02,6020,9051.55,Base
2024-12-01,E05,D02,6030,5660.39,Base
2024-12-01,E05,D02,6040,1831.46,Base
2024-12-01,E05,D02,6050,4168.78,Base
2024-12-01,E05,D02,6060,4911.91,Base
2024-12-01,E05,D02,6070,7101.86,Base
2024-12-01,E05,D02,6080,5870.57,Worst
2024-12-01,E05,D02,6090,4762.5,Base
2024-12-01,E05,D02,6100,1453.72,Base
2024-12-01,E05,D02,6110,947.26,Base
2024-12-01,E05,D03,4000,-6879.61,Base
2024-12-01,E05,D03,4010,-4701.27,Best
2024-12-01,E05,D03,4020,-13972.98,Base
2024-12-01,E05,D03,5000,3963.85,Best
2024-12-01,E05,D03,5010,5835.36,Worst
2024-12-01,E05,D03,5100,3450.67,Best
2024-12-01,E05,D03,6000,6966.22,Base
2024-12-01,E05,D03,6010,3139.41,Worst
2024-12-01,E05,D03,6020,1349.28,Base
2024-12-01,E05,D03,6030,5850.96,Base
2024-12-01,E05,D03,6040,3375.53,Worst
2024-12-01,E05,D03,6050,2917.28,Base
2024-12-01,E05,D03,6060,6280.93,Base
2024-12-01,E05,D03,6070,3391.15,Base
2024-12-01,E05,D03,6080,6787.5,Base
2024-12-01,E05,D03,6090,3795.53,Base
2024-12-01,E05,D03,6100,1673.25,Base
2024-12-01,E05,D03,6110,2880.6,Base
2024-12-01,E05,D04,4000,-21224.84,Best
2024-12-01,E05,D04,4010,-6824.06,Best
2024-12-01,E05,D04,4020,-5510.07,Base
2024-12-01,E05,D04,5000,7437.19,Base
2024-12-01,E05,D04,5010,1923.18,Best
2024-12-01,E05,D04,5100,3345.0,Worst
2024-12-01,E05,D04,6000,5524.6,Base
2024-12-01,E05,D04,6010,2029.29,Base
2024-12-01,E05,D04,6020,1452.74,Best
2024-12-01,E05,D04,6030,6406.04,Base
2024-12-01,E05,D04,6040,4963.14,Base
2024-12-01,E05,D04,6050,2268.59,Best
2024-12-01,E05,D04,6060,2525.35,Base
2024-12-01,E05,D04,6070,2668.09,Base
2024-12-01,E05,D04,6080,3064.58,Best
2024-12-01,E05,D04,6090,3977.43,Base
2024-12-01,E05,D04,6100,2216.69,Base
2024-12-01,E05,D04,6110,1940.97,Best
2024-12-01,E05,D05,4000,-3697.12,Base
2024-12-01,E05,D05,4010,-27319.77,Base
2024-12-01,E05,D05,4020,-10093.01,Best
2024-12-01,E05,D05,5000,3226.06,Best
2024-12-01,E05,D05,5010,2250.79,Worst
2024-12-01,E05,D05,5100,7579.28,Base
2024-12-01,E05,D05,6000,4748.8,Base
2024-12-01,E05,D05,6010,4062.74,Base
2024-12-01,E05,D05,6020,5200.57,Base
2024-12-01,E05,D05,6030,8295.05,Base
2024-12-01,E05,D05,6040,3377.07,Base
2024-12-01,E05,D05,6050,1508.44,Worst
2024-12-01,E05,D05,6060,9402.77,Worst
2024-12-01,E05,D05,6070,2840.62,Base
2024-12-01,E05,D05,6080,2462.69,Base
2024-12-01,E05,D05,6090,4265.03,Worst
2024-12-01,E05,D05,6100,3443.39,Best
2024-12-01,E05,D05,6110,2646.11,Best
2024-12-01,E05,D06,4000,-6562.36,Base
2024-12-01,E05,D06,4010,-17270.84,Worst
2024-12-01,E05,D06,4020,-10285.78,Base
2024-12-01,E05,D06,5000,2205.57,Worst
2024-12-01,E05,D06,5010,3724.87,Base
2024-12-01,E05,D06,5100,4896.21,Best
2024-12-01,E05,D06,6000,1658.06,Worst
2024-12-01,E05,D06,6010,2130.17,Base
2024-12-01,E05,D06,6020,1941.6,Best
2024-12-01,E05,D06,6030,4556.67,Best
2024-12-01,E05,D06,6040,4526.76,Worst
2024-12-01,E05,D06,6050,668.55,Best
2024-12-01,E05,D06,6060,1305.76,Best
2024-12-01,E05,D06,6070,2626.87,Best
2024-12-01,E05,D06,6080,2776.05,Best
2024-12-01,E05,D06,6090,2062.44,Base
2024-12-01,E05,D06,6100,2765.5,Worst
2024-12-01,E05,D06,6110,4574.09,Base
2024-12-01,E05,D07,4000,-12866.58,Base
2024-12-01,E05,D07,4010,-7480.67,Base
2024-12-01,E05,D07,4020,-5512.42,Best
2024-12-01,E05,D07,5000,988.35,Base
2024-12-01,E05,D07,5010,2451.84,Worst
2024-12-01,E05,D07,5100,1212.26,Base
2024-12-01,E05,D07,6000,3714.75,Best
2024-12-01,E05,D07,6010,1789.12,Best
2024-12-01,E05,D07,6020,2693.69,Base
2024-12-01,E05,D07,6030,2638.56,Best
2024-12-01,E05,D07,6040,3153.23,Best
2024-12-01,E05,D07,6050,8823.3,Base
2024-12-01,E05,D07,6060,1092.29,Base
2024-12-01,E05,D07,6070,8762.46,Best
2024-12-01,E05,D07,6080,1531.23,Base
2024-12-01,E05,D07,6090,2797.6,Best
2024-12-01,E05,D07,6100,2878.52,Worst
2024-12-01,E05,D07,6110,4012.78,Base
2024-12-01,E05,D08,4000,-5801.37,Base
2024-12-01,E05,D08,4010,-10964.7,Worst
2024-12-01,E05,D08,4020,-6455.71,Best
2024-12-01,E05,D08,5000,4623.61,Base
2024-12-01,E05,D08,5010,1059.75,Best
2024-12-01,E05,D08,5100,2529.88,Worst
2024-12-01,E05,D08,6000,3679.04,Base
2024-12-01,E05,D08,6010,6540.15,Base
2024-12-01,E05,D08,6020,4305.95,Base
2024-12-01,E05,D08,6030,8474.98,Worst
2024-12-01,E05,D08,6040,3747.67,Best
2024-12-01,E05,D08,6050,2993.71,Best
2024-12-01,E05,D08,6060,6805.39,Base
2024-12-01,E05,D08,6070,2341.08,Base
2024-12-01,E05,D08,6080,1883.81,Best
2024-12-01,E05,D08,6090,3091.9,Best
2024-12-01,E05,D08,6100,3962.21,Base
2024-12-01,E05,D08,6110,2487.34,Base
2024-12-01,E05,D09,4000,-6865.67,Base
2024-12-01,E05,D09,4010,-8264.41,Base
2024-12-01,E05,D09,4020,-6559.56,Base
2024-12-01,E05,D09,5000,1992.35,Base
2024-12-01,E05,D09,5010,2503.91,Best
2024-12-01,E05,D09,5100,1034.2,Worst
2024-12-01,E05,D09,6000,2486.08,Best
2024-12-01,E05,D09,6010,3207.98,Base
2024-12-01,E05,D09,6020,4547.76,Best
2024-12-01,E05,D09,6030,5247.95,Best
2024-12-01,E05,D09,6040,4856.88,Base
2024-12-01,E05,D09,6050,2107.0,Best
2024-12-01,E05,D09,6060,4704.51,Base
2024-12-01,E05,D09,6070,2004.44,Base
2024-12-01,E05,D09,6080,2664.75,Base
2024-12-01,E05,D09,6090,2988.68,Base
2024-12-01,E05,D09,6100,2867.58,Best
2024-12-01,E05,D09,6110,4715.79,Base
2024-12-01,E05,D10,4000,-8249.32,Worst
2024-12-01,E05,D10,4010,-5444.17,Base
2024-12-01,E05,D10,4020,-12967.36,Best
2024-12-01,E05,D10,5000,1587.24,Base
2024-12-01,E05,D10,5010,4603.96,Base
2024-12-01,E05,D10,5100,741.03,Base
2024-12-01,E05,D10,6000,6249.7,Base
2024-12-01,E05,D10,6010,3959.04,Base
2024-12-01,E05,D10,6020,3765.22,Base
2024-12-01,E05,D10,6030,5562.29,Base
2024-12-01,E05,D10,6040,3974.87,Base
2024-12-01,E05,D10,6050,3527.35,Base
2024-12-01,E05,D10,6060,1467.22,Best
2024-12-01,E05,D10,6070,1318.56,Base
2024-12-01,E05,D10,6080,4395.14,Base
2024-12-01,E05,D10,6090,5777.63,Worst
2024-12-01,E05,D10,6100,5494.75,Worst
2024-12-01,E05,D10,6110,4068.32,Base
2024-12-01,E06,D01,4000,-19151.89,Best
2024-12-01,E06,D01,4010,-12259.09,Worst
2024-12-01,E06,D01,4020,-8882.79,Base
2024-12-01,E06,D01,5000,3244.05,Base
2024-12-01,E06,D01,5010,6641.45,Worst
2024-12-01,E06,D01,5100,3779.66,Best
2024-12-01,E06,D01,6000,6019.39,Worst
2024-12-01,E06,D01,6010,2901.03,Base
2024-12-01,E06,D01,6020,3217.19,Base
2024-12-01,E06,D01,6030,5044.05,Best
2024-12-01,E06,D01,6040,5694.95,Base
2024-12-01,E06,D01,6050,1864.0,Base
2024-12-01,E06,D01,6060,2461.84,Base
2024-12-01,E06,D01,6070,2605.86,Worst
2024-12-01,E06,D01,6080,5090.44,Base
2024-12-01,E06,D01,6090,6190.2,Worst
2024-12-01,E06,D01,6100,4793.37,Best
2024-12-01,E06,D01,6110,5213.29,Base
2024-12-01,E06,D02,4000,-10634.69,Best
2024-12-01,E06,D02,4010,-2811.6,Base
2024-12-01,E06,D02,4020,-15719.98,Worst
2024-12-01,E06,D02,5000,3403.39,Base
2024-12-01,E06,D02,5010,4665.63,Base
2024-12-01,E06,D02,5100,4309.77,Best
2024-12-01,E06,D02,6000,4536.45,Worst
2024-12-01,E06,D02,6010,1474.29,Base
2024-12-01,E06,D02,6020,1456.39,Best
2024-12-01,E06,D02,6030,2151.52,Best
2024-12-01,E06,D02,6040,1431.63,Base
2024-12-01,E06,D02,6050,2616.24,Best
2024-12-01,E06,D02,6060,2906.13,Base
2024-12-01,E06,D02,6070,3232.47,Base
2024-12-01,E06,D02,6080,1388.89,Base
2024-12-01,E06,D02,6090,3049.46,Best
2024-12-01,E06,D02,6100,3089.93,Base
2024-12-01,E06,D02,6110,5681.14,Base
2024-12-01,E06,D03,4000,-13154.6,Worst
2024-12-01,E06,D03,4010,-8425.22,Base
2024-12-01,E06,D03,4020,-10784.82,Base
2024-12-01,E06,D03,5000,2908.43,Base
2024-12-01,E06,D03,5010,1505.87,Base
2024-12-01,E06,D03,5100,3502.59,Best
2024-12-01,E06,D03,6000,9202.52,Base
2024-12-01,E06,D03,6010,7325.21,Base
2024-12-01,E06,D03,6020,4120.77,Base
2024-12-01,E06,D03,6030,2605.66,Worst
2024-12-01,E06,D03,6040,3713.77,Base
2024-12-01,E06,D03,6050,5101.4,Base
2024-12-01,E06,D03,6060,8694.86,Base
2024-12-01,E06,D03,6070,1231.51,Worst
2024-12-01,E06,D03,6080,2726.99,Base
2024-12-01,E06,D03,6090,5832.3,Base
2024-12-01,E06,D03,6100,2123.96,Base
2024-12-01,E06,D03,6110,10892.72,Worst
2024-12-01,E06,D04,4000,-7877.67,Worst
2024-12-01,E06,D04,4010,-6819.76,Base
2024-12-01,E06,D04,4020,-16325.98,Base
2024-12-01,E06,D04,5000,7287.59,Base
2024-12-01,E06,D04,5010,2971.56,Base
2024-12-01,E06,D04,5100,4597.49,Base
2024-12-01,E06,D04,6000,1302.08,Base
2024-12-01,E06,D04,6010,3259.02,Worst
2024-12-01,E06,D04,6020,1236.55,Worst
2024-12-01,E06,D04,6030,4059.96,Best
2024-12-01,E06,D04,6040,925.86,Best
2024-12-01,E06,D04,6050,2308.7,Worst
2024-12-01,E06,D04,6060,4097.42,Best
2024-12-01,E06,D04,6070,6842.81,Base
2024-12-01,E06,D04,6080,5040.39,Base
2024-12-01,E06,D04,6090,6080.58,Base
2024-12-01,E06,D04,6100,3150.47,Worst
2024-12-01,E06,D04,6110,3758.26,Base
2024-12-01,E06,D05,4000,-8864.97,Base
2024-12-01,E06,D05,4010,-11314.17,Base
2024-12-01,E06,D05,4020,-2387.52,Best
2024-12-01,E06,D05,5000,3240.25,Best
2024-12-01,E06,D05,5010,2730.28,Base
2024-12-01,E06,D05,5100,5883.8,Base
2024-12-01,E06,D05,6000,3808.41,Base
2024-12-01,E06,D05,6010,4914.22,Base
2024-12-01,E06,D05,6020,2255.68,Base
2024-12-01,E06,D05,6030,2654.98,Base
2024-12-01,E06,D05,6040,5808.29,Best
2024-12-01,E06,D05,6050,5732.78,Base
2024-12-01,E06,D05,6060,2174.43,Base
2024-12-01,E06,D05,6070,2270.79,Base
2024-12-01,E06,D05,6080,5978.98,Worst
2024-12-01,E06,D05,6090,5224.11,Base
2024-12-01,E06,D05,6100,2824.59,Base
2024-12-01,E06,D05,6110,753.9,Base
2024-12-01,E06,D06,4000,-5594.49,Base
2024-12-01,E06,D06,4010,-10196.23,Base
2024-12-01,E06,D06,4020,-11038.4,Base
2024-12-01,E06,D06,5000,5082.3,Base
2024-12-01,E06,D06,5010,6520.26,Base
2024-12-01,E06,D06,5100,4102.39,Base
2024-12-01,E06,D06,6000,7213.17,Base
2024-12-01,E06,D06,6010,3799.59,Base
2024-12-01,E06,D06,6020,1448.79,Best
2024-12-01,E06,D06,6030,1370.17,Base
2024-12-01,E06,D06,6040,4985.49,Base
2024-12-01,E06,D06,6050,3474.65,Base
2024-12-01,E06,D06,6060,4378.36,Base
2024-12-01,E06,D06,6070,20222.6,Base
2024-12-01,E06,D06,6080,9490.43,Base
2024-12-01,E06,D06,6090,3966.46,Base
2024-12-01,E06,D06,6100,3415.0,Best
2024-12-01,E06,D06,6110,2324.95,Base
2024-12-01,E06,D07,4000,-8868.98,Best
2024-12-01,E06,D07,4010,-7445.12,Best
2024-12-01,E06,D07,4020,-14080.37,Base
2024-12-01,E06,D07,5000,1803.29,Base
2024-12-01,E06,D07,5010,8600.53,Best
2024-12-01,E06,D07,5100,4284.46,Base
2024-12-01,E06,D07,6000,2231.37,Base
2024-12-01,E06,D07,6010,1782.7,Worst
2024-12-01,E06,D07,6020,2671.61,Base
2024-12-01,E06,D07,6030,2756.24,Base
2024-12-01,E06,D07,6040,3656.98,Base
2024-12-01,E06,D07,6050,4150.99,Base
2024-12-01,E06,D07,6060,2605.54,Worst
2024-12-01,E06,D07,6070,3246.19,Base
2024-12-01,E06,D07,6080,7822.3,Base
2024-12-01,E06,D07,6090,4152.01,Base
2024-12-01,E06,D07,6100,2732.83,Best
2024-12-01,E06,D07,6110,2329.96,Best
2024-12-01,E06,D08,4000,-17790.28,Base
2024-12-01,E06,D08,4010,-5245.36,Best
2024-12-01,E06,D08,4020,-17657.39,Base
2024-12-01,E06,D08,5000,1965.15,Base
2024-12-01,E06,D08,5010,3466.38,Base
2024-12-01,E06,D08,5100,6840.55,Base
2024-12-01,E06,D08,6000,8219.18,Base
2024-12-01,E06,D08,6010,3556.64,Base
2024-12-01,E06,D08,6020,2761.9,Worst
2024-12-01,E06,D08,6030,4526.28,Best
2024-12-01,E06,D08,6040,5775.08,Base
2024-12-01,E06,D08,6050,3826.56,Base
2024-12-01,E06,D08,6060,3238.25,Worst
2024-12-01,E06,D08,6070,2713.62,Base
2024-12-01,E06,D08,6080,8156.58,Best
2024-12-01,E06,D08,6090,1816.91,Base
2024-12-01,E06,D08,6100,6868.03,Base
2024-12-01,E06,D08,6110,3426.96,Worst
2024-12-01,E06,D09,4000,-20533.18,Base
2024-12-01,E06,D09,4010,-12538.56,Worst
2024-12-01,E06,D09,4020,-7269.19,Base
2024-12-01,E06,D09,5000,3322.2,Base
2024-12-01,E06,D09,5010,2389.59,Worst
2024-12-01,E06,D09,5100,2044.11,Base
2024-12-01,E06,D09,6000,2299.49,Best
2024-12-01,E06,D09,6010,2058.16,Base
2024-12-01,E06,D09,6020,8364.18,Base
2024-12-01,E06,D09,6030,2616.38,Best
2024-12-01,E06,D09,6040,5674.19,Base
2024-12-01,E06,D09,6050,3738.03,Worst
2024-12-01,E06,D09,6060,1737.53,Base
2024-12-01,E06,D09,6070,8237.31,Base
2024-12-01,E06,D09,6080,1146.32,Base
2024-12-01,E06,D09,6090,3670.81,Worst
2024-12-01,E06,D09,6100,2821.7,Base
2024-12-01,E06,D09,6110,1314.38,Best
2024-12-01,E06,D10,4000,-11421.38,Base
2024-12-01,E06,D10,4010,-7920.18,Base
2024-12-01,E06,D10,4020,-29632.92,Worst
2024-12-01,E06,D10,5000,4472.58,Worst
2024-12-01,E06,D10,5010,4894.3,Base
2024-12-01,E06,D10,5100,3020.47,Worst
2024-12-01,E06,D10,6000,6113.2,Base
2024-12-01,E06,D10,6010,18482.5,Base
2024-12-01,E06,D10,6020,4458.13,Base
2024-12-01,E06,D10,6030,10845.27,Worst
2024-12-01,E06,D10,6040,4579.61,Base
2024-12-01,E06,D10,6050,4030.9,Base
2024-12-01,E06,D10,6060,5000.44,Base
2024-12-01,E06,D10,6070,5044.88,Base
2024-12-01,E06,D10,6080,5013.99,Base
2024-12-01,E06,D10,6090,11135.75,Base
2024-12-01,E06,D10,6100,2258.05,Base
2024-12-01,E06,D10,6110,6516.58,Base
2025-01-01,E01,D01,4000,-11112.88,Best
2025-01-01,E01,D01,4010,-23409.53,Base
2025-01-01,E01,D01,4020,-5512.09,Base
2025-01-01,E01,D01,5000,3247.5,Base
2025-01-01,E01,D01,5010,2148.22,Best
2025-01-01,E01,D01,5100,4058.47,Base
2025-01-01,E01,D01,6000,1559.31,Base
2025-01-01,E01,D01,6010,1589.72,Base
2025-01-01,E01,D01,6020,3860.94,Base
2025-01-01,E01,D01,6030,1903.59,Worst
2025-01-01,E01,D01,6040,3608.03,Base
2025-01-01,E01,D01,6050,1752.9,Base
2025-01-01,E01,D01,6060,3413.1,Best
2025-01-01,E01,D01,6070,4991.01,Base
2025-01-01,E01,D01,6080,5397.55,Base
2025-01-01,E01,D01,6090,4738.56,Worst
2025-01-01,E01,D01,6100,4270.64,Base
2025-01-01,E01,D01,6110,1645.58,Base
2025-01-01,E01,D02,4000,-5770.91,Base
2025-01-01,E01,D02,4010,-28497.06,Base
2025-01-01,E01,D02,4020,-3107.32,Base
2025-01-01,E01,D02,5000,2667.55,Base
2025-01-01,E01,D02,5010,2631.94,Worst
2025-01-01,E01,D02,5100,4861.09,Best
2025-01-01,E01,D02,6000,2924.49,Worst
2025-01-01,E01,D02,6010,5163.12,Base
2025-01-01,E01,D02,6020,4444.9,Base
2025-01-01,E01,D02,6030,5573.18,Base
2025-01-01,E01,D02,6040,4408.28,Worst
2025-01-01,E01,D02,6050,5574.99,Base
2025-01-01,E01,D02,6060,4117.56,Base
2025-01-01,E01,D02,6070,2858.64,Base
2025-01-01,E01,D02,6080,1744.91,Base
2025-01-01,E01,D02,6090,1519.14,Worst
2025-01-01,E01,D02,6100,2213.91,Base
2025-01-01,E01,D02,6110,4073.57,Base
2025-01-01,E01,D03,4000,-20911.71,Worst
2025-01-01,E01,D03,4010,-8641.97,Base
2025-01-01,E01,D03,4020,-8649.94,Best
2025-01-01,E01,D03,5000,3350.27,Base
