ShipmentID,SalesOrderID,WarehouseID,Carrier,ShipDate,DeliveryDate,FreightCost,DeliveryStatus
SH0037095,SO0037095,W05,DHL,2026-06-17,2026-06-23,179.44,On Time
SH0037096,SO0037096,W06,DHL,2025-10-17,2025-10-30,175.38,Late
SH0037097,SO0037097,W06,Local Carrier,2025-04-10,2025-04-18,375.99,On Time
SH0037098,SO0037098,W05,DHL,2025-05-13,2025-05-19,268.28,Late
SH0037099,SO0037099,W02,DHL,2023-10-26,2023-11-03,279.43,Late
SH0037100,SO0037100,W01,Local Carrier,2023-10-24,2023-11-03,428.09,Late
SH0037101,SO0037101,W01,FedEx,2026-06-22,2026-06-29,446.92,Late
SH0037102,SO0037102,W05,FedEx,2025-05-19,2025-05-22,593.16,On Time
SH0037103,SO0037103,W04,DHL,2023-12-22,2023-12-25,522.32,On Time
SH0037104,SO0037104,W05,UPS,2026-08-01,2026-08-08,155.37,On Time
SH0037105,SO0037105,W04,FedEx,2026-02-03,2026-02-09,40.48,On Time
SH0037106,SO0037106,W03,FedEx,2024-10-05,2024-10-11,291.25,Late
SH0037107,SO0037107,W02,UPS,2025-01-22,2025-01-27,283.85,Late
SH0037108,SO0037108,W01,UPS,2025-06-04,2025-06-10,722.95,On Time
SH0037109,SO0037109,W05,Local Carrier,2023-05-01,2023-05-06,621.42,On Time
SH0037110,SO0037110,W01,Local Carrier,2026-05-19,2026-05-24,91.05,Late
SH0037111,SO0037111,W04,Local Carrier,2023-09-08,2023-09-14,149.23,Late
SH0037112,SO0037112,W03,DHL,2023-02-26,2023-03-02,252.67,Late
SH0037113,SO0037113,W04,FedEx,2025-11-30,2025-12-09,341.63,Late
SH0037114,SO0037114,W04,Local Carrier,2024-09-30,2024-10-04,208.56,Late
SH0037115,SO0037115,W01,UPS,2026-06-29,2026-07-12,589.22,Late
SH0037116,SO0037116,W01,Local Carrier,2024-04-13,2024-04-14,224.73,On Time
SH0037117,SO0037117,W04,Local Carrier,2025-02-28,2025-03-08,236.08,Late
SH0037118,SO0037118,W02,FedEx,2023-04-30,2023-05-05,708.59,Late
SH0037119,SO0037119,W01,FedEx,2023-09-06,2023-09-16,141.03,Late
SH0037120,SO0037120,W03,Local Carrier,2024-07-26,2024-07-31,356.62,On Time
SH0037121,SO0037121,W02,DHL,2026-04-16,2026-04-21,354.02,On Time
SH0037122,SO0037122,W03,FedEx,2025-09-11,2025-09-12,165.25,On Time
SH0037123,SO0037123,W06,FedEx,2025-04-08,2025-04-16,506.42,On Time
SH0037124,SO0037124,W01,UPS,2025-12-29,2026-01-07,339.59,Late
SH0037125,SO0037125,W04,Local Carrier,2025-03-17,2025-03-20,360.85,Late
SH0037126,SO0037126,W06,UPS,2026-04-26,2026-04-27,231.49,On Time
SH0037127,SO0037127,W02,DHL,2024-09-02,2024-09-08,168.74,Late
SH0037128,SO0037128,W03,FedEx,2026-02-22,2026-03-02,152.12,Late
SH0037129,SO0037129,W02,Local Carrier,2025-04-11,2025-04-25,457.73,Late
SH0037130,SO0037130,W02,DHL,2026-08-24,2026-08-31,302.01,Late
SH0037131,SO0037131,W04,UPS,2023-09-26,2023-09-30,384.02,Late
SH0037132,SO0037132,W04,FedEx,2025-12-28,2026-01-06,303.69,Late
SH0037133,SO0037133,W01,FedEx,2025-09-24,2025-10-01,333.29,On Time
SH0037134,SO0037134,W06,DHL,2024-07-03,2024-07-04,195.44,On Time
SH0037135,SO0037135,W01,Local Carrier,2025-10-18,2025-10-28,363.12,Late
SH0037136,SO0037136,W04,DHL,2025-07-03,2025-07-14,275.09,Late
SH0037137,SO0037137,W01,DHL,2024-09-18,2024-09-22,478.63,On Time
SH0037138,SO0037138,W05,DHL,2026-05-25,2026-05-30,113.64,On Time
SH0037139,SO0037139,W04,UPS,2026-05-21,2026-06-01,161.58,Late
SH0037140,SO0037140,W06,Local Carrier,2025-10-21,2025-10-30,422.47,Late
SH0037141,SO0037141,W01,Local Carrier,2025-11-29,2025-12-01,612.86,On Time
SH0037142,SO0037142,W04,FedEx,2026-02-23,2026-02-26,163.62,Late
SH0037143,SO0037143,W03,DHL,2026-03-08,2026-03-15,252.41,Late
SH0037144,SO0037144,W01,DHL,2023-02-02,2023-02-06,243.75,On Time
SH0037145,SO0037145,W01,FedEx,2026-05-01,2026-05-05,308.05,On Time
SH0037146,SO0037146,W02,Local Carrier,2024-07-19,2024-07-21,175.04,On Time
SH0037147,SO0037147,W06,UPS,2025-06-23,2025-07-07,861.58,Late
SH0037148,SO0037148,W06,DHL,2024-03-17,2024-03-25,289.41,Late
SH0037149,SO0037149,W06,UPS,2023-12-10,2023-12-16,235.79,On Time
SH0037150,SO0037150,W04,UPS,2026-04-22,2026-04-24,201.6,On Time
SH0037151,SO0037151,W05,UPS,2024-09-18,2024-09-24,225.61,Late
SH0037152,SO0037152,W04,DHL,2023-02-02,2023-02-13,24.59,Late
SH0037153,SO0037153,W05,FedEx,2024-03-18,2024-03-24,301.62,Late
SH0037154,SO0037154,W05,UPS,2025-11-28,2025-12-05,90.0,On Time
SH0037155,SO0037155,W04,DHL,2023-02-13,2023-02-22,390.39,Late
SH0037156,SO0037156,W05,Local Carrier,2024-05-03,2024-05-07,441.06,Late
SH0037157,SO0037157,W05,UPS,2025-04-01,2025-04-03,134.88,On Time
SH0037158,SO0037158,W02,Local Carrier,2023-11-07,2023-11-16,224.81,Late
SH0037159,SO0037159,W05,Local Carrier,2026-02-26,2026-03-02,613.48,On Time
SH0037160,SO0037160,W05,DHL,2026-07-10,2026-07-13,722.51,On Time
SH0037161,SO0037161,W06,FedEx,2025-03-26,2025-03-30,677.15,On Time
SH0037162,SO0037162,W06,DHL,2024-04-04,2024-04-05,539.21,On Time
SH0037163,SO0037163,W05,FedEx,2024-06-14,2024-06-17,203.36,Late
SH0037164,SO0037164,W01,Local Carrier,2023-07-28,2023-08-04,582.37,On Time
SH0037165,SO0037165,W05,Local Carrier,2025-01-05,2025-01-10,97.39,Late
SH0037166,SO0037166,W06,Local Carrier,2026-08-01,2026-08-09,348.93,Late
SH0037167,SO0037167,W03,UPS,2023-04-25,2023-05-09,176.3,Late
SH0037168,SO0037168,W03,UPS,2023-10-15,2023-10-25,592.66,Late
SH0037169,SO0037169,W03,Local Carrier,2023-12-18,2023-12-25,332.6,Late
SH0037170,SO0037170,W05,FedEx,2025-06-12,2025-06-21,339.76,Late
SH0037171,SO0037171,W06,Local Carrier,2024-04-26,2024-04-30,105.3,On Time
SH0037172,SO0037172,W05,Local Carrier,2024-10-13,2024-10-14,700.33,On Time
SH0037173,SO0037173,W04,UPS,2023-09-13,2023-09-24,195.97,Late
SH0037174,SO0037174,W04,UPS,2023-02-01,2023-02-08,64.88,Late
SH0037175,SO0037175,W03,UPS,2024-06-25,2024-06-29,600.83,Late
SH0037176,SO0037176,W01,DHL,2026-08-06,2026-08-12,197.62,On Time
SH0037177,SO0037177,W05,Local Carrier,2026-04-07,2026-04-12,1019.87,On Time
SH0037178,SO0037178,W01,FedEx,2024-02-15,2024-02-19,1119.06,On Time
SH0037179,SO0037179,W03,FedEx,2025-10-14,2025-10-20,423.69,On Time
SH0037180,SO0037180,W04,DHL,2025-10-22,2025-10-30,600.39,Late
SH0037181,SO0037181,W04,FedEx,2025-06-08,2025-06-15,239.32,On Time
SH0037182,SO0037182,W03,Local Carrier,2025-12-09,2025-12-15,108.05,On Time
SH0037183,SO0037183,W01,Local Carrier,2023-07-27,2023-07-31,523.35,Late
SH0037184,SO0037184,W01,Local Carrier,2025-08-24,2025-08-29,188.53,On Time
SH0037185,SO0037185,W02,UPS,2025-09-12,2025-09-18,593.14,On Time
SH0037186,SO0037186,W04,FedEx,2025-04-27,2025-05-01,518.59,On Time
SH0037187,SO0037187,W03,FedEx,2024-09-24,2024-09-26,97.28,On Time
SH0037188,SO0037188,W02,Local Carrier,2023-08-05,2023-08-13,136.35,Late
SH0037189,SO0037189,W02,DHL,2024-08-26,2024-08-28,194.96,On Time
SH0037190,SO0037190,W05,UPS,2024-04-21,2024-05-02,514.33,Late
SH0037191,SO0037191,W02,FedEx,2025-06-17,2025-06-25,175.66,Late
SH0037192,SO0037192,W01,FedEx,2025-05-13,2025-05-17,673.69,On Time
SH0037193,SO0037193,W03,DHL,2024-01-06,2024-01-12,756.38,On Time
SH0037194,SO0037194,W06,FedEx,2025-10-02,2025-10-09,122.41,On Time
SH0037195,SO0037195,W03,DHL,2025-02-21,2025-03-02,252.07,Late
SH0037196,SO0037196,W05,Local Carrier,2023-12-19,2023-12-26,38.03,On Time
SH0037197,SO0037197,W04,FedEx,2026-06-09,2026-06-11,193.68,On Time
SH0037198,SO0037198,W04,DHL,2024-11-03,2024-11-17,195.82,Late
SH0037199,SO0037199,W02,FedEx,2025-10-01,2025-10-06,265.39,On Time
SH0037200,SO0037200,W05,UPS,2024-10-10,2024-10-23,182.37,Late
SH0037201,SO0037201,W01,FedEx,2023-03-22,2023-03-26,537.68,On Time
SH0037202,SO0037202,W02,Local Carrier,2024-11-29,2024-11-30,461.49,On Time
SH0037203,SO0037203,W06,Local Carrier,2023-04-13,2023-04-17,167.1,On Time
SH0037204,SO0037204,W01,DHL,2025-06-06,2025-06-09,750.66,On Time
SH0037205,SO0037205,W04,UPS,2023-02-16,2023-02-23,675.36,On Time
SH0037206,SO0037206,W04,FedEx,2025-12-04,2025-12-12,113.6,Late
SH0037207,SO0037207,W04,FedEx,2024-07-25,2024-07-28,210.52,Late
SH0037208,SO0037208,W02,UPS,2024-07-18,2024-07-27,433.36,Late
SH0037209,SO0037209,W01,FedEx,2024-11-14,2024-11-25,131.55,Late
SH0037210,SO0037210,W02,Local Carrier,2025-05-19,2025-05-27,381.09,Late
SH0037211,SO0037211,W02,FedEx,2024-11-15,2024-11-24,664.62,Late
SH0037212,SO0037212,W03,DHL,2023-09-12,2023-09-17,190.96,On Time
SH0037213,SO0037213,W05,Local Carrier,2023-02-07,2023-02-09,688.01,On Time
SH0037214,SO0037214,W01,UPS,2025-08-25,2025-08-30,366.95,On Time
SH0037215,SO0037215,W05,Local Carrier,2023-11-26,2023-12-01,608.08,On Time
SH0037216,SO0037216,W04,UPS,2023-11-03,2023-11-10,789.77,Late
SH0037217,SO0037217,W03,UPS,2025-11-05,2025-11-08,414.27,On Time
SH0037218,SO0037218,W03,FedEx,2024-07-12,2024-07-13,452.33,On Time
SH0037219,SO0037219,W03,FedEx,2026-02-12,2026-02-18,472.1,On Time
SH0037220,SO0037220,W05,Local Carrier,2024-02-17,2024-03-01,437.1,Late
SH0037221,SO0037221,W05,FedEx,2025-10-19,2025-10-25,192.18,On Time
SH0037222,SO0037222,W01,FedEx,2026-08-27,2026-09-11,52.68,Late
SH0037223,SO0037223,W06,UPS,2025-02-18,2025-02-19,1086.75,On Time
SH0037224,SO0037224,W01,Local Carrier,2023-12-29,2023-12-31,176.53,On Time
SH0037225,SO0037225,W06,Local Carrier,2024-09-11,2024-09-16,482.7,Late
SH0037226,SO0037226,W02,FedEx,2023-06-10,2023-06-16,74.12,Late
SH0037227,SO0037227,W06,DHL,2024-04-27,2024-05-04,142.6,On Time
SH0037228,SO0037228,W06,DHL,2026-01-30,2026-02-03,61.91,Late
SH0037229,SO0037229,W06,UPS,2026-06-24,2026-07-01,1244.71,Late
SH0037230,SO0037230,W02,UPS,2024-05-13,2024-05-21,377.65,On Time
SH0037231,SO0037231,W03,FedEx,2025-11-28,2025-11-30,994.72,On Time
SH0037232,SO0037232,W01,UPS,2023-05-17,2023-05-24,177.46,Late
SH0037233,SO0037233,W02,DHL,2024-01-04,2024-01-05,117.16,On Time
SH0037234,SO0037234,W06,DHL,2026-02-23,2026-03-01,254.89,On Time
SH0037235,SO0037235,W05,DHL,2025-11-20,2025-11-22,717.58,On Time
SH0037236,SO0037236,W03,DHL,2024-05-13,2024-05-20,866.81,Late
SH0037237,SO0037237,W04,Local Carrier,2023-04-21,2023-04-26,186.7,On Time
SH0037238,SO0037238,W06,DHL,2026-03-21,2026-03-30,230.83,Late
SH0037239,SO0037239,W06,Local Carrier,2024-02-16,2024-02-27,166.47,Late
SH0037240,SO0037240,W02,DHL,2024-12-24,2024-12-29,236.64,Late
SH0037241,SO0037241,W06,FedEx,2024-07-28,2024-07-31,312.7,On Time
SH0037242,SO0037242,W06,Local Carrier,2025-11-19,2025-12-01,381.02,Late
SH0037243,SO0037243,W06,UPS,2024-05-12,2024-05-16,72.8,On Time
SH0037244,SO0037244,W02,FedEx,2024-10-31,2024-11-04,331.26,On Time
SH0037245,SO0037245,W06,FedEx,2023-04-25,2023-04-28,245.54,Late
SH0037246,SO0037246,W03,UPS,2023-04-02,2023-04-09,818.24,Late
SH0037247,SO0037247,W05,DHL,2025-01-06,2025-01-14,193.56,On Time
SH0037248,SO0037248,W02,Local Carrier,2024-07-15,2024-07-22,69.77,Late
SH0037249,SO0037249,W03,FedEx,2024-03-17,2024-03-20,185.08,On Time
SH0037250,SO0037250,W02,UPS,2025-10-25,2025-10-31,87.55,On Time
SH0037251,SO0037251,W04,DHL,2024-12-27,2025-01-03,334.25,Late
SH0037252,SO0037252,W01,UPS,2024-11-30,2024-12-02,215.77,Late
SH0037253,SO0037253,W02,Local Carrier,2024-02-02,2024-02-09,740.64,Late
SH0037254,SO0037254,W03,FedEx,2026-03-23,2026-03-31,934.68,Late
SH0037255,SO0037255,W05,UPS,2024-05-01,2024-05-09,122.55,Late
SH0037256,SO0037256,W02,UPS,2026-01-27,2026-02-04,119.47,Late
SH0037257,SO0037257,W04,UPS,2024-10-21,2024-11-01,143.3,Late
SH0037258,SO0037258,W06,FedEx,2024-10-17,2024-10-21,773.3,Late
SH0037259,SO0037259,W01,Local Carrier,2024-03-16,2024-03-21,262.98,On Time
SH0037260,SO0037260,W03,FedEx,2026-08-07,2026-08-12,247.21,On Time
SH0037261,SO0037261,W06,DHL,2023-06-21,2023-06-22,96.14,On Time
SH0037262,SO0037262,W05,DHL,2023-12-08,2023-12-12,99.87,On Time
SH0037263,SO0037263,W01,DHL,2025-08-04,2025-08-13,794.43,Late
SH0037264,SO0037264,W01,FedEx,2025-03-28,2025-04-01,98.59,On Time
SH0037265,SO0037265,W06,FedEx,2025-09-02,2025-09-11,427.39,Late
SH0037266,SO0037266,W03,DHL,2024-07-03,2024-07-17,356.7,Late
SH0037267,SO0037267,W01,FedEx,2024-11-08,2024-11-13,715.82,On Time
SH0037268,SO0037268,W04,Local Carrier,2023-10-18,2023-10-24,350.95,On Time
SH0037269,SO0037269,W05,FedEx,2024-11-14,2024-11-19,169.47,Late
SH0037270,SO0037270,W01,Local Carrier,2025-05-06,2025-05-14,252.78,Late
SH0037271,SO0037271,W04,UPS,2025-06-24,2025-06-26,389.32,Late
SH0037272,SO0037272,W06,FedEx,2024-01-04,2024-01-09,607.92,On Time
SH0037273,SO0037273,W03,Local Carrier,2023-10-27,2023-11-07,523.31,Late
SH0037274,SO0037274,W06,Local Carrier,2023-02-19,2023-02-25,237.41,On Time
SH0037275,SO0037275,W01,UPS,2026-04-05,2026-04-13,32.79,Late
SH0037276,SO0037276,W06,DHL,2024-01-20,2024-01-28,605.03,Late
SH0037277,SO0037277,W04,FedEx,2025-08-09,2025-08-12,313.85,Late
SH0037278,SO0037278,W06,DHL,2023-07-06,2023-07-09,649.01,On Time
SH0037279,SO0037279,W03,Local Carrier,2025-11-18,2025-11-24,193.36,Late
SH0037280,SO0037280,W06,FedEx,2026-01-06,2026-01-10,275.82,On Time
SH0037281,SO0037281,W03,FedEx,2023-10-30,2023-11-07,91.44,On Time
SH0037282,SO0037282,W01,DHL,2023-07-02,2023-07-08,683.88,Late
SH0037283,SO0037283,W04,UPS,2024-12-01,2024-12-06,381.42,Late
SH0037284,SO0037284,W06,Local Carrier,2026-08-16,2026-08-19,416.09,On Time
SH0037285,SO0037285,W04,DHL,2023-06-05,2023-06-14,219.04,Late
SH0037286,SO0037286,W03,Local Carrier,2024-04-29,2024-05-07,319.22,Late
SH0037287,SO0037287,W03,UPS,2023-11-29,2023-12-07,214.74,Late
SH0037288,SO0037288,W02,Local Carrier,2025-12-02,2025-12-07,244.29,On Time
SH0037289,SO0037289,W02,FedEx,2023-03-23,2023-03-31,64.36,Late
SH0037290,SO0037290,W06,DHL,2023-12-23,2023-12-24,233.0,On Time
SH0037291,SO0037291,W06,UPS,2026-07-26,2026-08-05,177.18,Late
SH0037292,SO0037292,W06,DHL,2025-05-31,2025-06-07,203.82,Late
SH0037293,SO0037293,W01,DHL,2024-01-21,2024-01-29,376.57,On Time
SH0037294,SO0037294,W06,Local Carrier,2026-05-04,2026-05-11,256.73,Late
SH0037295,SO0037295,W02,FedEx,2025-09-20,2025-09-23,803.19,On Time
SH0037296,SO0037296,W05,Local Carrier,2024-05-20,2024-05-22,548.15,On Time
SH0037297,SO0037297,W04,DHL,2026-01-17,2026-01-23,338.83,On Time
SH0037298,SO0037298,W03,UPS,2025-02-13,2025-02-16,93.56,On Time
SH0037299,SO0037299,W04,DHL,2024-04-18,2024-04-25,130.61,On Time
SH0037300,SO0037300,W04,UPS,2023-02-06,2023-02-11,321.41,On Time
SH0037301,SO0037301,W06,DHL,2024-08-13,2024-08-15,346.33,On Time
SH0037302,SO0037302,W06,Local Carrier,2025-08-12,2025-08-18,573.19,Late
SH0037303,SO0037303,W01,DHL,2023-03-31,2023-04-07,180.74,Late
SH0037304,SO0037304,W01,DHL,2025-10-08,2025-10-14,462.43,Late
SH0037305,SO0037305,W01,FedEx,2024-12-06,2024-12-13,106.01,On Time
SH0037306,SO0037306,W05,Local Carrier,2025-12-25,2026-01-01,247.24,On Time
SH0037307,SO0037307,W04,FedEx,2025-11-14,2025-11-20,1455.7,On Time
SH0037308,SO0037308,W05,UPS,2024-09-01,2024-09-16,449.11,Late
SH0037309,SO0037309,W06,DHL,2024-05-10,2024-05-12,466.84,On Time
SH0037310,SO0037310,W06,UPS,2026-07-08,2026-07-15,874.11,On Time
SH0037311,SO0037311,W02,FedEx,2026-07-20,2026-08-02,187.48,Late
SH0037312,SO0037312,W02,UPS,2023-10-02,2023-10-13,558.42,Late
SH0037313,SO0037313,W02,Local Carrier,2023-12-06,2023-12-09,547.24,Late
SH0037314,SO0037314,W06,Local Carrier,2023-06-16,2023-06-24,1068.96,On Time
SH0037315,SO0037315,W05,DHL,2026-05-30,2026-06-06,564.52,Late
SH0037316,SO0037316,W02,DHL,2026-01-03,2026-01-10,519.26,On Time
SH0037317,SO0037317,W05,FedEx,2025-09-26,2025-09-28,810.56,On Time
SH0037318,SO0037318,W04,Local Carrier,2025-07-08,2025-07-10,725.64,Late
SH0037319,SO0037319,W03,DHL,2026-05-02,2026-05-08,106.51,On Time
SH0037320,SO0037320,W04,Local Carrier,2023-11-25,2023-12-01,371.97,Late
SH0037321,SO0037321,W06,UPS,2024-06-29,2024-07-09,326.0,Late
SH0037322,SO0037322,W01,UPS,2026-05-02,2026-05-13,398.5,Late
SH0037323,SO0037323,W03,DHL,2024-05-30,2024-06-06,86.59,On Time
SH0037324,SO0037324,W01,Local Carrier,2023-06-21,2023-06-24,438.95,On Time
SH0037325,SO0037325,W04,FedEx,2025-09-24,2025-09-26,243.72,On Time
SH0037326,SO0037326,W02,FedEx,2026-06-17,2026-06-23,187.24,Late
SH0037327,SO0037327,W01,Local Carrier,2023-12-25,2023-12-31,76.01,Late
SH0037328,SO0037328,W06,DHL,2025-08-20,2025-08-22,466.96,Late
SH0037329,SO0037329,W04,Local Carrier,2026-07-03,2026-07-16,228.37,Late
SH0037330,SO0037330,W02,DHL,2025-12-10,2025-12-21,372.26,Late
SH0037331,SO0037331,W01,DHL,2025-03-10,2025-03-21,50.36,Late
SH0037332,SO0037332,W04,UPS,2025-10-24,2025-11-02,72.79,Late
SH0037333,SO0037333,W02,UPS,2025-10-02,2025-10-10,494.62,Late
SH0037334,SO0037334,W04,FedEx,2026-05-30,2026-06-02,790.27,Late
SH0037335,SO0037335,W02,FedEx,2025-07-08,2025-07-21,357.16,Late
SH0037336,SO0037336,W03,Local Carrier,2024-10-11,2024-10-24,564.13,Late
SH0037337,SO0037337,W06,UPS,2023-01-23,2023-01-26,293.94,Late
SH0037338,SO0037338,W04,FedEx,2026-04-12,2026-04-20,82.17,On Time
SH0037339,SO0037339,W02,Local Carrier,2026-04-01,2026-04-09,675.09,Late
SH0037340,SO0037340,W02,Local Carrier,2023-08-02,2023-08-06,363.87,Late
SH0037341,SO0037341,W03,FedEx,2024-02-01,2024-02-08,414.25,On Time
SH0037342,SO0037342,W03,DHL,2026-02-22,2026-03-01,548.24,Late
SH0037343,SO0037343,W01,UPS,2025-08-10,2025-08-11,279.65,On Time
SH0037344,SO0037344,W01,DHL,2026-06-11,2026-06-16,235.05,On Time
SH0037345,SO0037345,W04,UPS,2023-05-24,2023-05-30,275.04,Late
SH0037346,SO0037346,W04,UPS,2025-05-06,2025-05-16,351.18,Late
SH0037347,SO0037347,W05,DHL,2025-09-13,2025-09-28,330.73,Late
SH0037348,SO0037348,W04,DHL,2023-06-17,2023-06-26,357.6,Late
SH0037349,SO0037349,W06,FedEx,2025-10-09,2025-10-13,140.37,Late
SH0037350,SO0037350,W04,UPS,2025-05-28,2025-05-30,397.04,Late
SH0037351,SO0037351,W05,Local Carrier,2023-03-28,2023-03-31,383.32,Late
SH0037352,SO0037352,W01,FedEx,2023-09-27,2023-10-05,542.39,On Time
SH0037353,SO0037353,W01,FedEx,2024-04-12,2024-04-20,249.62,Late
SH0037354,SO0037354,W01,DHL,2024-11-04,2024-11-10,83.37,Late
SH0037355,SO0037355,W06,Local Carrier,2025-10-22,2025-10-28,162.08,On Time
SH0037356,SO0037356,W04,Local Carrier,2024-12-22,2024-12-30,513.85,On Time
SH0037357,SO0037357,W04,Local Carrier,2023-09-13,2023-09-22,835.38,Late
SH0037358,SO0037358,W05,FedEx,2025-01-26,2025-02-02,438.5,Late
SH0037359,SO0037359,W02,DHL,2023-07-08,2023-07-16,526.16,On Time
SH0037360,SO0037360,W03,UPS,2025-08-20,2025-08-28,93.55,On Time
SH0037361,SO0037361,W05,UPS,2023-05-04,2023-05-11,41.62,On Time
SH0037362,SO0037362,W03,Local Carrier,2025-05-23,2025-05-27,142.58,On Time
SH0037363,SO0037363,W04,DHL,2026-07-31,2026-08-08,499.44,On Time
SH0037364,SO0037364,W04,FedEx,2026-04-09,2026-04-12,268.46,Late
SH0037365,SO0037365,W03,Local Carrier,2026-07-24,2026-07-31,768.81,Late
SH0037366,SO0037366,W06,UPS,2026-03-24,2026-04-01,69.37,On Time
SH0037367,SO0037367,W05,DHL,2023-12-26,2024-01-01,530.95,Late
SH0037368,SO0037368,W05,Local Carrier,2026-04-10,2026-04-17,72.3,On Time
SH0037369,SO0037369,W05,UPS,2025-12-04,2025-12-10,341.49,Late
SH0037370,SO0037370,W05,UPS,2023-11-10,2023-11-15,469.92,On Time
SH0037371,SO0037371,W04,UPS,2023-02-27,2023-03-06,1086.24,Late
SH0037372,SO0037372,W03,DHL,2024-09-10,2024-09-12,660.46,On Time
SH0037373,SO0037373,W02,FedEx,2026-05-24,2026-05-29,814.76,Late
SH0037374,SO0037374,W02,FedEx,2024-05-16,2024-05-21,497.29,Late
SH0037375,SO0037375,W03,UPS,2023-08-08,2023-08-14,186.5,Late
SH0037376,SO0037376,W02,DHL,2024-07-02,2024-07-10,313.02,Late
SH0037377,SO0037377,W05,Local Carrier,2023-08-04,2023-08-06,614.81,Late
SH0037378,SO0037378,W05,Local Carrier,2024-10-29,2024-11-02,160.19,Late
SH0037379,SO0037379,W02,Local Carrier,2025-05-19,2025-05-27,179.77,On Time
SH0037380,SO0037380,W01,UPS,2025-05-21,2025-05-25,322.5,On Time
SH0037381,SO0037381,W01,Local Carrier,2025-09-22,2025-09-26,186.28,On Time
SH0037382,SO0037382,W01,Local Carrier,2024-01-01,2024-01-04,337.95,On Time
SH0037383,SO0037383,W06,DHL,2024-03-30,2024-04-02,327.96,On Time
SH0037384,SO0037384,W02,Local Carrier,2023-04-24,2023-05-02,523.91,Late
SH0037385,SO0037385,W04,FedEx,2024-12-06,2024-12-10,126.96,On Time
SH0037386,SO0037386,W03,Local Carrier,2023-11-22,2023-11-29,663.27,On Time
SH0037387,SO0037387,W03,UPS,2023-05-29,2023-06-01,253.31,Late
SH0037388,SO0037388,W06,FedEx,2026-01-09,2026-01-14,288.19,On Time
SH0037389,SO0037389,W03,UPS,2023-06-29,2023-06-30,424.83,On Time
SH0037390,SO0037390,W04,DHL,2025-03-12,2025-03-21,598.46,Late
SH0037391,SO0037391,W02,UPS,2024-07-08,2024-07-11,69.51,Late
SH0037392,SO0037392,W06,UPS,2023-01-05,2023-01-10,525.15,On Time
SH0037393,SO0037393,W03,DHL,2023-03-29,2023-04-03,199.08,On Time
SH0037394,SO0037394,W05,DHL,2025-02-07,2025-02-13,132.67,On Time
SH0037395,SO0037395,W05,FedEx,2026-06-30,2026-07-08,75.82,On Time
SH0037396,SO0037396,W06,FedEx,2025-07-03,2025-07-13,55.17,Late
SH0037397,SO0037397,W03,FedEx,2026-02-17,2026-02-28,99.08,Late
SH0037398,SO0037398,W03,DHL,2026-07-04,2026-07-11,597.21,On Time
SH0037399,SO0037399,W03,UPS,2023-03-22,2023-03-26,1032.07,On Time
SH0037400,SO0037400,W02,Local Carrier,2025-09-21,2025-10-01,106.43,Late
SH0037401,SO0037401,W06,DHL,2025-12-28,2026-01-01,911.41,Late
SH0037402,SO0037402,W05,DHL,2026-05-23,2026-05-27,500.72,On Time
SH0037403,SO0037403,W06,UPS,2025-04-28,2025-05-05,357.82,On Time
SH0037404,SO0037404,W04,UPS,2025-07-07,2025-07-09,449.23,Late
SH0037405,SO0037405,W01,Local Carrier,2026-05-16,2026-05-17,205.96,On Time
SH0037406,SO0037406,W06,Local Carrier,2026-04-30,2026-05-03,311.71,On Time
SH0037407,SO0037407,W02,FedEx,2023-12-27,2024-01-04,539.83,Late
SH0037408,SO0037408,W01,UPS,2024-02-14,2024-02-22,329.31,Late
SH0037409,SO0037409,W01,Local Carrier,2026-04-09,2026-04-20,126.47,Late
SH0037410,SO0037410,W05,FedEx,2023-09-07,2023-09-10,208.63,On Time
SH0037411,SO0037411,W02,Local Carrier,2025-06-29,2025-07-08,800.36,Late
SH0037412,SO0037412,W05,Local Carrier,2026-03-17,2026-03-25,56.04,On Time
SH0037413,SO0037413,W01,FedEx,2025-06-07,2025-06-13,364.85,Late
SH0037414,SO0037414,W05,UPS,2025-03-04,2025-03-08,322.07,On Time
SH0037415,SO0037415,W01,DHL,2025-04-21,2025-04-27,295.94,On Time
SH0037416,SO0037416,W06,FedEx,2023-12-14,2023-12-26,509.0,Late
SH0037417,SO0037417,W04,DHL,2023-04-06,2023-04-12,502.15,On Time
SH0037418,SO0037418,W04,Local Carrier,2026-04-08,2026-04-11,93.37,On Time
SH0037419,SO0037419,W05,UPS,2026-04-10,2026-04-21,250.24,Late
SH0037420,SO0037420,W02,DHL,2025-02-10,2025-02-17,401.98,On Time
SH0037421,SO0037421,W01,DHL,2025-12-24,2026-01-01,532.95,Late
SH0037422,SO0037422,W05,FedEx,2024-08-05,2024-08-10,767.74,On Time
SH0037423,SO0037423,W04,UPS,2023-04-05,2023-04-10,176.03,Late
SH0037424,SO0037424,W05,UPS,2024-10-01,2024-10-10,1048.05,Late
SH0037425,SO0037425,W02,FedEx,2025-08-23,2025-09-02,808.64,Late
SH0037426,SO0037426,W01,DHL,2026-02-14,2026-02-23,358.18,Late
SH0037427,SO0037427,W05,Local Carrier,2025-12-31,2026-01-05,278.1,Late
SH0037428,SO0037428,W03,Local Carrier,2023-06-08,2023-06-19,49.23,Late
SH0037429,SO0037429,W06,FedEx,2023-08-24,2023-08-29,45.17,Late
