PurchaseOrderID,OrderDate,SupplierID,ProductID,WarehouseID,QuantityOrdered,POValue,ExpectedReceiptDate,ActualReceiptDate,DefectRate,Status
PO009091,2023-03-11,S0053,P00906,W03,240,7623.69,2023-03-18,2023-03-24,0.0075,Received
PO009092,2026-03-30,S0056,P00469,W01,334,28023.02,2026-04-10,2026-04-16,0.0529,Received
PO009093,2024-08-11,S0035,P00574,W05,304,7851.05,2024-08-22,2024-08-22,0.0133,Received
PO009094,2025-12-13,S0096,P00873,W03,381,47765.23,2026-01-06,2026-01-15,0.0209,Received
PO009095,2024-11-28,S0063,P00849,W03,222,7550.38,2024-12-11,2024-12-11,0.0537,Received
PO009096,2023-08-15,S0029,P00486,W03,167,3889.81,2023-09-10,2023-09-12,0.0194,Received
PO009097,2023-10-25,S0079,P00386,W02,249,55433.54,2023-11-08,2023-11-14,0.0249,Received
PO009098,2024-03-02,S0009,P00705,W05,43,2317.82,2024-03-16,2024-03-16,0.0642,Received
PO009099,2026-07-20,S0081,P00742,W04,357,4598.58,2026-08-04,2026-08-16,0.0182,Received
PO009100,2025-09-10,S0081,P00224,W01,185,1881.58,2025-09-24,2025-09-30,0.0028,Received
PO009101,2023-05-07,S0104,P00580,W06,268,6138.44,2023-06-06,2023-06-10,0.0618,Received
PO009102,2023-08-04,S0010,P00958,W03,249,29480.76,2023-09-02,2023-09-09,0.02,Received
PO009103,2024-03-09,S0098,P00880,W03,428,83384.34,2024-03-25,2024-03-25,0.0367,Received
PO009104,2026-03-16,S0010,P00766,W03,467,51511.55,2026-03-30,2026-04-07,0.0069,Received
PO009105,2024-12-15,S0091,P00798,W05,46,933.74,2025-01-04,2025-01-04,0.0198,Received
PO009106,2025-09-12,S0003,P00865,W01,314,6928.07,2025-09-17,2025-09-20,0.0303,Received
PO009107,2025-01-22,S0043,P00830,W05,55,2392.16,2025-01-27,2025-01-27,0.0606,Received
PO009108,2025-01-14,S0006,P00365,W01,449,23360.63,2025-01-30,2025-02-04,0.0233,Received
PO009109,2024-06-13,S0080,P00537,W05,34,2344.77,2024-06-22,2024-06-22,0.0237,Received
PO009110,2024-09-13,S0020,P00487,W05,21,1079.71,2024-09-21,2024-09-21,0.0544,Received
PO009111,2024-01-05,S0027,P00325,W02,403,54464.2,2024-01-31,2024-01-31,0.0338,Received
PO009112,2023-08-04,S0005,P00159,W03,53,2916.03,2023-08-28,2023-09-06,0.0446,Received
PO009113,2025-06-15,S0058,P00529,W01,149,6377.06,2025-06-29,2025-06-29,0.0086,Received
PO009114,2025-10-14,S0071,P00590,W05,454,11997.21,2025-11-06,2025-11-06,0.0156,Received
PO009115,2024-08-15,S0031,P00589,W06,478,8854.53,2024-09-09,2024-09-09,0.033,Received
PO009116,2023-12-10,S0085,P00754,W06,300,18914.9,2024-01-05,2024-01-05,0.0376,Received
PO009117,2024-05-03,S0001,P00855,W01,232,1537.8,2024-05-13,2024-05-13,0.0293,Received
PO009118,2024-11-07,S0098,P00332,W04,481,15978.63,2024-11-15,2024-11-15,0.0541,Received
PO009119,2024-04-07,S0092,P00614,W02,232,21972.23,2024-04-27,2024-04-27,0.041,Received
PO009120,2025-04-07,S0053,P00488,W05,81,6635.9,2025-04-14,2025-04-14,0.0166,Received
PO009121,2025-09-15,S0103,P00005,W03,123,6274.73,2025-09-25,2025-09-25,0.0375,Received
PO009122,2023-01-02,S0085,P00425,W06,74,12739.34,2023-01-22,2023-01-22,0.0178,Received
PO009123,2023-05-23,S0053,P00906,W03,132,4427.97,2023-05-30,2023-05-30,0.0542,Received
PO009124,2025-08-13,S0082,P00355,W01,433,40214.92,2025-08-31,2025-09-04,0.0146,Received
PO009125,2024-03-08,S0023,P00481,W05,101,2649.46,2024-04-04,2024-04-11,0.008,Received
PO009126,2024-10-30,S0067,P00618,W03,86,8951.94,2024-11-12,2024-11-12,0.1288,Received
PO009127,2025-04-15,S0082,P00013,W06,148,2813.37,2025-04-27,2025-04-27,0.0469,Received
PO009128,2025-07-03,S0099,P00557,W02,440,35080.47,2025-07-20,2025-07-20,0.0565,Received
PO009129,2023-10-08,S0098,P00332,W04,77,2592.83,2023-10-16,2023-10-23,0.0345,Received
PO009130,2026-03-22,S0015,P00869,W06,227,3821.59,2026-04-13,2026-04-13,0.0294,Received
PO009131,2024-05-06,S0047,P00284,W03,461,17453.99,2024-05-30,2024-06-11,0.0183,Received
PO009132,2026-04-02,S0088,P00165,W03,425,21796.74,2026-04-29,2026-05-04,0.0143,Received
PO009133,2024-11-05,S0080,P00310,W04,391,59092.34,2024-11-11,2024-11-14,0.056,Received
PO009134,2025-08-28,S0075,P00860,W03,310,49743.81,2025-09-10,2025-09-10,0.0602,Received
PO009135,2024-12-27,S0012,P00719,W04,39,4023.87,2025-01-21,2025-01-21,0.0201,Received
PO009136,2023-11-27,S0070,P00949,W01,441,75247.29,2023-12-04,2023-12-15,0.0475,Received
PO009137,2026-07-07,S0012,P00719,W05,387,39547.35,2026-08-01,2026-08-01,0.0146,Received
PO009138,2023-07-08,S0066,P00858,W01,485,22622.63,2023-08-04,2023-08-04,0.0413,Received
PO009139,2025-11-06,S0112,P00876,W05,138,3052.78,2025-12-02,2025-12-10,0.049,Received
PO009140,2024-08-15,S0041,P00299,W06,70,1951.22,2024-08-25,2024-08-30,0.0269,Received
PO009141,2025-08-21,S0090,P00370,W02,276,8841.93,2025-09-19,2025-09-25,0.0792,Received
PO009142,2024-04-05,S0029,P00116,W04,330,20713.3,2024-04-30,2024-05-08,0.0342,Received
PO009143,2025-01-14,S0091,P00101,W05,240,25109.35,2025-01-25,2025-01-31,0.0202,Received
PO009144,2026-01-20,S0009,P00928,W06,269,23421.94,2026-01-30,2026-02-06,0.0657,Received
PO009145,2024-12-19,S0019,P00635,W02,151,10453.92,2024-12-31,2024-12-31,0.0208,Received
PO009146,2023-09-28,S0022,P00713,W03,219,8345.94,2023-10-25,2023-10-26,0.0392,Received
PO009147,2024-05-20,S0120,P00772,W06,464,30150.27,2024-05-28,2024-05-28,0.0482,Received
PO009148,2023-08-21,S0017,P00204,W03,76,1957.16,2023-09-01,2023-09-01,0.0679,Received
PO009149,2023-08-06,S0061,P00132,W02,215,16413.17,2023-08-19,2023-08-28,0.0088,Received
PO009150,2023-04-03,S0061,P00899,W02,41,3744.73,2023-04-28,2023-05-05,0.0436,Received
PO009151,2025-04-13,S0108,P00068,W06,361,3222.42,2025-04-25,2025-04-25,0.103,Received
PO009152,2025-02-25,S0120,P00033,W04,27,640.72,2025-03-18,2025-03-18,0.0124,Received
PO009153,2026-07-01,S0006,P00437,W04,358,45671.95,2026-07-13,2026-07-13,0.0219,Received
PO009154,2023-12-14,S0120,P00033,W06,102,2478.48,2024-01-04,2024-01-04,0.047,Received
PO009155,2023-10-09,S0071,P00590,W04,194,5414.58,2023-11-01,2023-11-06,0.0582,Received
PO009156,2026-07-12,S0008,P00368,W02,211,6494.5,2026-07-24,2026-07-31,0.0375,Received
PO009157,2023-09-26,S0071,P00069,W03,422,38379.87,2023-10-10,2023-10-10,0.032,Received
PO009158,2026-07-26,S0063,P00525,W01,296,3771.33,2026-08-14,2026-08-17,0.0825,Received
PO009159,2024-09-03,S0004,P00304,W03,166,2262.37,2024-09-27,2024-10-05,0.014,Received
PO009160,2024-06-18,S0007,P00603,W02,422,13007.07,2024-07-16,2024-07-18,0.0264,Received
PO009161,2023-10-26,S0043,P00170,W01,416,5243.27,2023-11-16,2023-11-19,0.0349,Received
PO009162,2024-10-24,S0110,P00242,W05,240,15684.54,2024-11-18,2024-11-18,0.015,Received
PO009163,2023-03-30,S0043,P00021,W06,37,1120.38,2023-04-23,2023-04-25,0.0198,Received
PO009164,2025-12-14,S0056,P00268,W05,127,10234.7,2025-12-22,2025-12-24,0.0643,Received
PO009165,2025-10-30,S0069,P00734,W05,164,3640.33,2025-11-14,2025-11-22,0.0162,Received
PO009166,2026-04-19,S0063,P00849,W03,261,9018.85,2026-05-02,2026-05-03,0.0642,Received
PO009167,2023-01-14,S0101,P00977,W02,170,1938.88,2023-02-02,2023-02-02,0.0212,Received
PO009168,2025-02-03,S0055,P00108,W05,375,17308.63,2025-02-17,2025-02-23,0.0405,Received
PO009169,2023-07-11,S0082,P00931,W03,409,12623.78,2023-07-27,2023-07-27,0.0259,Received
PO009170,2025-06-09,S0038,P00784,W01,331,12431.13,2025-07-07,2025-07-12,0.0519,Received
PO009171,2025-10-28,S0039,P00106,W03,39,1220.46,2025-11-09,2025-11-20,0.0268,Received
PO009172,2026-07-21,S0021,P00300,W06,469,14747.8,2026-08-18,2026-08-20,0.0973,Received
PO009173,2024-04-07,S0060,P00083,W03,359,16619.09,2024-04-27,2024-05-02,0.0177,Received
PO009174,2025-10-12,S0023,P00481,W03,494,12370.0,2025-11-08,2025-11-08,0.0158,Received
PO009175,2024-09-17,S0046,P00078,W03,258,7013.17,2024-10-15,2024-10-15,0.0823,Received
PO009176,2023-05-30,S0109,P00826,W03,276,3343.69,2023-06-14,2023-06-21,0.0553,Received
PO009177,2026-02-21,S0051,P00042,W01,340,22861.31,2026-03-18,2026-03-18,0.0115,Received
PO009178,2024-07-03,S0030,P00338,W06,149,24099.6,2024-07-24,2024-08-01,0.0397,Received
PO009179,2024-10-07,S0070,P00435,W03,22,811.54,2024-10-22,2024-10-23,0.0273,Received
PO009180,2025-01-22,S0002,P00965,W01,185,1530.8,2025-02-20,2025-02-20,0.029,Received
PO009181,2026-06-19,S0069,P00751,W04,148,2316.87,2026-07-11,2026-07-12,0.0908,Received
PO009182,2023-04-09,S0073,P00502,W06,350,17100.98,2023-04-30,2023-04-30,0.0667,Received
PO009183,2026-08-08,S0023,P00634,W05,86,5260.63,2026-09-07,2026-09-07,0.0331,Open
PO009184,2023-08-07,S0105,P00430,W06,178,3190.58,2023-09-04,2023-09-04,0.0235,Received
PO009185,2025-06-27,S0071,P00104,W06,66,1565.15,2025-07-19,2025-07-23,0.018,Received
PO009186,2025-11-05,S0080,P00374,W06,206,3018.18,2025-11-29,2025-11-29,0.053,Received
PO009187,2026-05-18,S0069,P00734,W06,208,4633.8,2026-06-02,2026-06-04,0.0338,Received
PO009188,2025-05-13,S0026,P00610,W04,462,4787.61,2025-05-20,2025-05-27,0.0776,Received
PO009189,2024-11-17,S0047,P00413,W02,190,11129.64,2024-12-09,2024-12-09,0.0315,Received
PO009190,2024-08-11,S0097,P00740,W01,173,7671.41,2024-08-23,2024-08-24,0.0207,Received
PO009191,2023-10-02,S0013,P00920,W06,282,7470.88,2023-10-07,2023-10-07,0.0222,Received
PO009192,2025-04-22,S0007,P00523,W04,120,2357.79,2025-05-08,2025-05-23,0.0166,Received
PO009193,2024-05-01,S0044,P00631,W04,141,4701.94,2024-05-09,2024-05-09,0.0213,Received
PO009194,2023-01-16,S0097,P00540,W03,285,13081.31,2023-02-06,2023-02-06,0.0127,Received
PO009195,2023-11-17,S0027,P00989,W05,429,11941.19,2023-11-25,2023-11-26,0.0085,Received
PO009196,2023-08-09,S0083,P00003,W01,419,8411.85,2023-08-26,2023-08-28,0.0088,Received
PO009197,2026-01-04,S0038,P00623,W06,356,10879.55,2026-01-18,2026-01-18,0.1383,Received
PO009198,2025-11-26,S0107,P00244,W04,31,751.86,2025-12-23,2025-12-23,0.0465,Received
PO009199,2023-04-27,S0067,P00731,W04,394,65801.18,2023-05-18,2023-05-18,0.0032,Received
PO009200,2023-09-23,S0109,P00146,W04,293,3152.06,2023-10-22,2023-10-22,0.0545,Received
PO009201,2026-03-24,S0043,P00621,W05,70,762.96,2026-03-30,2026-03-30,0.0277,Received
PO009202,2024-07-22,S0017,P00552,W05,298,1872.86,2024-08-02,2024-08-08,0.0735,Received
PO009203,2023-06-07,S0111,P00452,W04,383,3150.02,2023-06-15,2023-06-15,0.0068,Received
PO009204,2025-06-03,S0080,P00871,W04,419,20166.68,2025-07-03,2025-07-04,0.0027,Received
PO009205,2024-09-04,S0097,P00298,W03,356,10745.22,2024-09-14,2024-09-19,0.0096,Received
PO009206,2025-05-10,S0081,P00578,W01,322,3649.02,2025-05-27,2025-06-11,0.0028,Received
PO009207,2023-04-22,S0118,P00796,W04,341,8288.95,2023-05-10,2023-05-12,0.0919,Received
PO009208,2026-08-26,S0079,P00816,W04,372,4640.32,2026-09-15,2026-09-15,0.0612,Open
PO009209,2025-10-08,S0027,P00741,W01,139,5203.33,2025-10-20,2025-10-28,0.0212,Received
PO009210,2023-08-31,S0073,P00321,W03,280,3945.18,2023-09-07,2023-09-11,0.0136,Received
PO009211,2025-01-28,S0054,P00650,W05,398,50020.98,2025-02-02,2025-02-10,0.0062,Received
PO009212,2025-07-15,S0099,P00190,W05,117,4684.47,2025-08-09,2025-08-09,0.0298,Received
PO009213,2024-11-14,S0068,P00841,W05,62,3511.21,2024-11-22,2024-11-22,0.0318,Received
PO009214,2026-07-30,S0056,P00911,W04,371,4546.75,2026-08-28,2026-09-01,0.0467,Open
PO009215,2025-10-09,S0017,P00204,W04,63,1677.86,2025-10-20,2025-10-29,0.0605,Received
PO009216,2023-02-24,S0021,P00507,W06,149,12668.03,2023-03-21,2023-03-22,0.0185,Received
PO009217,2025-10-29,S0005,P00745,W01,229,9689.54,2025-11-11,2025-11-20,0.0266,Received
PO009218,2024-11-11,S0101,P00977,W05,445,4892.15,2024-11-30,2024-12-02,0.078,Received
PO009219,2026-05-24,S0083,P00003,W02,81,1628.53,2026-06-10,2026-06-10,0.021,Received
PO009220,2025-03-26,S0062,P00822,W06,494,49159.81,2025-04-21,2025-04-21,0.0089,Received
PO009221,2024-01-30,S0088,P00617,W05,206,21357.57,2024-02-20,2024-02-20,0.0233,Received
PO009222,2026-01-31,S0082,P00028,W02,455,46738.24,2026-02-20,2026-02-21,0.0103,Received
PO009223,2024-09-08,S0030,P00702,W05,283,4699.82,2024-10-07,2024-10-07,0.0061,Received
PO009224,2023-10-24,S0103,P00571,W03,73,3498.28,2023-11-16,2023-11-16,0.0408,Received
PO009225,2026-04-26,S0008,P00726,W06,43,1140.65,2026-05-10,2026-05-10,0.0112,Received
PO009226,2026-08-22,S0088,P00036,W04,336,37162.43,2026-08-31,2026-09-03,0.0484,Open
PO009227,2024-02-04,S0057,P00566,W02,498,24720.73,2024-03-01,2024-03-03,0.0386,Received
PO009228,2026-08-28,S0088,P00402,W05,107,5790.89,2026-09-02,2026-09-03,0.0224,Open
PO009229,2023-07-19,S0053,P00110,W02,396,9075.18,2023-07-28,2023-07-28,0.0525,Received
PO009230,2024-11-18,S0091,P00173,W01,479,5392.65,2024-12-03,2024-12-04,0.0313,Received
PO009231,2025-07-01,S0003,P00984,W06,490,27137.4,2025-07-22,2025-07-26,0.0248,Received
PO009232,2026-05-14,S0111,P00670,W01,387,10384.82,2026-05-20,2026-05-20,0.046,Received
PO009233,2025-08-22,S0007,P00829,W05,171,10988.54,2025-09-02,2025-09-02,0.0188,Received
PO009234,2025-11-27,S0087,P00516,W06,265,25703.53,2025-12-12,2025-12-12,0.0386,Received
PO009235,2024-12-01,S0037,P00902,W02,122,7190.75,2024-12-30,2025-01-15,0.0204,Received
PO009236,2026-04-30,S0051,P00079,W01,183,4352.92,2026-05-25,2026-05-25,0.038,Received
PO009237,2026-02-14,S0108,P00678,W04,77,1229.68,2026-03-09,2026-03-09,0.0372,Received
PO009238,2023-11-19,S0040,P00675,W02,158,16678.95,2023-12-15,2023-12-23,0.0403,Received
PO009239,2024-12-05,S0084,P00048,W04,30,878.38,2024-12-21,2024-12-21,0.0271,Received
PO009240,2023-07-15,S0078,P00813,W05,401,3158.02,2023-08-06,2023-08-09,0.0102,Received
PO009241,2024-01-08,S0064,P00337,W01,477,14984.36,2024-02-06,2024-02-15,0.0749,Received
PO009242,2024-11-16,S0114,P00105,W02,162,9311.41,2024-11-24,2024-11-24,0.1001,Received
PO009243,2026-04-21,S0024,P00528,W04,421,27386.24,2026-05-07,2026-05-07,0.0195,Received
PO009244,2026-03-23,S0110,P00918,W01,165,2729.25,2026-04-14,2026-04-20,0.0365,Received
PO009245,2023-05-11,S0045,P00455,W04,90,7347.55,2023-05-29,2023-05-29,0.0537,Received
PO009246,2026-05-21,S0004,P00401,W01,366,45068.0,2026-06-14,2026-06-14,0.0038,Received
PO009247,2024-06-27,S0079,P00174,W01,349,12025.94,2024-07-06,2024-07-11,0.0218,Received
PO009248,2025-01-10,S0065,P00879,W02,165,1502.86,2025-01-23,2025-01-26,0.0156,Received
PO009249,2025-10-21,S0023,P00117,W03,80,4073.37,2025-11-15,2025-11-17,0.0562,Received
PO009250,2024-09-12,S0088,P00165,W06,195,9096.02,2024-10-09,2024-10-09,0.0392,Received
PO009251,2024-07-06,S0004,P00304,W05,482,6698.46,2024-07-30,2024-07-30,0.0102,Received
PO009252,2026-03-23,S0003,P00570,W02,386,39222.62,2026-04-19,2026-04-23,0.0935,Received
PO009253,2024-06-09,S0088,P00036,W02,21,2307.71,2024-06-18,2024-06-18,0.0229,Received
PO009254,2026-05-10,S0095,P00476,W01,244,12760.7,2026-05-26,2026-06-01,0.0179,Received
PO009255,2024-07-20,S0063,P00525,W05,24,299.98,2024-08-08,2024-08-16,0.0555,Received
PO009256,2026-01-17,S0003,P00249,W06,451,10041.2,2026-01-23,2026-01-24,0.0246,Received
PO009257,2024-02-26,S0115,P00315,W02,375,6554.08,2024-03-11,2024-03-17,0.0521,Received
PO009258,2025-12-03,S0085,P00111,W04,117,2361.93,2025-12-25,2025-12-25,0.0443,Received
PO009259,2024-10-10,S0034,P00090,W04,105,4222.91,2024-11-02,2024-11-08,0.0258,Received
PO009260,2024-05-25,S0094,P00875,W04,307,26867.06,2024-06-19,2024-06-19,0.0079,Received
PO009261,2024-03-04,S0037,P00902,W03,289,17356.79,2024-04-02,2024-04-11,0.0093,Received
PO009262,2025-03-19,S0049,P00392,W06,130,3633.35,2025-04-02,2025-04-03,0.0905,Received
PO009263,2026-04-05,S0099,P00557,W01,480,39957.46,2026-04-22,2026-04-25,0.0097,Received
PO009264,2023-06-10,S0088,P00165,W01,470,22039.33,2023-07-07,2023-07-11,0.0219,Received
PO009265,2023-01-09,S0109,P00991,W06,253,12581.23,2023-01-17,2023-01-17,0.0191,Received
PO009266,2025-07-13,S0006,P00919,W03,57,9297.8,2025-08-03,2025-08-03,0.0147,Received
PO009267,2023-03-12,S0091,P00789,W01,363,28066.22,2023-03-30,2023-04-01,0.0181,Received
PO009268,2024-05-06,S0060,P00652,W02,297,25899.5,2024-05-29,2024-05-29,0.0352,Received
PO009269,2026-04-22,S0107,P00261,W05,261,6017.19,2026-05-21,2026-05-22,0.0074,Received
PO009270,2023-10-29,S0092,P00614,W02,484,45314.48,2023-11-18,2023-11-20,0.0829,Received
PO009271,2023-02-12,S0113,P00431,W01,224,2948.01,2023-02-23,2023-03-07,0.0051,Received
PO009272,2024-11-15,S0087,P00260,W04,375,17387.95,2024-11-27,2024-11-29,0.0648,Received
PO009273,2026-04-04,S0081,P00060,W03,346,15363.68,2026-04-23,2026-04-29,0.0373,Received
PO009274,2023-06-16,S0106,P00324,W02,444,39834.6,2023-07-10,2023-07-10,0.0417,Received
PO009275,2023-07-17,S0028,P00114,W04,74,504.0,2023-07-26,2023-07-31,0.0201,Received
PO009276,2024-01-22,S0107,P00032,W01,228,9699.53,2024-02-10,2024-02-10,0.0058,Received
PO009277,2024-06-21,S0047,P00128,W04,377,15910.82,2024-06-30,2024-07-02,0.0722,Received
PO009278,2025-11-08,S0066,P00846,W04,445,37241.48,2025-11-15,2025-11-16,0.035,Received
PO009279,2026-08-11,S0036,P00598,W04,396,12876.47,2026-08-20,2026-08-20,0.0817,Received
PO009280,2024-04-22,S0003,P00865,W06,126,2721.46,2024-04-27,2024-05-01,0.0483,Received
PO009281,2024-05-01,S0081,P00224,W05,214,2139.8,2024-05-15,2024-05-18,0.003,Received
PO009282,2023-07-17,S0083,P00297,W05,437,24099.45,2023-07-28,2023-07-28,0.0615,Received
PO009283,2023-12-03,S0053,P00110,W06,274,6643.45,2023-12-12,2023-12-12,0.022,Received
PO009284,2023-10-27,S0101,P00550,W04,274,10919.32,2023-11-04,2023-11-04,0.0058,Received
PO009285,2026-08-09,S0104,P00307,W05,88,4168.5,2026-08-15,2026-08-15,0.0684,Received
PO009286,2024-06-12,S0096,P00898,W04,65,7496.44,2024-06-28,2024-07-04,0.0404,Received
PO009287,2025-06-27,S0043,P00021,W05,401,12395.24,2025-07-21,2025-07-23,0.029,Received
PO009288,2023-04-23,S0029,P00929,W05,386,15142.12,2023-05-22,2023-05-22,0.0237,Received
PO009289,2026-07-18,S0057,P00330,W01,344,43527.52,2026-08-16,2026-08-20,0.063,Received
PO009290,2026-05-06,S0050,P00131,W06,284,8175.83,2026-05-28,2026-05-28,0.0657,Received
PO009291,2026-06-25,S0063,P00791,W01,300,8496.26,2026-07-23,2026-07-23,0.0527,Received
PO009292,2024-10-16,S0107,P00244,W03,235,6265.42,2024-11-12,2024-11-12,0.0073,Received
PO009293,2025-09-11,S0108,P00866,W01,409,12101.36,2025-10-10,2025-10-11,0.0273,Received
PO009294,2025-11-17,S0087,P00930,W06,358,60060.66,2025-12-15,2025-12-15,0.0504,Received
PO009295,2025-06-01,S0050,P00150,W03,153,1981.33,2025-06-10,2025-06-16,0.029,Received
PO009296,2024-08-23,S0069,P00734,W02,141,3461.21,2024-09-07,2024-09-11,0.0229,Received
PO009297,2025-11-11,S0103,P00005,W03,329,15349.18,2025-11-21,2025-11-25,0.0094,Received
PO009298,2023-05-22,S0064,P00337,W03,224,6234.25,2023-06-20,2023-06-20,0.0055,Received
PO009299,2023-06-21,S0013,P00483,W05,96,3559.57,2023-07-17,2023-07-18,0.0064,Received
PO009300,2026-02-02,S0110,P00242,W01,348,22524.24,2026-02-27,2026-03-06,0.076,Received
PO009301,2025-04-07,S0068,P00124,W03,37,979.91,2025-04-13,2025-04-15,0.0411,Received
PO009302,2025-11-27,S0072,P00067,W03,284,35610.47,2025-12-06,2025-12-18,0.0274,Received
PO009303,2024-09-25,S0064,P00473,W06,80,2578.8,2024-10-11,2024-10-11,0.0485,Received
PO009304,2024-01-12,S0070,P00820,W06,130,7389.43,2024-02-07,2024-02-20,0.0939,Received
PO009305,2025-10-29,S0109,P00378,W06,377,2408.49,2025-11-28,2025-11-28,0.0216,Received
PO009306,2024-01-12,S0115,P00318,W01,482,13819.46,2024-01-30,2024-02-01,0.0129,Received
PO009307,2025-02-03,S0114,P00451,W05,443,38044.47,2025-02-24,2025-02-24,0.033,Received
PO009308,2025-02-20,S0107,P00244,W01,447,10788.24,2025-03-19,2025-03-22,0.0269,Received
PO009309,2023-08-26,S0091,P00993,W03,100,9204.45,2023-09-09,2023-09-16,0.0467,Received
PO009310,2025-04-14,S0070,P00949,W05,224,35651.09,2025-04-21,2025-05-01,0.0714,Received
PO009311,2025-02-04,S0054,P00650,W01,494,65965.15,2025-02-09,2025-02-09,0.0365,Received
PO009312,2023-12-06,S0060,P00009,W06,408,7174.95,2023-12-24,2023-12-27,0.0172,Received
PO009313,2024-09-25,S0050,P00762,W06,288,15051.95,2024-10-04,2024-10-04,0.007,Received
PO009314,2024-03-27,S0003,P00526,W05,226,17070.42,2024-04-17,2024-04-25,0.01,Received
PO009315,2025-08-04,S0032,P00389,W02,424,11879.67,2025-08-26,2025-08-26,0.0244,Received
PO009316,2025-09-22,S0106,P00532,W02,485,51284.66,2025-09-27,2025-09-27,0.0313,Received
PO009317,2026-06-02,S0043,P00021,W06,440,12383.34,2026-06-26,2026-07-05,0.0104,Received
PO009318,2023-09-09,S0043,P00601,W06,135,4468.77,2023-10-05,2023-10-13,0.0142,Received
PO009319,2024-10-22,S0108,P00678,W05,408,5984.11,2024-11-14,2024-11-22,0.0117,Received
PO009320,2025-08-23,S0108,P00233,W03,186,7092.41,2025-09-19,2025-09-26,0.0163,Received
PO009321,2025-09-16,S0079,P00447,W06,399,42373.9,2025-10-04,2025-10-04,0.0235,Received
PO009322,2023-11-13,S0074,P00836,W04,310,6266.16,2023-12-11,2023-12-11,0.0383,Received
PO009323,2025-11-26,S0003,P00602,W05,98,8146.31,2025-12-04,2025-12-04,0.0547,Received
PO009324,2026-08-03,S0095,P00247,W03,305,4156.11,2026-08-20,2026-08-25,0.0419,Received
PO009325,2025-09-12,S0055,P00108,W05,429,19462.4,2025-09-26,2025-09-26,0.0579,Received
PO009326,2024-06-27,S0017,P00236,W02,245,9172.85,2024-07-08,2024-07-08,0.0339,Received
PO009327,2023-08-27,S0067,P00091,W03,314,32456.61,2023-09-23,2023-09-27,0.0376,Received
PO009328,2024-06-08,S0025,P00014,W06,449,8299.36,2024-06-25,2024-06-25,0.0288,Received
PO009329,2025-08-02,S0004,P00974,W05,97,8898.4,2025-08-31,2025-09-04,0.0018,Received
PO009330,2024-06-11,S0060,P00652,W03,339,29948.91,2024-07-04,2024-07-04,0.019,Received
PO009331,2024-01-08,S0002,P00465,W03,362,10794.91,2024-01-18,2024-01-23,0.033,Received
PO009332,2023-02-25,S0086,P00854,W04,244,2533.62,2023-03-18,2023-03-18,0.0102,Received
PO009333,2023-04-22,S0093,P00916,W03,40,1179.6,2023-05-13,2023-05-13,0.0285,Received
PO009334,2024-01-30,S0081,P00578,W04,435,5009.71,2024-02-16,2024-02-17,0.0433,Received
PO009335,2024-02-22,S0086,P00024,W05,162,4765.95,2024-02-29,2024-03-03,0.0149,Received
PO009336,2024-04-05,S0005,P00035,W04,398,26400.64,2024-04-10,2024-04-10,0.0238,Received
PO009337,2026-05-04,S0058,P00764,W01,23,2141.45,2026-05-10,2026-05-15,0.0336,Received
PO009338,2025-06-15,S0075,P00860,W01,254,39165.68,2025-06-28,2025-06-29,0.0946,Received
PO009339,2026-08-22,S0056,P00917,W05,406,10277.27,2026-09-06,2026-09-08,0.0295,Open
PO009340,2023-12-14,S0094,P00442,W01,399,20660.11,2023-12-20,2023-12-27,0.017,Received
