SalesOrderID,OrderDate,ProductID,WarehouseID,Quantity,Revenue,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,Channel
SO0036558,2025-07-24,P00419,W04,9,757.94,2025-07-30,2025-08-01,Delivered,Online
SO0036559,2026-03-08,P00484,W02,3,213.36,2026-03-10,2026-03-10,Delivered,B2B
SO0036560,2024-01-06,P00012,W04,7,569.79,2024-01-12,2024-01-19,Delivered,Online
SO0036561,2025-08-18,P00957,W04,6,247.71,2025-08-22,2025-08-29,Delivered,Distributor
SO0036562,2024-04-26,P00337,W02,7,339.38,2024-05-04,2024-05-04,Delivered,B2B
SO0036563,2024-04-19,P00923,W02,11,626.09,2024-04-28,2024-05-01,Delivered,Retail
SO0036564,2026-02-14,P00804,W02,3,685.2,2026-02-21,2026-02-28,Delivered,Online
SO0036565,2026-04-11,P00023,W06,7,374.2,2026-04-18,2026-04-25,Delivered,Online
SO0036566,2023-01-19,P00058,W03,6,344.79,2023-01-27,2023-02-01,Delivered,Distributor
SO0036567,2025-09-26,P00555,W04,12,473.16,2025-09-29,2025-10-02,Delivered,B2B
SO0036568,2023-12-31,P00908,W06,1,46.47,2024-01-03,2024-01-03,Delivered,Online
SO0036569,2026-08-02,P00756,W05,13,282.32,2026-08-06,2026-08-07,Delivered,Online
SO0036570,2024-04-23,P00935,W06,16,1505.77,2024-05-01,2024-05-04,Delivered,Online
SO0036571,2025-08-11,P00372,W04,4,412.84,2025-08-16,2025-08-18,Delivered,Retail
SO0036572,2024-11-21,P00566,W04,7,733.44,2024-11-27,2024-11-27,Delivered,Retail
SO0036573,2024-01-26,P00831,W06,3,103.05,2024-01-29,2024-01-31,Delivered,B2B
SO0036574,2025-04-12,P00161,W01,5,473.85,2025-04-16,2025-04-16,Delivered,Online
SO0036575,2026-05-27,P00825,W06,7,345.74,2026-05-31,2026-06-05,Delivered,Online
SO0036576,2023-12-31,P00514,W03,8,1657.26,2024-01-06,2024-01-06,Delivered,Online
SO0036577,2023-05-05,P00026,W03,6,541.34,2023-05-09,2023-05-09,Delivered,Retail
SO0036578,2025-11-10,P00846,W04,10,1443.31,2025-11-12,2025-11-19,Delivered,Distributor
SO0036579,2026-04-14,P00754,W05,7,694.73,2026-04-18,2026-04-21,Delivered,Distributor
SO0036580,2023-07-21,P00320,W02,4,98.17,2023-07-26,2023-07-27,Delivered,B2B
SO0036581,2025-07-06,P00704,W05,5,228.02,2025-07-10,2025-07-10,Delivered,B2B
SO0036582,2023-05-31,P00537,W01,8,1138.16,2023-06-07,2023-06-07,Delivered,Online
SO0036583,2026-02-10,P00176,W06,6,542.07,2026-02-17,2026-02-17,Delivered,Online
SO0036584,2025-11-08,P00599,W06,10,67.71,2025-11-16,2025-11-16,Delivered,Online
SO0036585,2025-12-21,P00801,W01,6,91.87,2025-12-29,2025-12-29,Delivered,Online
SO0036586,2025-11-29,P00795,W04,2,192.34,2025-12-01,2025-12-01,Delivered,Online
SO0036587,2025-08-06,P00305,W03,2,352.56,2025-08-12,2025-08-12,Delivered,Retail
SO0036588,2023-06-28,P00300,W04,6,333.03,2023-07-02,2023-07-02,Delivered,Retail
SO0036589,2025-05-30,P00265,W04,9,534.53,2025-06-01,2025-06-03,Delivered,Online
SO0036590,2024-09-01,P00282,W04,6,329.85,2024-09-08,2024-09-09,Delivered,Retail
SO0036591,2024-01-25,P00636,W05,8,583.65,2024-02-01,2024-02-01,Delivered,Retail
SO0036592,2023-08-24,P00813,W01,2,25.74,2023-08-26,2023-08-26,Delivered,Retail
SO0036593,2026-03-05,P00765,W01,3,81.1,2026-03-12,2026-03-12,Delivered,Retail
SO0036594,2024-06-21,P00628,W04,10,774.56,2024-06-25,2024-07-02,Delivered,Distributor
SO0036595,2026-05-21,P00124,W06,10,385.5,2026-05-30,2026-06-01,Delivered,Retail
SO0036596,2024-11-24,P00421,W02,5,119.73,2024-11-28,2024-12-03,Delivered,Distributor
SO0036597,2023-09-21,P00451,W05,6,760.94,2023-09-27,2023-09-27,Delivered,Retail
SO0036598,2023-07-03,P00934,W02,4,74.86,2023-07-08,2023-07-09,Delivered,Retail
SO0036599,2024-01-28,P00904,W06,7,246.31,2024-02-06,2024-02-06,Delivered,Retail
SO0036600,2025-03-08,P00436,W02,8,808.26,2025-03-13,2025-03-13,Delivered,B2B
SO0036601,2024-12-31,P00370,W03,6,431.33,2025-01-06,2025-01-06,Delivered,Online
SO0036602,2024-09-09,P00910,W03,10,3943.04,2024-09-11,2024-09-16,Delivered,B2B
SO0036603,2025-07-18,P00623,W04,4,171.17,2025-07-20,2025-07-25,Delivered,Distributor
SO0036604,2023-05-01,P00012,W01,3,223.02,2023-05-08,2023-05-08,Delivered,Retail
SO0036605,2023-01-10,P00296,W02,10,3086.41,2023-01-17,2023-01-24,Delivered,Online
SO0036606,2024-05-01,P00275,W02,8,768.29,2024-05-04,2024-05-05,Delivered,Online
SO0036607,2026-05-28,P00552,W02,7,58.87,2026-06-05,2026-06-05,Delivered,B2B
SO0036608,2023-11-20,P00878,W02,4,213.66,2023-11-23,2023-11-23,Delivered,Retail
SO0036609,2023-03-31,P00601,W02,4,264.71,2023-04-03,2023-04-10,Delivered,Retail
SO0036610,2025-05-30,P00302,W03,8,829.54,2025-06-05,2025-06-06,Delivered,Distributor
SO0036611,2024-02-17,P00339,W04,8,415.09,2024-02-25,2024-02-26,Delivered,Online
SO0036612,2025-10-13,P00667,W04,7,352.07,2025-10-19,2025-10-19,Delivered,Online
SO0036613,2025-09-22,P00616,W06,8,626.51,2025-09-28,2025-10-03,Delivered,Retail
SO0036614,2024-12-10,P00627,W05,7,681.41,2024-12-19,2024-12-19,Delivered,B2B
SO0036615,2026-01-30,P00401,W02,10,2745.68,2026-02-04,2026-02-07,Delivered,Online
SO0036616,2023-04-07,P00518,W01,10,797.88,2023-04-16,2023-04-21,Delivered,Distributor
SO0036617,2023-02-26,P00881,W06,8,795.46,2023-03-07,2023-03-14,Delivered,Distributor
SO0036618,2024-08-11,P00189,W02,9,543.57,2024-08-16,2024-08-16,Delivered,Retail
SO0036619,2025-01-10,P00613,W01,7,434.08,2025-01-15,2025-01-15,Delivered,Retail
SO0036620,2025-11-26,P00549,W03,12,1214.08,2025-12-04,2025-12-06,Delivered,Online
SO0036621,2023-07-30,P00652,W02,10,1961.16,2023-08-01,2023-08-01,Delivered,Distributor
SO0036622,2023-04-25,P00347,W02,8,617.69,2023-04-27,2023-04-28,Delivered,Distributor
SO0036623,2025-04-05,P00308,W02,7,278.95,2025-04-07,2025-04-07,Delivered,Online
SO0036624,2025-06-22,P00087,W05,7,650.0,2025-06-25,2025-06-30,Delivered,Retail
SO0036625,2026-02-10,P00679,W06,11,509.47,2026-02-17,2026-02-20,Delivered,Retail
SO0036626,2025-03-21,P00903,W01,3,185.8,2025-03-30,2025-03-30,Delivered,Online
SO0036627,2024-01-30,P00802,W06,5,463.86,2024-02-04,2024-02-04,Delivered,B2B
SO0036628,2024-11-15,P00249,W02,9,244.59,2024-11-22,2024-11-25,Delivered,Distributor
SO0036629,2023-06-09,P00905,W05,14,2167.94,2023-06-14,2023-06-15,Delivered,Distributor
SO0036630,2026-07-23,P00663,W03,7,717.42,2026-07-31,2026-08-02,Delivered,Online
SO0036631,2026-02-20,P00472,W01,11,625.24,2026-02-24,2026-03-03,Delivered,B2B
SO0036632,2025-01-25,P00385,W05,8,210.73,2025-01-27,2025-01-27,Delivered,Online
SO0036633,2023-08-05,P00387,W05,6,97.97,2023-08-14,2023-08-14,Delivered,Online
SO0036634,2025-04-16,P00623,W02,6,260.74,2025-04-19,2025-04-19,Delivered,Online
SO0036635,2025-10-19,P00067,W03,9,1747.18,2025-10-26,2025-10-26,Delivered,Online
SO0036636,2025-10-21,P00651,W06,7,149.03,2025-10-30,2025-11-06,Delivered,B2B
SO0036637,2024-05-04,P00633,W01,8,611.35,2024-05-11,2024-05-18,Delivered,Distributor
SO0036638,2023-04-29,P00471,W02,5,72.94,2023-05-08,2023-05-08,Delivered,Retail
SO0036639,2025-06-12,P00779,W06,12,247.64,2025-06-17,2025-06-17,Delivered,Distributor
SO0036640,2024-04-25,P00688,W06,7,338.28,2024-04-28,2024-04-28,Delivered,Online
SO0036641,2023-01-08,P00719,W02,7,1075.7,2023-01-17,2023-01-17,Delivered,Retail
SO0036642,2023-12-11,P00048,W06,9,415.7,2023-12-14,2023-12-21,Delivered,Retail
SO0036643,2024-09-20,P00302,W02,7,726.75,2024-09-25,2024-09-28,Delivered,Distributor
SO0036644,2023-01-26,P00341,W02,6,565.89,2023-01-31,2023-02-07,Delivered,Distributor
SO0036645,2024-03-23,P00841,W04,7,644.66,2024-03-28,2024-03-31,Delivered,Online
SO0036646,2023-10-16,P00291,W06,8,450.42,2023-10-21,2023-10-24,Delivered,Online
SO0036647,2024-05-22,P00976,W02,3,202.91,2024-05-27,2024-05-28,Delivered,B2B
SO0036648,2023-10-14,P00021,W03,12,643.45,2023-10-18,2023-10-18,Delivered,Online
SO0036649,2025-01-30,P00650,W04,1,267.72,2025-02-04,2025-02-05,Delivered,Retail
SO0036650,2024-05-04,P00972,W05,7,848.61,2024-05-10,2024-05-11,Delivered,B2B
SO0036651,2024-12-26,P00676,W01,9,2735.29,2024-12-31,2025-01-02,Delivered,Retail
SO0036652,2026-05-03,P00364,W06,6,304.77,2026-05-12,2026-05-12,Delivered,Online
SO0036653,2025-06-12,P00667,W01,7,320.0,2025-06-19,2025-06-26,Delivered,Distributor
SO0036654,2026-01-28,P00060,W03,7,619.7,2026-02-02,2026-02-02,Delivered,Retail
SO0036655,2026-03-04,P00525,W02,6,113.18,2026-03-09,2026-03-09,Delivered,Distributor
SO0036656,2025-11-20,P00451,W05,5,692.96,2025-11-22,2025-11-24,Delivered,Online
SO0036657,2025-08-13,P00323,W05,5,809.41,2025-08-20,2025-08-20,Delivered,Retail
SO0036658,2025-05-20,P00244,W03,8,383.36,2025-05-24,2025-05-25,Delivered,B2B
SO0036659,2024-10-15,P00718,W04,4,115.46,2024-10-24,2024-10-24,Delivered,B2B
SO0036660,2023-07-06,P00657,W04,7,229.22,2023-07-08,2023-07-09,Delivered,B2B
SO0036661,2026-06-26,P00846,W04,7,993.45,2026-07-03,2026-07-06,Delivered,B2B
SO0036662,2025-03-20,P00292,W01,5,534.44,2025-03-25,2025-03-26,Delivered,Retail
SO0036663,2025-10-18,P00440,W04,3,365.0,2025-10-23,2025-10-23,Delivered,Distributor
SO0036664,2024-05-24,P00401,W05,1,272.69,2024-05-31,2024-05-31,Delivered,B2B
SO0036665,2026-04-25,P00774,W04,4,525.57,2026-04-30,2026-05-03,Delivered,Distributor
SO0036666,2025-02-21,P00001,W05,11,249.93,2025-03-01,2025-03-08,Delivered,Distributor
SO0036667,2023-05-12,P00781,W02,3,758.67,2023-05-17,2023-05-17,Delivered,Online
SO0036668,2024-07-20,P00754,W01,7,699.5,2024-07-23,2024-07-26,Delivered,Distributor
SO0036669,2024-08-12,P00269,W06,8,898.92,2024-08-17,2024-08-19,Delivered,Distributor
SO0036670,2024-01-10,P00614,W02,6,811.36,2024-01-14,2024-01-17,Delivered,B2B
SO0036671,2023-12-15,P00112,W01,8,724.06,2023-12-17,2023-12-17,Delivered,Distributor
SO0036672,2025-12-26,P00711,W05,10,437.4,2025-12-31,2025-12-31,Delivered,Online
SO0036673,2023-06-27,P00229,W01,8,425.55,2023-07-05,2023-07-08,Delivered,Online
SO0036674,2025-05-28,P00540,W05,4,396.72,2025-05-30,2025-05-31,Delivered,Distributor
SO0036675,2024-05-12,P00755,W05,2,75.91,2024-05-17,2024-05-17,Delivered,Retail
SO0036676,2024-12-09,P00146,W02,4,83.63,2024-12-13,2024-12-13,Delivered,Online
SO0036677,2023-11-23,P00540,W05,5,517.01,2023-11-29,2023-11-29,Delivered,Retail
SO0036678,2025-05-13,P00232,W05,10,427.34,2025-05-19,2025-05-21,Delivered,Online
SO0036679,2025-12-19,P00428,W05,9,327.88,2025-12-21,2025-12-21,Delivered,Distributor
SO0036680,2023-10-04,P00832,W04,1,105.33,2023-10-10,2023-10-10,Delivered,B2B
SO0036681,2025-07-09,P00065,W03,9,128.77,2025-07-17,2025-07-22,Delivered,Retail
SO0036682,2025-10-15,P00104,W04,7,338.48,2025-10-24,2025-10-24,Delivered,B2B
SO0036683,2023-01-31,P00039,W02,3,158.92,2023-02-07,2023-02-09,Delivered,Online
SO0036684,2025-02-25,P00233,W05,5,320.09,2025-02-28,2025-03-05,Delivered,Retail
SO0036685,2024-06-21,P00103,W02,9,559.23,2024-06-23,2024-06-23,Delivered,Online
SO0036686,2024-08-26,P00388,W04,7,902.81,2024-09-02,2024-09-04,Delivered,Distributor
SO0036687,2023-05-07,P00867,W05,5,675.88,2023-05-15,2023-05-15,Delivered,Distributor
SO0036688,2025-10-13,P00019,W05,5,561.43,2025-10-17,2025-10-18,Delivered,B2B
SO0036689,2024-09-24,P00493,W03,3,231.41,2024-10-03,2024-10-04,Delivered,Online
SO0036690,2025-08-16,P00017,W03,3,114.92,2025-08-22,2025-08-27,Delivered,Distributor
SO0036691,2023-04-16,P00162,W01,8,597.14,2023-04-21,2023-04-22,Delivered,Distributor
SO0036692,2023-11-08,P00057,W04,6,534.49,2023-11-11,2023-11-11,Delivered,B2B
SO0036693,2023-10-26,P00335,W01,8,182.9,2023-11-01,2023-11-03,Delivered,Online
SO0036694,2023-08-24,P00898,W04,7,1180.74,2023-08-28,2023-08-28,Delivered,Distributor
SO0036695,2024-05-15,P00826,W03,8,150.17,2024-05-21,2024-05-21,Delivered,Retail
SO0036696,2024-04-22,P00838,W05,3,132.66,2024-04-28,2024-04-29,Delivered,Online
SO0036697,2026-07-25,P00039,W03,5,269.11,2026-07-27,2026-07-27,Delivered,Online
SO0036698,2026-04-15,P00640,W03,11,504.09,2026-04-19,2026-04-26,Delivered,B2B
SO0036699,2025-12-15,P00731,W01,7,2463.08,2025-12-17,2025-12-17,Delivered,Retail
SO0036700,2023-09-01,P00491,W01,9,1479.24,2023-09-08,2023-09-08,Delivered,Online
SO0036701,2025-03-29,P00366,W03,8,734.11,2025-03-31,2025-03-31,Delivered,Retail
SO0036702,2025-12-22,P00180,W01,5,1431.67,2025-12-25,2025-12-27,Delivered,Retail
SO0036703,2024-03-14,P00365,W01,7,621.35,2024-03-18,2024-03-19,Delivered,B2B
SO0036704,2023-06-20,P00104,W04,6,288.68,2023-06-22,2023-06-22,Delivered,Online
SO0036705,2025-07-02,P00557,W03,7,732.16,2025-07-09,2025-07-16,Delivered,B2B
SO0036706,2025-03-06,P00994,W04,3,349.29,2025-03-09,2025-03-09,Delivered,B2B
SO0036707,2025-05-07,P00097,W03,11,2763.0,2025-05-12,2025-05-19,Delivered,Online
SO0036708,2023-08-27,P00948,W02,10,1185.47,2023-09-04,2023-09-04,Delivered,Online
SO0036709,2026-03-23,P00169,W05,7,450.27,2026-03-26,2026-03-26,Delivered,Retail
SO0036710,2025-11-21,P00983,W04,9,336.9,2025-11-30,2025-12-02,Delivered,B2B
SO0036711,2025-09-20,P00540,W03,7,721.02,2025-09-22,2025-09-23,Delivered,Distributor
SO0036712,2023-11-13,P00019,W01,6,664.72,2023-11-17,2023-11-17,Delivered,Retail
SO0036713,2026-05-15,P00861,W06,7,402.54,2026-05-19,2026-05-21,Delivered,B2B
SO0036714,2023-06-29,P00894,W02,3,894.24,2023-07-04,2023-07-11,Delivered,Retail
SO0036715,2023-07-18,P00996,W02,5,972.17,2023-07-21,2023-07-24,Delivered,Online
SO0036716,2023-12-31,P00824,W06,13,859.91,2024-01-05,2024-01-08,Delivered,B2B
SO0036717,2025-06-05,P00844,W03,6,67.32,2025-06-13,2025-06-14,Delivered,B2B
SO0036718,2023-10-19,P00201,W02,6,382.44,2023-10-25,2023-10-30,Delivered,B2B
SO0036719,2023-05-11,P00083,W01,11,727.01,2023-05-18,2023-05-23,Delivered,Distributor
SO0036720,2024-03-03,P00259,W03,4,416.4,2024-03-10,2024-03-17,Delivered,Retail
SO0036721,2025-08-23,P00798,W03,11,500.3,2025-08-30,2025-08-30,Delivered,Retail
SO0036722,2026-07-09,P00508,W05,5,376.4,2026-07-13,2026-07-18,Delivered,Online
SO0036723,2023-11-17,P00953,W01,7,232.97,2023-11-25,2023-11-28,Delivered,Distributor
SO0036724,2023-04-11,P00234,W03,10,422.31,2023-04-16,2023-04-16,Delivered,Retail
SO0036725,2026-03-19,P00306,W02,10,3091.62,2026-03-23,2026-03-26,Delivered,Distributor
SO0036726,2025-11-23,P00032,W04,11,612.22,2025-11-27,2025-12-02,Delivered,Distributor
SO0036727,2023-09-15,P00910,W02,2,777.51,2023-09-24,2023-09-25,Delivered,B2B
SO0036728,2026-03-29,P00316,W02,9,443.57,2026-04-07,2026-04-07,Delivered,B2B
SO0036729,2024-12-16,P00781,W03,10,2524.54,2024-12-23,2024-12-23,Delivered,Retail
SO0036730,2024-05-26,P00797,W06,5,1290.02,2024-06-03,2024-06-03,Delivered,Online
SO0036731,2023-01-09,P00486,W04,8,284.62,2023-01-12,2023-01-17,Delivered,B2B
SO0036732,2023-05-05,P00103,W03,7,434.99,2023-05-07,2023-05-07,Delivered,Online
SO0036733,2024-03-22,P00087,W03,9,883.74,2024-03-30,2024-03-31,Delivered,Distributor
SO0036734,2024-03-12,P00519,W01,14,449.84,2024-03-17,2024-03-19,Delivered,Distributor
SO0036735,2024-04-20,P00715,W03,8,402.24,2024-04-25,2024-04-30,Delivered,B2B
SO0036736,2024-08-22,P00187,W03,7,2358.1,2024-08-26,2024-08-29,Delivered,B2B
SO0036737,2026-08-18,P00996,W04,9,1717.6,2026-08-23,2026-08-23,Delivered,B2B
SO0036738,2024-09-07,P00756,W02,10,224.14,2024-09-14,2024-09-14,Delivered,Online
SO0036739,2024-11-18,P00164,W06,10,541.63,2024-11-24,2024-12-01,Delivered,B2B
SO0036740,2023-08-01,P00086,W04,7,142.67,2023-08-09,2023-08-12,Delivered,Distributor
SO0036741,2026-04-20,P00990,W01,5,457.14,2026-04-26,2026-05-01,Delivered,Online
SO0036742,2023-04-11,P00682,W04,16,5099.84,2023-04-19,2023-04-26,Delivered,Distributor
SO0036743,2025-03-26,P00919,W03,9,2251.16,2025-03-30,2025-04-01,Delivered,Distributor
SO0036744,2026-07-24,P00302,W02,5,505.47,2026-07-26,2026-07-26,Delivered,B2B
SO0036745,2025-03-04,P00226,W05,15,1270.2,2025-03-10,2025-03-11,Delivered,Retail
SO0036746,2023-03-17,P00870,W01,9,1849.59,2023-03-24,2023-03-31,Delivered,Distributor
SO0036747,2023-12-06,P00632,W02,9,121.02,2023-12-11,2023-12-11,Delivered,Distributor
SO0036748,2024-06-18,P00092,W01,11,771.45,2024-06-20,2024-06-25,Delivered,B2B
SO0036749,2024-08-13,P00888,W01,11,821.15,2024-08-20,2024-08-20,Delivered,Distributor
SO0036750,2024-03-17,P00186,W04,7,290.31,2024-03-23,2024-03-26,Delivered,Online
SO0036751,2024-08-09,P00094,W06,9,3594.9,2024-08-18,2024-08-18,Delivered,Retail
SO0036752,2026-01-20,P00039,W01,4,191.51,2026-01-26,2026-01-26,Delivered,Retail
SO0036753,2025-11-01,P00201,W01,6,385.34,2025-11-09,2025-11-11,Delivered,Distributor
SO0036754,2024-06-13,P00076,W04,8,422.99,2024-06-17,2024-06-17,Delivered,B2B
SO0036755,2023-12-29,P00012,W06,6,443.47,2024-01-06,2024-01-07,Delivered,B2B
SO0036756,2024-01-01,P00564,W03,6,361.79,2024-01-05,2024-01-05,Delivered,Distributor
SO0036757,2023-03-02,P00895,W01,6,763.17,2023-03-07,2023-03-14,Delivered,B2B
SO0036758,2024-02-01,P00180,W06,9,2512.55,2024-02-03,2024-02-03,Delivered,Distributor
SO0036759,2025-05-09,P00249,W01,6,171.48,2025-05-13,2025-05-13,Delivered,Retail
SO0036760,2024-11-09,P00911,W01,8,199.17,2024-11-11,2024-11-11,Delivered,Online
SO0036761,2025-04-04,P00699,W04,7,415.27,2025-04-07,2025-04-14,Delivered,B2B
SO0036762,2025-12-27,P00030,W02,5,547.6,2026-01-03,2026-01-03,Delivered,Distributor
SO0036763,2026-05-24,P00320,W03,4,93.98,2026-05-31,2026-06-03,Delivered,B2B
SO0036764,2024-10-21,P00305,W01,10,1871.93,2024-10-29,2024-10-31,Delivered,Online
SO0036765,2023-08-04,P00368,W05,7,282.33,2023-08-09,2023-08-09,Delivered,Retail
SO0036766,2023-02-17,P00512,W02,1,139.15,2023-02-24,2023-02-24,Delivered,B2B
SO0036767,2024-08-15,P00526,W02,4,573.61,2024-08-22,2024-08-23,Delivered,Retail
SO0036768,2025-10-02,P00812,W04,7,63.83,2025-10-05,2025-10-07,Delivered,B2B
SO0036769,2025-10-10,P00638,W06,5,428.98,2025-10-13,2025-10-15,Delivered,Distributor
SO0036770,2024-05-17,P00220,W04,5,212.22,2024-05-22,2024-05-22,Delivered,Distributor
SO0036771,2025-06-26,P00290,W04,10,1289.06,2025-06-28,2025-06-28,Delivered,Retail
SO0036772,2023-09-23,P00510,W04,5,430.06,2023-09-27,2023-10-04,Delivered,B2B
SO0036773,2026-03-26,P00543,W02,13,1403.32,2026-03-28,2026-03-29,Delivered,Retail
SO0036774,2024-10-03,P00845,W02,6,587.92,2024-10-08,2024-10-15,Delivered,Distributor
SO0036775,2025-01-06,P00060,W03,7,602.39,2025-01-15,2025-01-20,Delivered,Online
SO0036776,2023-09-17,P00077,W05,7,127.41,2023-09-25,2023-09-25,Delivered,Retail
SO0036777,2023-04-09,P00787,W02,10,491.86,2023-04-14,2023-04-15,Delivered,Online
SO0036778,2023-04-14,P00398,W06,12,2035.58,2023-04-23,2023-04-28,Delivered,Distributor
SO0036779,2023-09-16,P00537,W05,7,1045.25,2023-09-20,2023-09-22,Delivered,B2B
SO0036780,2023-03-24,P00445,W05,5,186.49,2023-03-28,2023-03-28,Delivered,Online
SO0036781,2024-11-05,P00157,W05,11,2316.5,2024-11-08,2024-11-08,Delivered,Online
SO0036782,2023-03-01,P00387,W04,9,158.67,2023-03-03,2023-03-03,Delivered,Distributor
SO0036783,2026-08-24,P00103,W03,7,452.18,2026-09-02,2026-09-02,Open,B2B
SO0036784,2024-11-24,P00934,W01,8,150.63,2024-11-27,2024-11-27,Delivered,Distributor
SO0036785,2025-06-22,P00239,W03,5,679.08,2025-06-29,2025-06-29,Delivered,B2B
SO0036786,2025-11-11,P00264,W06,5,380.56,2025-11-13,2025-11-15,Delivered,Online
SO0036787,2025-08-30,P00101,W03,4,734.85,2025-09-07,2025-09-14,Delivered,Distributor
SO0036788,2026-03-16,P00677,W01,7,231.3,2026-03-20,2026-03-23,Delivered,Retail
SO0036789,2026-02-20,P00716,W05,9,686.52,2026-02-25,2026-02-25,Delivered,B2B
SO0036790,2026-07-07,P00069,W01,2,327.23,2026-07-13,2026-07-13,Delivered,B2B
SO0036791,2025-02-23,P00176,W06,8,678.11,2025-02-27,2025-02-28,Delivered,B2B
SO0036792,2023-07-04,P00152,W03,1,101.03,2023-07-08,2023-07-08,Delivered,Distributor
SO0036793,2023-10-18,P00665,W04,5,521.78,2023-10-25,2023-10-28,Delivered,B2B
SO0036794,2025-12-26,P00150,W03,5,114.53,2026-01-03,2026-01-10,Delivered,Retail
SO0036795,2025-09-18,P00744,W01,9,416.43,2025-09-27,2025-09-27,Delivered,B2B
SO0036796,2023-03-19,P00234,W04,12,453.68,2023-03-24,2023-03-25,Delivered,Distributor
SO0036797,2026-01-03,P00292,W03,4,380.17,2026-01-06,2026-01-09,Delivered,B2B
SO0036798,2024-04-09,P00941,W06,10,468.25,2024-04-18,2024-04-25,Delivered,Online
SO0036799,2023-08-06,P00460,W02,9,493.01,2023-08-13,2023-08-13,Delivered,Distributor
SO0036800,2025-04-15,P00379,W06,7,1760.36,2025-04-22,2025-04-25,Delivered,Online
SO0036801,2025-07-23,P00654,W03,6,481.69,2025-07-25,2025-07-25,Delivered,Retail
SO0036802,2023-07-30,P00936,W03,7,1180.28,2023-08-02,2023-08-02,Delivered,Online
SO0036803,2025-04-24,P00352,W01,5,470.56,2025-04-27,2025-05-02,Delivered,Distributor
SO0036804,2024-05-29,P00195,W04,5,319.54,2024-06-01,2024-06-01,Delivered,B2B
SO0036805,2023-08-28,P00082,W02,8,753.87,2023-09-04,2023-09-07,Delivered,Retail
SO0036806,2026-03-28,P00361,W02,8,223.85,2026-04-05,2026-04-07,Delivered,Retail
SO0036807,2024-10-26,P00747,W05,10,2491.13,2024-10-30,2024-11-01,Delivered,Online
SO0036808,2024-05-03,P00613,W06,7,445.27,2024-05-10,2024-05-12,Delivered,Retail
SO0036809,2024-04-10,P00131,W02,6,349.08,2024-04-17,2024-04-19,Delivered,Distributor
SO0036810,2024-12-06,P00996,W02,10,1909.39,2024-12-14,2024-12-21,Delivered,Distributor
SO0036811,2024-07-06,P00918,W06,6,214.87,2024-07-12,2024-07-13,Delivered,Distributor
SO0036812,2026-05-03,P00938,W04,6,232.26,2026-05-11,2026-05-14,Delivered,B2B
SO0036813,2025-09-11,P00098,W03,4,136.48,2025-09-16,2025-09-21,Delivered,Online
SO0036814,2024-07-05,P00560,W02,8,442.85,2024-07-08,2024-07-15,Delivered,Retail
SO0036815,2023-05-01,P00853,W04,7,252.24,2023-05-06,2023-05-13,Delivered,Distributor
SO0036816,2024-11-07,P00563,W06,6,85.91,2024-11-09,2024-11-10,Delivered,Online
SO0036817,2023-08-11,P00124,W01,6,234.17,2023-08-20,2023-08-25,Delivered,B2B
SO0036818,2024-09-30,P00005,W03,9,562.06,2024-10-05,2024-10-05,Delivered,Distributor
SO0036819,2024-07-18,P00126,W06,6,1393.99,2024-07-23,2024-07-28,Delivered,B2B
SO0036820,2023-02-24,P00166,W06,1,17.35,2023-03-04,2023-03-05,Delivered,B2B
SO0036821,2025-10-28,P00573,W04,4,296.83,2025-11-01,2025-11-01,Delivered,Retail
SO0036822,2026-02-11,P00966,W01,8,409.16,2026-02-20,2026-02-21,Delivered,B2B
SO0036823,2026-05-21,P00713,W01,6,486.76,2026-05-29,2026-05-29,Delivered,Online
SO0036824,2026-07-22,P00467,W03,4,360.2,2026-07-28,2026-07-28,Delivered,Online
SO0036825,2026-04-06,P00939,W01,10,444.65,2026-04-09,2026-04-09,Delivered,B2B
SO0036826,2025-06-18,P00879,W06,8,104.88,2025-06-27,2025-06-27,Delivered,Distributor
SO0036827,2024-09-24,P00581,W03,5,235.86,2024-09-30,2024-10-03,Delivered,Retail
SO0036828,2026-06-13,P00049,W03,5,266.42,2026-06-19,2026-06-21,Delivered,B2B
SO0036829,2025-04-07,P00320,W02,5,123.58,2025-04-09,2025-04-09,Delivered,Retail
SO0036830,2023-01-31,P00654,W01,13,990.97,2023-02-07,2023-02-10,Delivered,Online
SO0036831,2025-01-01,P00859,W02,6,541.02,2025-01-05,2025-01-05,Delivered,Online
SO0036832,2023-12-02,P00218,W04,8,741.76,2023-12-10,2023-12-12,Delivered,Online
