TouchpointID,LeadID,TouchDate,CampaignID,ChannelID,TouchSequence,TouchType
TP00063716,L018202,2025-03-13,CAM0033,CH01,3,Form Submit
TP00063717,L018202,2025-02-07,CAM0200,CH07,4,Email Open
TP00063718,L018202,2025-02-16,CAM0171,CH03,5,Impression
TP00063719,L018202,2025-02-26,CAM0077,CH02,6,Click
TP00063720,L018203,2026-01-05,CAM0046,CH03,1,Click
TP00063721,L018203,2026-02-01,CAM0200,CH07,2,Impression
TP00063722,L018203,2026-01-29,CAM0295,CH06,3,Impression
TP00063723,L018204,2024-09-04,CAM0274,CH01,1,Form Submit
TP00063724,L018205,2025-06-16,CAM0276,CH01,1,Email Open
TP00063725,L018205,2025-07-03,CAM0214,CH03,2,Website Visit
TP00063726,L018205,2025-06-25,CAM0024,CH04,3,Impression
TP00063727,L018205,2025-06-29,CAM0055,CH01,4,Website Visit
TP00063728,L018205,2025-06-11,CAM0238,CH02,5,Form Submit
TP00063729,L018205,2025-07-04,CAM0293,CH05,6,Form Submit
TP00063730,L018206,2024-06-01,CAM0273,CH05,1,Website Visit
TP00063731,L018206,2024-06-26,CAM0143,CH01,2,Website Visit
TP00063732,L018206,2024-06-20,CAM0147,CH02,3,Email Open
TP00063733,L018207,2025-11-17,CAM0033,CH01,1,Email Open
TP00063734,L018207,2025-12-03,CAM0038,CH05,2,Website Visit
TP00063735,L018207,2025-11-10,CAM0038,CH05,3,Website Visit
TP00063736,L018208,2026-03-10,CAM0249,CH01,1,Email Open
TP00063737,L018208,2026-02-28,CAM0221,CH01,2,Click
TP00063738,L018208,2026-02-12,CAM0260,CH03,3,Impression
TP00063739,L018208,2026-03-12,CAM0299,CH02,4,Click
TP00063740,L018208,2026-02-14,CAM0103,CH06,5,Email Open
TP00063741,L018209,2025-01-24,CAM0081,CH02,1,Click
TP00063742,L018209,2025-01-27,CAM0236,CH07,2,Click
TP00063743,L018209,2025-01-31,CAM0087,CH05,3,Form Submit
TP00063744,L018209,2025-01-21,CAM0266,CH04,4,Impression
TP00063745,L018209,2025-01-08,CAM0223,CH05,5,Email Open
TP00063746,L018210,2024-01-29,CAM0092,CH02,1,Click
TP00063747,L018211,2026-03-22,CAM0235,CH02,1,Click
TP00063748,L018211,2026-03-29,CAM0271,CH02,2,Email Open
TP00063749,L018211,2026-02-25,CAM0051,CH03,3,Email Open
TP00063750,L018212,2024-07-27,CAM0103,CH06,1,Impression
TP00063751,L018212,2024-07-29,CAM0057,CH04,2,Website Visit
TP00063752,L018212,2024-08-12,CAM0227,CH06,3,Impression
TP00063753,L018212,2024-08-03,CAM0017,CH02,4,Impression
TP00063754,L018212,2024-07-24,CAM0252,CH07,5,Impression
TP00063755,L018213,2026-02-06,CAM0190,CH06,1,Email Open
TP00063756,L018214,2025-10-19,CAM0139,CH06,1,Email Open
TP00063757,L018214,2025-10-30,CAM0264,CH03,2,Email Open
TP00063758,L018214,2025-11-01,CAM0026,CH03,3,Form Submit
TP00063759,L018214,2025-11-25,CAM0031,CH03,4,Website Visit
TP00063760,L018215,2026-05-14,CAM0036,CH02,1,Impression
TP00063761,L018215,2026-05-19,CAM0109,CH04,2,Impression
TP00063762,L018215,2026-05-17,CAM0211,CH01,3,Form Submit
TP00063763,L018215,2026-06-10,CAM0227,CH06,4,Impression
TP00063764,L018216,2025-10-21,CAM0184,CH07,1,Click
TP00063765,L018216,2025-09-10,CAM0087,CH05,2,Email Open
TP00063766,L018217,2025-02-07,CAM0155,CH05,1,Email Open
TP00063767,L018218,2025-11-09,CAM0214,CH03,1,Website Visit
TP00063768,L018218,2025-11-26,CAM0053,CH04,2,Email Open
TP00063769,L018218,2025-11-20,CAM0295,CH06,3,Email Open
TP00063770,L018218,2025-11-14,CAM0047,CH07,4,Form Submit
TP00063771,L018218,2025-12-03,CAM0145,CH07,5,Form Submit
TP00063772,L018218,2025-10-29,CAM0257,CH07,6,Email Open
TP00063773,L018219,2025-08-04,CAM0246,CH01,1,Click
TP00063774,L018219,2025-09-11,CAM0002,CH06,2,Impression
TP00063775,L018220,2026-04-22,CAM0062,CH03,1,Click
TP00063776,L018220,2026-04-21,CAM0246,CH01,2,Impression
TP00063777,L018220,2026-06-04,CAM0066,CH04,3,Impression
TP00063778,L018220,2026-05-15,CAM0191,CH02,4,Form Submit
TP00063779,L018221,2026-04-30,CAM0108,CH01,1,Website Visit
TP00063780,L018221,2026-05-11,CAM0162,CH07,2,Impression
TP00063781,L018221,2026-04-14,CAM0259,CH06,3,Email Open
TP00063782,L018221,2026-04-26,CAM0121,CH02,4,Email Open
TP00063783,L018221,2026-04-08,CAM0271,CH02,5,Form Submit
TP00063784,L018221,2026-04-27,CAM0219,CH04,6,Form Submit
TP00063785,L018222,2024-05-29,CAM0237,CH01,1,Click
TP00063786,L018222,2024-05-04,CAM0296,CH03,2,Form Submit
TP00063787,L018222,2024-05-17,CAM0036,CH02,3,Form Submit
TP00063788,L018222,2024-05-08,CAM0267,CH02,4,Website Visit
TP00063789,L018222,2024-05-23,CAM0104,CH06,5,Impression
TP00063790,L018223,2024-11-03,CAM0208,CH06,1,Email Open
TP00063791,L018223,2024-11-30,CAM0255,CH03,2,Email Open
TP00063792,L018223,2024-11-08,CAM0273,CH05,3,Email Open
TP00063793,L018223,2024-12-05,CAM0138,CH06,4,Click
TP00063794,L018223,2024-11-09,CAM0200,CH07,5,Website Visit
TP00063795,L018224,2026-07-22,CAM0006,CH04,1,Form Submit
TP00063796,L018224,2026-08-26,CAM0266,CH04,2,Impression
TP00063797,L018225,2025-05-03,CAM0068,CH06,1,Impression
TP00063798,L018225,2025-05-05,CAM0241,CH01,2,Email Open
TP00063799,L018225,2025-04-12,CAM0029,CH03,3,Click
TP00063800,L018225,2025-04-26,CAM0047,CH07,4,Website Visit
TP00063801,L018225,2025-05-25,CAM0295,CH06,5,Email Open
TP00063802,L018226,2026-04-16,CAM0007,CH02,1,Website Visit
TP00063803,L018227,2026-05-30,CAM0125,CH01,1,Email Open
TP00063804,L018227,2026-05-30,CAM0063,CH04,2,Form Submit
TP00063805,L018227,2026-05-01,CAM0138,CH06,3,Impression
TP00063806,L018227,2026-06-05,CAM0241,CH01,4,Impression
TP00063807,L018227,2026-06-04,CAM0291,CH02,5,Impression
TP00063808,L018227,2026-04-24,CAM0128,CH05,6,Impression
TP00063809,L018228,2025-01-29,CAM0082,CH03,1,Click
TP00063810,L018228,2025-02-16,CAM0266,CH04,2,Click
TP00063811,L018229,2026-04-15,CAM0182,CH04,1,Impression
TP00063812,L018229,2026-04-18,CAM0132,CH01,2,Impression
TP00063813,L018229,2026-04-22,CAM0105,CH02,3,Website Visit
TP00063814,L018229,2026-05-13,CAM0079,CH07,4,Impression
TP00063815,L018230,2025-12-08,CAM0215,CH02,1,Website Visit
TP00063816,L018230,2025-11-14,CAM0147,CH02,2,Form Submit
TP00063817,L018231,2024-08-23,CAM0057,CH04,1,Form Submit
TP00063818,L018232,2026-07-03,CAM0009,CH02,1,Email Open
TP00063819,L018232,2026-06-14,CAM0246,CH01,2,Email Open
TP00063820,L018232,2026-07-09,CAM0218,CH07,3,Form Submit
TP00063821,L018233,2026-02-14,CAM0016,CH02,1,Click
TP00063822,L018234,2025-02-25,CAM0247,CH05,1,Impression
TP00063823,L018234,2025-02-21,CAM0077,CH02,2,Form Submit
TP00063824,L018234,2025-02-08,CAM0071,CH04,3,Impression
TP00063825,L018234,2025-03-05,CAM0180,CH02,4,Impression
TP00063826,L018234,2025-02-01,CAM0287,CH05,5,Form Submit
TP00063827,L018235,2025-12-29,CAM0137,CH02,1,Click
TP00063828,L018235,2026-01-24,CAM0220,CH03,2,Click
TP00063829,L018236,2026-05-03,CAM0159,CH01,1,Click
TP00063830,L018236,2026-05-09,CAM0195,CH04,2,Click
TP00063831,L018236,2026-05-15,CAM0035,CH06,3,Click
TP00063832,L018237,2025-11-24,CAM0224,CH06,1,Email Open
TP00063833,L018237,2025-11-15,CAM0037,CH01,2,Email Open
TP00063834,L018238,2024-01-03,CAM0100,CH04,1,Form Submit
TP00063835,L018239,2026-01-17,CAM0083,CH05,1,Form Submit
TP00063836,L018239,2026-01-06,CAM0025,CH03,2,Email Open
TP00063837,L018239,2026-01-08,CAM0042,CH02,3,Form Submit
TP00063838,L018239,2026-01-13,CAM0071,CH04,4,Form Submit
TP00063839,L018239,2026-01-04,CAM0065,CH05,5,Form Submit
TP00063840,L018240,2026-02-14,CAM0098,CH07,1,Website Visit
TP00063841,L018240,2026-02-15,CAM0205,CH02,2,Impression
TP00063842,L018241,2025-03-13,CAM0269,CH03,1,Impression
TP00063843,L018241,2025-03-14,CAM0204,CH06,2,Website Visit
TP00063844,L018241,2025-03-28,CAM0210,CH03,3,Click
TP00063845,L018241,2025-03-19,CAM0005,CH02,4,Email Open
TP00063846,L018241,2025-03-28,CAM0242,CH02,5,Website Visit
TP00063847,L018242,2026-03-08,CAM0058,CH04,1,Website Visit
TP00063848,L018242,2026-04-10,CAM0139,CH06,2,Email Open
TP00063849,L018242,2026-03-11,CAM0289,CH03,3,Form Submit
TP00063850,L018242,2026-04-20,CAM0293,CH05,4,Impression
TP00063851,L018243,2025-03-21,CAM0288,CH03,1,Click
TP00063852,L018243,2025-03-28,CAM0043,CH07,2,Website Visit
TP00063853,L018243,2025-04-05,CAM0007,CH02,3,Click
TP00063854,L018243,2025-04-02,CAM0161,CH05,4,Website Visit
TP00063855,L018244,2024-01-21,CAM0157,CH02,1,Email Open
TP00063856,L018244,2024-01-16,CAM0009,CH02,2,Impression
TP00063857,L018245,2026-05-07,CAM0015,CH06,1,Form Submit
TP00063858,L018245,2026-05-15,CAM0062,CH03,2,Website Visit
TP00063859,L018246,2024-07-07,CAM0018,CH01,1,Website Visit
TP00063860,L018246,2024-06-03,CAM0169,CH05,2,Form Submit
TP00063861,L018246,2024-06-14,CAM0017,CH02,3,Website Visit
TP00063862,L018246,2024-06-08,CAM0229,CH02,4,Impression
TP00063863,L018246,2024-06-21,CAM0234,CH07,5,Form Submit
TP00063864,L018247,2024-03-29,CAM0110,CH02,1,Click
TP00063865,L018247,2024-03-23,CAM0270,CH07,2,Impression
TP00063866,L018248,2025-07-10,CAM0005,CH02,1,Website Visit
TP00063867,L018248,2025-07-20,CAM0089,CH01,2,Email Open
TP00063868,L018248,2025-08-05,CAM0057,CH04,3,Website Visit
TP00063869,L018248,2025-07-13,CAM0280,CH01,4,Website Visit
TP00063870,L018248,2025-08-17,CAM0034,CH01,5,Email Open
TP00063871,L018248,2025-07-20,CAM0144,CH02,6,Website Visit
TP00063872,L018249,2026-06-23,CAM0215,CH02,1,Website Visit
TP00063873,L018250,2025-10-25,CAM0198,CH06,1,Email Open
TP00063874,L018251,2025-08-22,CAM0040,CH02,1,Impression
TP00063875,L018251,2025-07-31,CAM0238,CH02,2,Email Open
TP00063876,L018252,2026-03-24,CAM0204,CH06,1,Website Visit
TP00063877,L018252,2026-03-19,CAM0220,CH03,2,Impression
TP00063878,L018252,2026-03-30,CAM0014,CH01,3,Click
TP00063879,L018252,2026-03-31,CAM0295,CH06,4,Form Submit
TP00063880,L018253,2024-09-01,CAM0183,CH07,1,Impression
TP00063881,L018254,2025-11-28,CAM0201,CH03,1,Click
TP00063882,L018254,2025-11-28,CAM0246,CH01,2,Website Visit
TP00063883,L018254,2025-11-13,CAM0158,CH05,3,Form Submit
TP00063884,L018254,2025-12-05,CAM0222,CH02,4,Email Open
TP00063885,L018254,2025-11-02,CAM0009,CH02,5,Click
TP00063886,L018255,2025-08-28,CAM0003,CH07,1,Website Visit
TP00063887,L018255,2025-08-10,CAM0299,CH02,2,Form Submit
TP00063888,L018255,2025-08-12,CAM0183,CH07,3,Impression
TP00063889,L018255,2025-08-09,CAM0103,CH06,4,Website Visit
TP00063890,L018256,2024-02-23,CAM0280,CH01,1,Website Visit
TP00063891,L018256,2024-03-19,CAM0103,CH06,2,Website Visit
TP00063892,L018256,2024-03-11,CAM0184,CH07,3,Impression
TP00063893,L018256,2024-02-13,CAM0013,CH03,4,Website Visit
TP00063894,L018257,2026-01-09,CAM0115,CH06,1,Click
TP00063895,L018258,2026-05-16,CAM0051,CH03,1,Impression
TP00063896,L018258,2026-05-23,CAM0054,CH01,2,Form Submit
TP00063897,L018258,2026-05-26,CAM0208,CH06,3,Form Submit
TP00063898,L018258,2026-06-18,CAM0177,CH07,4,Form Submit
TP00063899,L018258,2026-06-14,CAM0207,CH07,5,Website Visit
TP00063900,L018259,2024-09-22,CAM0077,CH02,1,Click
TP00063901,L018259,2024-09-13,CAM0254,CH01,2,Form Submit
TP00063902,L018259,2024-09-24,CAM0245,CH05,3,Website Visit
TP00063903,L018260,2026-05-30,CAM0159,CH01,1,Form Submit
TP00063904,L018260,2026-05-17,CAM0086,CH07,2,Email Open
TP00063905,L018260,2026-05-31,CAM0192,CH05,3,Form Submit
TP00063906,L018261,2023-12-08,CAM0081,CH02,1,Form Submit
TP00063907,L018261,2023-12-26,CAM0029,CH03,2,Email Open
TP00063908,L018261,2023-12-06,CAM0053,CH04,3,Email Open
TP00063909,L018261,2023-12-10,CAM0284,CH04,4,Impression
TP00063910,L018262,2026-04-01,CAM0200,CH07,1,Form Submit
TP00063911,L018262,2026-04-03,CAM0285,CH06,2,Form Submit
TP00063912,L018262,2026-03-02,CAM0004,CH07,3,Impression
TP00063913,L018262,2026-03-30,CAM0292,CH02,4,Email Open
TP00063914,L018263,2025-03-18,CAM0256,CH03,1,Website Visit
TP00063915,L018263,2025-02-28,CAM0223,CH05,2,Click
TP00063916,L018263,2025-02-26,CAM0048,CH06,3,Impression
TP00063917,L018263,2025-03-15,CAM0281,CH05,4,Email Open
TP00063918,L018263,2025-02-08,CAM0157,CH02,5,Website Visit
TP00063919,L018264,2026-06-08,CAM0030,CH06,1,Impression
TP00063920,L018264,2026-06-07,CAM0171,CH03,2,Click
TP00063921,L018264,2026-06-05,CAM0096,CH02,3,Form Submit
TP00063922,L018264,2026-06-17,CAM0174,CH02,4,Click
TP00063923,L018264,2026-05-24,CAM0226,CH03,5,Impression
TP00063924,L018265,2024-04-24,CAM0261,CH04,1,Website Visit
TP00063925,L018265,2024-05-05,CAM0246,CH01,2,Click
TP00063926,L018265,2024-04-23,CAM0274,CH01,3,Click
TP00063927,L018265,2024-04-29,CAM0205,CH02,4,Click
TP00063928,L018266,2024-02-24,CAM0153,CH06,1,Website Visit
TP00063929,L018266,2024-02-11,CAM0188,CH01,2,Website Visit
TP00063930,L018267,2025-01-05,CAM0272,CH06,1,Click
TP00063931,L018267,2024-12-29,CAM0294,CH03,2,Form Submit
TP00063932,L018267,2024-12-04,CAM0157,CH02,3,Click
TP00063933,L018267,2024-12-05,CAM0186,CH05,4,Form Submit
TP00063934,L018267,2025-01-07,CAM0220,CH03,5,Website Visit
TP00063935,L018268,2025-07-30,CAM0104,CH06,1,Email Open
TP00063936,L018268,2025-07-14,CAM0072,CH04,2,Email Open
TP00063937,L018269,2023-12-29,CAM0215,CH02,1,Form Submit
TP00063938,L018269,2024-01-17,CAM0198,CH06,2,Click
TP00063939,L018269,2024-01-25,CAM0241,CH01,3,Website Visit
TP00063940,L018270,2024-04-15,CAM0084,CH07,1,Email Open
TP00063941,L018270,2024-05-03,CAM0010,CH04,2,Impression
TP00063942,L018270,2024-04-20,CAM0196,CH02,3,Form Submit
TP00063943,L018270,2024-05-18,CAM0229,CH02,4,Click
TP00063944,L018270,2024-04-12,CAM0116,CH02,5,Form Submit
TP00063945,L018270,2024-05-08,CAM0231,CH05,6,Click
TP00063946,L018271,2025-10-22,CAM0187,CH03,1,Form Submit
TP00063947,L018271,2025-11-01,CAM0250,CH01,2,Website Visit
TP00063948,L018271,2025-11-08,CAM0286,CH05,3,Form Submit
TP00063949,L018271,2025-11-30,CAM0179,CH02,4,Impression
TP00063950,L018271,2025-10-19,CAM0222,CH02,5,Click
TP00063951,L018272,2025-10-22,CAM0255,CH03,1,Click
TP00063952,L018272,2025-10-21,CAM0052,CH02,2,Impression
TP00063953,L018272,2025-10-27,CAM0046,CH03,3,Form Submit
TP00063954,L018272,2025-11-21,CAM0291,CH02,4,Form Submit
TP00063955,L018272,2025-11-25,CAM0185,CH06,5,Website Visit
TP00063956,L018272,2025-10-25,CAM0180,CH02,6,Website Visit
TP00063957,L018273,2024-05-02,CAM0143,CH01,1,Email Open
TP00063958,L018273,2024-05-25,CAM0060,CH05,2,Form Submit
TP00063959,L018273,2024-05-22,CAM0297,CH07,3,Website Visit
TP00063960,L018273,2024-06-09,CAM0102,CH01,4,Click
TP00063961,L018274,2024-10-19,CAM0107,CH01,1,Form Submit
TP00063962,L018274,2024-11-20,CAM0094,CH01,2,Form Submit
TP00063963,L018274,2024-11-16,CAM0220,CH03,3,Email Open
TP00063964,L018274,2024-10-14,CAM0243,CH04,4,Website Visit
TP00063965,L018275,2026-02-06,CAM0279,CH07,1,Impression
TP00063966,L018275,2026-01-23,CAM0183,CH07,2,Click
TP00063967,L018275,2026-01-30,CAM0012,CH07,3,Click
TP00063968,L018276,2024-06-16,CAM0175,CH02,1,Email Open
TP00063969,L018276,2024-05-27,CAM0271,CH02,2,Click
TP00063970,L018276,2024-06-02,CAM0054,CH01,3,Impression
TP00063971,L018276,2024-05-22,CAM0027,CH01,4,Form Submit
TP00063972,L018276,2024-05-22,CAM0053,CH04,5,Impression
TP00063973,L018277,2024-10-23,CAM0046,CH03,1,Click
TP00063974,L018277,2024-11-03,CAM0068,CH06,2,Click
TP00063975,L018277,2024-11-15,CAM0114,CH05,3,Click
TP00063976,L018277,2024-10-30,CAM0110,CH02,4,Form Submit
TP00063977,L018277,2024-10-27,CAM0113,CH04,5,Click
TP00063978,L018278,2026-07-06,CAM0105,CH02,1,Website Visit
TP00063979,L018278,2026-07-24,CAM0156,CH07,2,Website Visit
TP00063980,L018278,2026-08-03,CAM0091,CH06,3,Impression
TP00063981,L018278,2026-07-01,CAM0078,CH04,4,Email Open
TP00063982,L018278,2026-07-27,CAM0168,CH02,5,Website Visit
TP00063983,L018278,2026-07-30,CAM0147,CH02,6,Click
TP00063984,L018279,2023-12-21,CAM0155,CH05,1,Click
TP00063985,L018279,2023-12-30,CAM0271,CH02,2,Click
TP00063986,L018279,2024-01-10,CAM0051,CH03,3,Form Submit
TP00063987,L018279,2024-01-02,CAM0270,CH07,4,Email Open
TP00063988,L018279,2023-12-29,CAM0053,CH04,5,Website Visit
TP00063989,L018279,2024-01-11,CAM0046,CH03,6,Website Visit
TP00063990,L018280,2026-07-20,CAM0227,CH06,1,Website Visit
TP00063991,L018280,2026-07-02,CAM0088,CH02,2,Impression
TP00063992,L018280,2026-06-17,CAM0105,CH02,3,Email Open
TP00063993,L018280,2026-06-27,CAM0113,CH04,4,Email Open
TP00063994,L018280,2026-06-15,CAM0218,CH07,5,Website Visit
TP00063995,L018281,2026-07-21,CAM0205,CH02,1,Click
TP00063996,L018281,2026-07-16,CAM0011,CH01,2,Email Open
TP00063997,L018282,2024-12-28,CAM0124,CH03,1,Email Open
TP00063998,L018282,2024-12-13,CAM0072,CH04,2,Form Submit
TP00063999,L018282,2025-01-25,CAM0035,CH06,3,Form Submit
TP00064000,L018282,2025-01-01,CAM0231,CH05,4,Form Submit
TP00064001,L018283,2024-08-02,CAM0138,CH06,1,Website Visit
TP00064002,L018283,2024-08-04,CAM0239,CH05,2,Impression
TP00064003,L018283,2024-07-24,CAM0024,CH04,3,Email Open
TP00064004,L018283,2024-06-29,CAM0014,CH01,4,Click
TP00064005,L018284,2023-12-26,CAM0008,CH02,1,Impression
TP00064006,L018284,2024-01-12,CAM0100,CH04,2,Form Submit
TP00064007,L018284,2023-12-13,CAM0233,CH04,3,Impression
TP00064008,L018284,2023-12-09,CAM0240,CH03,4,Impression
TP00064009,L018284,2024-01-06,CAM0253,CH02,5,Impression
TP00064010,L018285,2025-04-14,CAM0059,CH01,1,Website Visit
TP00064011,L018286,2024-10-18,CAM0069,CH04,1,Email Open
TP00064012,L018286,2024-11-07,CAM0143,CH01,2,Website Visit
TP00064013,L018286,2024-11-19,CAM0117,CH06,3,Form Submit
TP00064014,L018286,2024-10-12,CAM0185,CH06,4,Email Open
TP00064015,L018287,2024-11-12,CAM0299,CH02,1,Click
TP00064016,L018287,2024-10-24,CAM0186,CH05,2,Form Submit
TP00064017,L018288,2024-07-12,CAM0295,CH06,1,Form Submit
TP00064018,L018288,2024-06-04,CAM0258,CH05,2,Email Open
TP00064019,L018289,2025-09-04,CAM0189,CH03,1,Impression
TP00064020,L018289,2025-09-18,CAM0161,CH05,2,Email Open
TP00064021,L018289,2025-09-05,CAM0176,CH05,3,Website Visit
TP00064022,L018290,2026-03-02,CAM0194,CH07,1,Impression
TP00064023,L018290,2026-02-21,CAM0244,CH03,2,Email Open
TP00064024,L018290,2026-03-07,CAM0097,CH06,3,Form Submit
TP00064025,L018291,2025-10-21,CAM0194,CH07,1,Email Open
TP00064026,L018291,2025-09-18,CAM0099,CH05,2,Email Open
TP00064027,L018291,2025-10-22,CAM0024,CH04,3,Click
TP00064028,L018292,2025-02-04,CAM0071,CH04,1,Impression
TP00064029,L018292,2025-01-29,CAM0110,CH02,2,Form Submit
TP00064030,L018292,2025-01-31,CAM0133,CH06,3,Email Open
TP00064031,L018292,2025-01-08,CAM0185,CH06,4,Website Visit
TP00064032,L018292,2025-01-04,CAM0111,CH05,5,Form Submit
TP00064033,L018292,2025-01-20,CAM0034,CH01,6,Impression
TP00064034,L018293,2025-03-26,CAM0138,CH06,1,Click
TP00064035,L018294,2025-12-04,CAM0189,CH03,1,Form Submit
TP00064036,L018294,2025-12-03,CAM0030,CH06,2,Form Submit
TP00064037,L018294,2026-01-12,CAM0213,CH01,3,Click
TP00064038,L018294,2026-01-12,CAM0242,CH02,4,Click
TP00064039,L018294,2025-12-03,CAM0192,CH05,5,Impression
TP00064040,L018294,2025-12-02,CAM0089,CH01,6,Email Open
TP00064041,L018295,2025-06-06,CAM0002,CH06,1,Impression
TP00064042,L018295,2025-06-26,CAM0209,CH03,2,Form Submit
TP00064043,L018295,2025-06-19,CAM0137,CH02,3,Click
TP00064044,L018295,2025-06-09,CAM0128,CH05,4,Form Submit
TP00064045,L018295,2025-07-10,CAM0259,CH06,5,Website Visit
TP00064046,L018296,2025-09-22,CAM0263,CH04,1,Website Visit
TP00064047,L018296,2025-10-18,CAM0087,CH05,2,Email Open
TP00064048,L018296,2025-09-29,CAM0275,CH07,3,Email Open
TP00064049,L018297,2024-03-17,CAM0068,CH06,1,Form Submit
TP00064050,L018298,2025-11-10,CAM0126,CH04,1,Impression
TP00064051,L018298,2025-11-13,CAM0111,CH05,2,Website Visit
TP00064052,L018298,2025-12-05,CAM0265,CH02,3,Impression
TP00064053,L018298,2025-12-04,CAM0237,CH01,4,Website Visit
TP00064054,L018298,2025-11-08,CAM0137,CH02,5,Website Visit
TP00064055,L018298,2025-11-27,CAM0029,CH03,6,Email Open
TP00064056,L018299,2025-07-25,CAM0004,CH07,1,Email Open
TP00064057,L018299,2025-07-06,CAM0042,CH02,2,Click
TP00064058,L018299,2025-07-06,CAM0254,CH01,3,Website Visit
TP00064059,L018299,2025-07-10,CAM0253,CH02,4,Email Open
TP00064060,L018299,2025-06-21,CAM0041,CH04,5,Website Visit
TP00064061,L018300,2024-12-23,CAM0159,CH01,1,Impression
TP00064062,L018300,2025-01-12,CAM0131,CH06,2,Website Visit
TP00064063,L018300,2025-01-24,CAM0265,CH02,3,Website Visit
TP00064064,L018300,2024-12-25,CAM0079,CH07,4,Impression
TP00064065,L018300,2025-01-22,CAM0183,CH07,5,Email Open
TP00064066,L018301,2024-03-23,CAM0184,CH07,1,Email Open
TP00064067,L018301,2024-04-04,CAM0010,CH04,2,Email Open
TP00064068,L018301,2024-03-21,CAM0127,CH07,3,Click
TP00064069,L018301,2024-03-01,CAM0051,CH03,4,Website Visit
TP00064070,L018301,2024-03-24,CAM0257,CH07,5,Website Visit
TP00064071,L018302,2024-09-09,CAM0112,CH06,1,Impression
TP00064072,L018302,2024-10-06,CAM0115,CH06,2,Email Open
TP00064073,L018302,2024-09-02,CAM0219,CH04,3,Website Visit
TP00064074,L018302,2024-09-20,CAM0189,CH03,4,Click
TP00064075,L018302,2024-09-15,CAM0124,CH03,5,Impression
TP00064076,L018302,2024-09-20,CAM0278,CH06,6,Website Visit
TP00064077,L018303,2025-11-04,CAM0149,CH01,1,Impression
TP00064078,L018303,2025-11-24,CAM0167,CH05,2,Email Open
TP00064079,L018303,2025-10-20,CAM0083,CH05,3,Click
TP00064080,L018304,2025-11-16,CAM0300,CH01,1,Impression
TP00064081,L018304,2025-12-20,CAM0088,CH02,2,Website Visit
TP00064082,L018305,2025-09-30,CAM0115,CH06,1,Impression
TP00064083,L018305,2025-09-19,CAM0052,CH02,2,Click
TP00064084,L018305,2025-10-12,CAM0059,CH01,3,Email Open
TP00064085,L018306,2025-01-08,CAM0015,CH06,1,Website Visit
TP00064086,L018306,2025-01-21,CAM0131,CH06,2,Form Submit
TP00064087,L018306,2024-12-18,CAM0133,CH06,3,Form Submit
TP00064088,L018306,2024-12-14,CAM0087,CH05,4,Website Visit
TP00064089,L018306,2025-01-13,CAM0201,CH03,5,Click
TP00064090,L018307,2026-05-02,CAM0201,CH03,1,Form Submit
TP00064091,L018308,2024-09-26,CAM0003,CH07,1,Click
TP00064092,L018308,2024-09-13,CAM0288,CH03,2,Impression
TP00064093,L018308,2024-10-12,CAM0013,CH03,3,Website Visit
TP00064094,L018309,2025-08-16,CAM0268,CH02,1,Website Visit
TP00064095,L018309,2025-09-04,CAM0252,CH07,2,Email Open
