OpportunityID,LeadID,CreatedDate,OpportunityValue,Status
OP006654,L029616,2024-08-08,1102.57,Closed Won
OP006655,L029619,2024-04-27,14569.7,Closed Won
OP006656,L029620,2025-01-23,13288.77,Open
OP006657,L029623,2026-02-07,1365.52,Closed Lost
OP006658,L029626,2025-09-12,1461.37,Closed Won
OP006659,L029630,2025-08-24,1222.61,Open
OP006660,L029631,2024-11-21,900.8,Open
OP006661,L029645,2025-03-14,2897.53,Closed Won
OP006662,L029654,2024-12-07,1753.89,Closed Lost
OP006663,L029655,2024-06-29,2592.65,Closed Won
OP006664,L029668,2025-10-05,1640.17,Closed Won
OP006665,L029682,2026-08-29,30521.54,Open
OP006666,L029683,2025-07-26,975.1,Closed Won
OP006667,L029688,2024-02-17,2533.15,Closed Won
OP006668,L029690,2025-02-14,10278.89,Closed Lost
OP006669,L029691,2025-07-05,1363.36,Closed Won
OP006670,L029693,2026-07-10,373.69,Closed Won
OP006671,L029694,2026-01-25,919.19,Closed Won
OP006672,L029696,2024-09-24,791.98,Closed Won
OP006673,L029698,2025-12-11,1471.53,Open
OP006674,L029722,2024-02-07,3114.97,Closed Won
OP006675,L029724,2024-09-02,530.13,Closed Won
OP006676,L029727,2025-04-23,4832.1,Open
OP006677,L029736,2026-03-11,6418.26,Closed Won
OP006678,L029751,2026-08-05,2850.51,Closed Lost
OP006679,L029752,2026-01-03,991.85,Closed Won
OP006680,L029755,2026-05-16,7295.36,Closed Lost
OP006681,L029758,2024-05-21,6018.94,Closed Won
OP006682,L029769,2024-04-09,1642.37,Open
OP006683,L029772,2024-03-31,1165.69,Closed Won
OP006684,L029776,2026-03-25,2600.85,Open
OP006685,L029780,2025-12-25,3749.83,Closed Won
OP006686,L029784,2024-12-27,15488.01,Closed Won
OP006687,L029785,2025-04-28,2508.26,Closed Won
OP006688,L029786,2026-09-11,1377.04,Closed Lost
OP006689,L029795,2025-08-25,539.65,Closed Won
OP006690,L029804,2025-08-22,2320.42,Closed Won
OP006691,L029811,2024-09-01,1641.21,Closed Lost
OP006692,L029813,2025-11-01,6210.34,Closed Won
OP006693,L029815,2026-05-31,4024.68,Closed Won
OP006694,L029820,2025-11-06,2913.99,Closed Won
OP006695,L029832,2025-07-04,2554.94,Closed Won
OP006696,L029846,2024-10-26,5259.59,Closed Won
OP006697,L029848,2025-04-24,7868.99,Closed Won
OP006698,L029853,2024-05-13,3528.07,Closed Won
OP006699,L029860,2024-07-13,13555.23,Closed Won
OP006700,L029861,2024-09-11,42508.87,Closed Won
OP006701,L029862,2025-07-01,12981.27,Closed Won
OP006702,L029865,2024-08-30,4335.82,Closed Won
OP006703,L029869,2025-06-27,953.34,Closed Won
OP006704,L029870,2025-07-28,1266.11,Closed Lost
OP006705,L029874,2025-05-28,1318.36,Open
OP006706,L029881,2024-12-21,3469.19,Closed Won
OP006707,L029882,2026-02-02,705.57,Open
OP006708,L029889,2025-12-30,1702.36,Closed Won
OP006709,L029895,2025-07-13,18530.85,Closed Won
OP006710,L029909,2026-05-14,539.31,Closed Won
OP006711,L029922,2024-07-08,9296.99,Closed Lost
OP006712,L029925,2026-04-30,1095.84,Closed Won
OP006713,L029927,2025-07-07,9684.21,Closed Won
OP006714,L029929,2024-11-24,6303.68,Closed Won
OP006715,L029934,2025-10-05,3517.1,Closed Lost
OP006716,L029936,2025-04-10,4408.96,Closed Won
OP006717,L029937,2025-04-29,1219.17,Open
OP006718,L029940,2024-06-10,23675.57,Closed Lost
OP006719,L029942,2025-10-07,9103.85,Closed Won
OP006720,L029945,2025-07-16,9141.15,Closed Won
OP006721,L029956,2025-12-01,1106.12,Closed Won
OP006722,L029958,2025-04-01,2511.36,Closed Lost
OP006723,L029969,2025-11-24,2829.32,Closed Won
OP006724,L029971,2026-07-31,855.95,Closed Won
OP006725,L029974,2024-11-07,3760.92,Closed Lost
OP006726,L029982,2026-05-22,2793.91,Open
OP006727,L029989,2026-08-29,768.46,Closed Won
OP006728,L029990,2025-07-16,7624.69,Closed Lost
OP006729,L029999,2025-07-02,529.53,Closed Won
OP006730,L030002,2024-04-06,7991.99,Closed Won
OP006731,L030007,2026-02-13,11688.52,Closed Won
OP006732,L030008,2026-09-05,1756.2,Closed Won
OP006733,L030013,2026-04-25,1594.32,Closed Lost
OP006734,L030014,2024-12-22,1544.43,Closed Won
OP006735,L030019,2025-01-29,630.63,Closed Won
OP006736,L030031,2026-05-07,7179.0,Closed Lost
OP006737,L030043,2025-12-31,1298.76,Open
OP006738,L030046,2024-03-30,250.0,Closed Lost
OP006739,L030053,2026-05-28,414.89,Open
OP006740,L030054,2026-07-13,1151.74,Closed Won
OP006741,L030056,2026-06-08,3252.77,Closed Won
OP006742,L030058,2024-04-14,2429.61,Closed Won
OP006743,L030063,2025-11-11,2492.38,Open
OP006744,L030070,2026-06-17,981.43,Open
OP006745,L030072,2026-01-12,5015.41,Closed Won
OP006746,L030074,2024-07-03,3468.56,Closed Won
OP006747,L030080,2024-02-22,10403.46,Closed Won
OP006748,L030081,2025-04-11,4100.4,Closed Won
OP006749,L030100,2026-02-08,873.4,Open
OP006750,L030101,2024-09-05,2854.9,Closed Won
OP006751,L030103,2026-01-18,940.52,Open
OP006752,L030105,2024-10-01,8134.96,Closed Lost
OP006753,L030116,2025-01-20,1554.26,Closed Won
OP006754,L030119,2026-06-18,2666.08,Closed Won
OP006755,L030122,2024-11-05,2657.43,Closed Won
OP006756,L030125,2026-02-20,5225.54,Open
OP006757,L030126,2026-01-17,2832.65,Closed Won
OP006758,L030127,2024-09-29,749.92,Closed Won
OP006759,L030130,2026-09-16,7317.33,Closed Lost
OP006760,L030133,2024-06-29,883.44,Closed Won
OP006761,L030137,2024-12-11,10995.88,Closed Won
OP006762,L030138,2025-07-02,28567.12,Closed Lost
OP006763,L030139,2025-03-19,652.19,Open
OP006764,L030144,2025-09-25,2188.92,Closed Won
OP006765,L030147,2026-03-06,5126.31,Closed Won
OP006766,L030149,2024-03-20,17603.67,Closed Won
OP006767,L030153,2024-03-01,18794.21,Closed Lost
OP006768,L030157,2025-04-09,5402.87,Open
OP006769,L030163,2025-04-16,7686.68,Closed Won
OP006770,L030166,2024-06-20,1730.7,Open
OP006771,L030168,2024-10-06,4586.41,Closed Won
OP006772,L030172,2024-10-25,1250.66,Closed Lost
OP006773,L030178,2025-10-29,548.64,Closed Won
OP006774,L030184,2025-07-27,781.9,Closed Won
OP006775,L030185,2026-03-13,5007.42,Closed Lost
OP006776,L030190,2025-10-15,11734.6,Closed Won
OP006777,L030195,2025-06-14,2536.56,Closed Won
OP006778,L030200,2025-02-14,1421.3,Closed Won
OP006779,L030213,2026-03-29,4748.81,Closed Won
OP006780,L030214,2026-01-22,2978.54,Closed Won
OP006781,L030222,2026-01-26,713.97,Open
OP006782,L030240,2026-02-07,2705.33,Closed Won
OP006783,L030241,2025-01-18,357.28,Open
OP006784,L030245,2026-07-03,7585.47,Open
OP006785,L030254,2025-03-09,4290.91,Closed Won
OP006786,L030256,2024-12-30,809.92,Closed Won
OP006787,L030262,2025-06-06,8781.4,Open
OP006788,L030266,2025-07-04,1985.76,Closed Won
OP006789,L030268,2026-03-09,6817.75,Closed Won
OP006790,L030274,2026-08-09,5651.58,Open
OP006791,L030276,2025-04-11,3020.67,Open
OP006792,L030277,2026-06-26,9543.94,Closed Won
OP006793,L030286,2025-09-20,3377.03,Closed Won
OP006794,L030292,2024-04-27,6978.62,Open
OP006795,L030293,2026-05-05,1437.71,Closed Lost
OP006796,L030294,2024-03-18,5996.67,Closed Lost
OP006797,L030302,2024-07-27,521.52,Closed Won
OP006798,L030304,2025-01-04,2916.12,Open
OP006799,L030310,2025-03-18,4743.84,Open
OP006800,L030314,2024-02-07,640.14,Closed Lost
OP006801,L030322,2026-08-03,63729.42,Closed Won
OP006802,L030327,2024-06-09,17521.12,Closed Won
OP006803,L030330,2026-04-19,1978.21,Open
OP006804,L030335,2025-01-29,6097.18,Closed Lost
OP006805,L030337,2024-09-24,4012.47,Closed Lost
OP006806,L030338,2024-02-26,4408.73,Open
OP006807,L030340,2025-06-21,1586.31,Open
OP006808,L030343,2024-03-05,13731.64,Closed Lost
OP006809,L030349,2025-08-04,2841.3,Closed Won
OP006810,L030358,2024-11-29,8037.62,Closed Lost
OP006811,L030363,2025-12-03,5251.17,Open
OP006812,L030367,2025-12-13,1056.12,Closed Won
OP006813,L030368,2025-10-07,5213.67,Open
OP006814,L030375,2024-04-19,2879.17,Closed Lost
OP006815,L030379,2024-06-25,37272.99,Closed Lost
OP006816,L030380,2024-07-04,2231.28,Closed Won
OP006817,L030381,2024-02-22,9534.96,Closed Won
OP006818,L030382,2026-04-27,8630.33,Closed Won
OP006819,L030384,2024-12-01,4998.68,Closed Won
OP006820,L030385,2024-10-07,690.18,Closed Lost
OP006821,L030388,2024-07-06,10988.78,Closed Won
OP006822,L030397,2026-09-16,2659.12,Closed Won
OP006823,L030399,2025-03-23,2063.65,Closed Won
OP006824,L030403,2026-04-20,11565.53,Closed Won
OP006825,L030404,2024-04-13,8618.92,Closed Won
OP006826,L030406,2026-07-29,1952.05,Open
OP006827,L030407,2026-06-07,1692.55,Closed Lost
OP006828,L030418,2026-08-11,2212.21,Closed Won
OP006829,L030424,2025-12-02,5182.9,Closed Lost
OP006830,L030425,2024-03-23,3599.99,Closed Won
OP006831,L030432,2024-04-03,4172.04,Closed Won
OP006832,L030433,2024-02-28,1006.43,Closed Lost
OP006833,L030434,2025-06-23,2040.98,Open
OP006834,L030441,2025-01-06,1995.87,Closed Won
OP006835,L030444,2026-01-02,5959.4,Closed Won
OP006836,L030459,2024-09-26,3791.26,Closed Won
OP006837,L030465,2024-10-10,8319.75,Open
OP006838,L030466,2025-03-22,1980.82,Closed Won
OP006839,L030473,2026-05-02,3277.05,Closed Won
OP006840,L030474,2026-03-24,670.53,Closed Won
OP006841,L030481,2025-11-14,4767.57,Closed Lost
OP006842,L030486,2026-02-09,1036.23,Closed Lost
OP006843,L030497,2025-09-24,4107.73,Closed Won
OP006844,L030499,2025-01-25,1886.58,Open
OP006845,L030504,2024-10-07,4034.1,Open
OP006846,L030505,2025-03-13,2804.64,Closed Won
OP006847,L030508,2025-07-06,17648.07,Open
OP006848,L030517,2024-03-13,4000.27,Open
OP006849,L030518,2025-03-19,4550.14,Closed Won
OP006850,L030520,2025-09-25,2495.73,Closed Lost
OP006851,L030523,2026-03-31,9895.91,Closed Won
OP006852,L030526,2025-02-28,2328.07,Closed Won
OP006853,L030527,2025-12-03,1484.97,Closed Won
OP006854,L030531,2024-02-13,842.33,Closed Won
OP006855,L030539,2025-09-22,3372.78,Closed Lost
OP006856,L030544,2026-05-23,3259.37,Closed Won
OP006857,L030545,2024-03-12,7063.06,Closed Won
OP006858,L030546,2025-04-24,1811.99,Closed Lost
OP006859,L030548,2026-08-10,17890.69,Closed Won
OP006860,L030552,2026-07-22,6530.82,Open
OP006861,L030555,2025-12-05,2480.32,Open
OP006862,L030565,2025-11-29,1412.32,Closed Won
OP006863,L030573,2025-11-05,776.08,Closed Won
OP006864,L030574,2025-10-07,565.37,Closed Lost
OP006865,L030577,2024-08-06,559.09,Closed Won
OP006866,L030581,2025-03-20,5181.3,Closed Won
OP006867,L030582,2026-04-02,5228.6,Closed Won
OP006868,L030583,2025-06-01,1563.95,Closed Won
OP006869,L030595,2024-03-21,5599.04,Closed Lost
OP006870,L030596,2026-04-23,1159.32,Open
OP006871,L030597,2026-07-28,12720.64,Open
OP006872,L030607,2024-02-09,4913.92,Open
OP006873,L030608,2024-10-24,1463.22,Open
OP006874,L030610,2024-07-27,2359.16,Open
OP006875,L030616,2024-11-10,3678.78,Closed Won
OP006876,L030625,2024-07-10,3243.29,Closed Lost
OP006877,L030626,2024-09-26,2275.22,Closed Won
OP006878,L030629,2025-03-26,1600.51,Closed Lost
OP006879,L030638,2026-08-06,1697.84,Closed Won
OP006880,L030653,2025-11-20,2082.17,Closed Won
OP006881,L030655,2026-07-28,15692.41,Closed Lost
OP006882,L030663,2024-03-05,13804.74,Open
OP006883,L030671,2024-05-18,1984.14,Closed Lost
OP006884,L030672,2025-07-03,987.65,Open
OP006885,L030673,2025-02-17,4261.72,Closed Won
OP006886,L030674,2024-10-04,967.77,Closed Won
OP006887,L030677,2025-10-04,3698.91,Closed Won
OP006888,L030680,2025-02-21,498.57,Closed Won
OP006889,L030689,2025-02-28,4218.35,Closed Lost
OP006890,L030693,2024-04-11,2698.69,Open
OP006891,L030697,2025-11-20,1957.93,Closed Won
OP006892,L030700,2025-03-04,5060.61,Closed Lost
OP006893,L030704,2024-08-21,451.97,Open
OP006894,L030723,2025-05-02,2689.53,Closed Won
OP006895,L030725,2024-07-12,14586.32,Closed Won
OP006896,L030726,2024-11-01,6166.46,Open
OP006897,L030731,2024-11-23,2727.1,Closed Won
OP006898,L030732,2024-05-07,59487.36,Closed Won
OP006899,L030733,2025-11-16,534.22,Closed Lost
OP006900,L030736,2026-08-07,1897.64,Closed Won
OP006901,L030737,2026-06-08,1140.71,Closed Lost
OP006902,L030741,2024-08-23,2470.86,Closed Won
OP006903,L030742,2026-02-16,10686.15,Closed Won
OP006904,L030749,2024-02-03,2974.52,Closed Lost
OP006905,L030759,2025-03-28,614.46,Closed Lost
OP006906,L030762,2025-06-02,1667.92,Open
OP006907,L030763,2026-02-23,11675.45,Closed Lost
OP006908,L030768,2025-01-29,400.88,Open
OP006909,L030777,2025-06-01,821.86,Closed Won
OP006910,L030791,2024-05-15,1658.41,Closed Won
OP006911,L030792,2025-09-15,539.6,Closed Won
OP006912,L030793,2026-04-28,1118.35,Closed Won
OP006913,L030803,2024-06-14,2960.93,Closed Won
OP006914,L030804,2026-06-22,487.42,Closed Won
OP006915,L030805,2025-09-20,2073.25,Closed Lost
OP006916,L030812,2024-02-18,5265.27,Open
OP006917,L030816,2024-03-12,1790.95,Open
OP006918,L030818,2026-03-13,829.94,Closed Won
OP006919,L030819,2024-05-12,3091.85,Closed Won
OP006920,L030820,2025-04-08,892.23,Closed Won
OP006921,L030831,2026-05-09,4915.55,Closed Won
OP006922,L030836,2025-06-28,1134.55,Open
OP006923,L030843,2026-06-03,8841.31,Closed Lost
OP006924,L030847,2026-08-22,7418.86,Open
OP006925,L030849,2026-03-25,2964.29,Closed Lost
OP006926,L030850,2026-07-18,2291.29,Closed Won
OP006927,L030866,2025-02-25,3450.28,Closed Won
OP006928,L030867,2024-01-31,543.93,Closed Won
OP006929,L030871,2025-10-21,3039.57,Closed Lost
OP006930,L030876,2024-04-23,3028.19,Closed Won
OP006931,L030883,2024-12-07,634.41,Closed Won
OP006932,L030885,2024-06-01,3062.23,Closed Won
OP006933,L030887,2025-10-14,2927.41,Closed Won
OP006934,L030888,2024-02-28,5427.21,Closed Won
OP006935,L030896,2025-01-14,1523.12,Open
OP006936,L030897,2024-11-28,1425.2,Closed Lost
OP006937,L030900,2024-05-05,768.73,Closed Won
OP006938,L030901,2025-12-11,1872.16,Closed Won
OP006939,L030902,2026-05-18,9726.96,Closed Won
OP006940,L030904,2025-10-28,5111.48,Closed Won
OP006941,L030909,2024-07-27,1221.09,Closed Won
OP006942,L030911,2025-10-14,2259.7,Closed Won
OP006943,L030919,2025-04-18,6815.19,Open
OP006944,L030922,2024-02-18,7490.01,Closed Won
OP006945,L030923,2026-08-31,2664.99,Closed Won
OP006946,L030925,2025-07-04,4991.65,Open
OP006947,L030928,2026-01-10,6769.6,Closed Lost
OP006948,L030929,2024-09-15,4290.44,Closed Won
OP006949,L030932,2024-11-01,282.85,Closed Lost
OP006950,L030935,2024-07-13,4234.91,Closed Lost
OP006951,L030943,2025-10-22,3046.83,Open
OP006952,L030944,2024-12-02,731.61,Closed Won
OP006953,L030950,2024-09-02,2114.98,Closed Won
OP006954,L030951,2025-01-18,3815.04,Closed Won
OP006955,L030954,2024-02-20,1762.02,Closed Won
OP006956,L030955,2025-09-22,3454.42,Closed Won
OP006957,L030956,2026-08-02,2527.34,Closed Won
OP006958,L030971,2024-04-28,1904.49,Closed Lost
OP006959,L030974,2025-08-25,690.89,Closed Won
OP006960,L030975,2024-03-20,845.87,Closed Won
OP006961,L030979,2025-09-19,1011.81,Closed Won
OP006962,L030982,2026-02-07,2076.07,Closed Won
OP006963,L030988,2024-08-05,3834.21,Open
OP006964,L030993,2024-02-09,3442.92,Closed Won
OP006965,L031000,2025-10-11,1188.32,Open
OP006966,L031001,2026-01-21,3278.77,Open
OP006967,L031002,2026-01-12,2010.3,Closed Won
OP006968,L031005,2024-06-18,1312.46,Closed Won
OP006969,L031011,2024-03-13,1092.63,Closed Lost
OP006970,L031012,2025-11-20,551.6,Closed Won
OP006971,L031014,2024-06-15,3050.48,Closed Won
OP006972,L031016,2025-03-29,10820.45,Closed Won
OP006973,L031018,2026-08-25,2309.07,Open
OP006974,L031019,2026-07-16,3498.6,Closed Won
OP006975,L031020,2024-01-21,3880.79,Open
OP006976,L031023,2025-03-01,1311.19,Open
OP006977,L031027,2026-07-01,1362.91,Closed Lost
OP006978,L031030,2025-10-23,11188.41,Closed Lost
OP006979,L031033,2024-01-30,4868.5,Closed Won
OP006980,L031034,2025-09-18,1270.14,Closed Lost
OP006981,L031041,2024-09-10,1212.27,Closed Lost
OP006982,L031042,2026-02-20,4551.26,Closed Won
OP006983,L031054,2025-06-18,6267.97,Closed Won
OP006984,L031056,2026-08-20,2603.27,Open
OP006985,L031063,2026-03-18,10553.9,Closed Won
OP006986,L031064,2025-02-15,2168.95,Closed Won
OP006987,L031075,2026-02-12,667.74,Closed Won
OP006988,L031082,2025-02-19,2155.88,Closed Won
OP006989,L031083,2025-04-07,4320.72,Closed Lost
OP006990,L031095,2025-01-27,3223.56,Closed Won
OP006991,L031098,2024-06-27,4434.44,Closed Won
OP006992,L031101,2024-11-23,8568.64,Closed Won
OP006993,L031102,2025-04-12,2515.68,Open
OP006994,L031107,2025-11-11,23625.06,Closed Won
OP006995,L031109,2024-06-21,2539.91,Closed Won
OP006996,L031110,2026-03-03,1202.38,Closed Won
OP006997,L031115,2026-06-05,1563.59,Closed Won
OP006998,L031117,2024-10-17,2042.46,Open
OP006999,L031119,2024-08-29,4457.75,Closed Won
OP007000,L031121,2026-05-09,2316.1,Closed Won
OP007001,L031130,2026-09-04,2717.31,Open
OP007002,L031132,2024-07-01,2051.75,Open
OP007003,L031141,2025-01-20,2907.22,Closed Lost
OP007004,L031144,2024-10-07,13089.22,Open
OP007005,L031145,2025-01-26,2402.94,Closed Won
OP007006,L031147,2024-12-01,3258.62,Closed Won
OP007007,L031152,2026-01-08,20919.55,Closed Won
OP007008,L031153,2024-08-02,486.6,Closed Won
OP007009,L031154,2024-01-28,1836.61,Closed Won
OP007010,L031159,2024-10-30,1596.09,Open
OP007011,L031161,2026-08-11,5537.91,Open
OP007012,L031180,2026-01-16,7279.04,Closed Lost
OP007013,L031184,2026-02-27,5091.24,Open
OP007014,L031186,2026-03-29,3437.19,Closed Won
OP007015,L031189,2026-01-26,1242.05,Closed Lost
OP007016,L031209,2025-01-12,5142.76,Closed Won
OP007017,L031216,2024-06-15,8166.58,Closed Won
OP007018,L031217,2026-09-09,9865.01,Open
OP007019,L031218,2024-05-22,5003.51,Closed Won
OP007020,L031219,2025-02-04,13048.48,Closed Lost
OP007021,L031224,2026-04-07,4053.03,Closed Won
OP007022,L031226,2024-05-22,1291.85,Closed Lost
OP007023,L031229,2025-02-15,14227.53,Closed Won
OP007024,L031231,2025-09-20,714.02,Open
OP007025,L031232,2025-02-07,19589.34,Closed Won
OP007026,L031238,2024-05-01,1401.7,Open
OP007027,L031239,2024-12-23,3357.69,Closed Won
OP007028,L031244,2026-07-31,2314.72,Open
OP007029,L031253,2026-07-09,1061.73,Open
OP007030,L031259,2024-12-04,1432.2,Closed Lost
OP007031,L031264,2025-10-20,2294.69,Closed Won
OP007032,L031268,2026-02-15,2704.59,Open
OP007033,L031269,2025-11-02,611.51,Closed Lost
OP007034,L031272,2025-08-31,2762.09,Closed Lost
OP007035,L031281,2024-08-08,3172.05,Closed Won
OP007036,L031287,2026-08-07,3530.59,Closed Won
OP007037,L031294,2024-05-14,1294.99,Closed Won
OP007038,L031301,2026-03-11,978.39,Closed Won
OP007039,L031316,2024-04-11,1552.35,Closed Lost
OP007040,L031317,2024-05-19,2024.01,Open
OP007041,L031319,2026-02-01,14623.8,Open
OP007042,L031321,2025-02-05,3935.78,Closed Won
OP007043,L031335,2025-03-12,3880.57,Closed Won
OP007044,L031341,2025-02-18,1064.3,Open
OP007045,L031342,2024-12-20,316.28,Closed Won
OP007046,L031344,2025-07-24,1003.39,Closed Won
OP007047,L031348,2025-05-25,430.4,Closed Won
OP007048,L031352,2025-02-27,3311.61,Closed Won
OP007049,L031354,2024-10-31,13280.92,Closed Won
OP007050,L031362,2024-10-19,2556.97,Closed Lost
OP007051,L031366,2026-06-01,742.22,Closed Won
OP007052,L031372,2025-08-05,12057.55,Closed Lost
OP007053,L031378,2024-06-07,2713.98,Closed Won
OP007054,L031380,2025-05-04,3798.02,Closed Lost
OP007055,L031384,2025-11-15,9355.72,Open
OP007056,L031386,2025-04-04,5327.07,Open
OP007057,L031394,2024-04-05,2473.7,Open
OP007058,L031400,2026-01-02,13358.49,Closed Won
OP007059,L031401,2025-04-23,550.54,Open
OP007060,L031407,2026-07-26,6105.05,Open
OP007061,L031411,2026-01-21,2442.23,Open
OP007062,L031415,2024-09-27,8283.75,Closed Won
OP007063,L031417,2024-04-02,14145.76,Closed Won
OP007064,L031420,2025-08-28,737.82,Closed Won
OP007065,L031421,2026-09-15,2320.05,Closed Won
OP007066,L031422,2026-01-25,1407.36,Open
OP007067,L031427,2024-10-19,2538.47,Closed Won
OP007068,L031428,2024-10-05,20761.51,Closed Won
OP007069,L031433,2024-02-21,877.99,Closed Lost
OP007070,L031436,2024-04-05,2325.92,Closed Won
OP007071,L031438,2024-04-21,1994.97,Closed Won
OP007072,L031440,2025-05-29,8485.55,Open
OP007073,L031441,2024-07-20,3298.37,Closed Won
OP007074,L031448,2024-06-29,1407.06,Open
OP007075,L031452,2024-12-05,1007.68,Open
OP007076,L031453,2026-05-17,4527.77,Closed Won
OP007077,L031454,2025-10-03,401.11,Closed Lost
OP007078,L031460,2026-02-20,2874.21,Closed Won
OP007079,L031469,2024-11-18,2649.34,Closed Won
OP007080,L031470,2025-03-26,817.62,Closed Won
OP007081,L031475,2025-02-09,4491.75,Closed Won
OP007082,L031477,2025-07-24,14577.51,Closed Lost
OP007083,L031483,2026-05-18,1647.97,Closed Won
OP007084,L031490,2024-04-01,11367.71,Open
OP007085,L031496,2026-07-31,4658.02,Open
OP007086,L031500,2026-05-08,1664.19,Open
OP007087,L031502,2024-11-21,1714.47,Closed Won
OP007088,L031509,2026-02-02,5113.48,Open
OP007089,L031516,2025-08-08,8387.05,Closed Won
