AdRowID,Date,CampaignID,ChannelID,Impressions,Clicks,SpendLocal,Currency
AD0047863,2024-05-18,CAM0078,CH04,116401,865,1077.26,GBP
AD0047864,2024-07-03,CAM0021,CH01,76384,3066,10989.38,EUR
AD0047865,2025-12-07,CAM0197,CH04,103390,1173,2340.61,GBP
AD0047866,2024-09-15,CAM0216,CH01,104144,5612,32967.4,EUR
AD0047867,2024-01-24,CAM0282,CH03,85595,3809,15338.41,GBP
AD0047868,2025-11-08,CAM0023,CH02,38122,1613,9537.42,EUR
AD0047869,2026-07-31,CAM0253,CH02,79599,2018,12702.42,AUD
AD0047870,2025-03-07,CAM0106,CH07,992,5,21.7,EUR
AD0047871,2025-02-19,CAM0235,CH02,80875,4698,12566.53,USD
AD0047872,2025-12-31,CAM0156,CH07,75119,3584,3818.44,AUD
AD0047873,2025-06-27,CAM0077,CH02,38024,89,664.62,GBP
AD0047874,2025-02-12,CAM0095,CH07,142242,1671,4419.13,GBP
AD0047875,2026-07-11,CAM0053,CH04,147881,10304,75398.14,EUR
AD0047876,2024-05-01,CAM0290,CH04,138160,12742,73986.76,USD
AD0047877,2026-08-27,CAM0297,CH07,139747,5508,3447.37,AUD
AD0047878,2025-05-12,CAM0156,CH07,69107,2179,1496.95,USD
AD0047879,2024-10-15,CAM0261,CH04,20842,292,570.05,GBP
AD0047880,2024-09-12,CAM0107,CH01,1086,13,72.88,AUD
AD0047881,2024-07-05,CAM0117,CH06,57833,2926,11738.65,AUD
AD0047882,2026-03-05,CAM0234,CH07,85754,1992,10168.59,GBP
AD0047883,2025-10-20,CAM0181,CH01,54334,3147,13972.62,GBP
AD0047884,2024-03-18,CAM0161,CH05,59021,5407,18837.47,AUD
AD0047885,2024-08-21,CAM0284,CH04,90498,5660,7905.42,USD
AD0047886,2025-04-25,CAM0114,CH05,58648,1911,12741.5,EUR
AD0047887,2026-06-16,CAM0209,CH03,120109,6775,50359.75,EUR
AD0047888,2025-02-15,CAM0235,CH02,34451,1879,3452.15,USD
AD0047889,2025-05-26,CAM0113,CH04,33613,1631,2135.81,AUD
AD0047890,2025-09-20,CAM0036,CH02,10042,38,151.31,USD
AD0047891,2024-12-18,CAM0286,CH05,55924,1399,4452.52,EUR
AD0047892,2025-05-28,CAM0023,CH02,124939,5459,7235.9,USD
AD0047893,2025-08-19,CAM0164,CH03,116022,2458,6396.38,USD
AD0047894,2025-07-09,CAM0095,CH07,92295,4903,34227.0,EUR
AD0047895,2026-07-12,CAM0174,CH02,111454,1175,8787.83,AUD
AD0047896,2025-06-07,CAM0043,CH07,26266,1571,10413.72,GBP
AD0047897,2024-09-13,CAM0287,CH05,81021,2952,15969.87,GBP
AD0047898,2024-10-06,CAM0174,CH02,47086,2671,14154.18,EUR
AD0047899,2026-06-12,CAM0173,CH06,69185,1490,2097.43,AUD
AD0047900,2025-03-21,CAM0176,CH05,52218,1894,12426.35,AUD
AD0047901,2025-09-23,CAM0149,CH01,83830,2640,9384.67,USD
AD0047902,2024-02-29,CAM0091,CH06,33530,1666,11350.67,GBP
AD0047903,2026-01-17,CAM0200,CH07,13115,826,5096.6,EUR
AD0047904,2025-08-21,CAM0156,CH07,143331,7499,43846.11,GBP
AD0047905,2026-02-03,CAM0298,CH06,30994,1242,7612.32,AUD
AD0047906,2025-07-27,CAM0114,CH05,80949,7250,20812.81,USD
AD0047907,2026-08-23,CAM0108,CH01,52321,1925,7723.24,USD
AD0047908,2024-12-24,CAM0234,CH07,58773,4844,16181.8,GBP
AD0047909,2025-06-24,CAM0277,CH06,146167,14923,108769.02,AUD
AD0047910,2025-08-27,CAM0161,CH05,29970,1396,1780.81,EUR
AD0047911,2024-05-06,CAM0092,CH02,85940,830,1937.29,EUR
AD0047912,2024-12-06,CAM0122,CH02,107405,1992,10599.61,EUR
AD0047913,2024-12-23,CAM0289,CH03,47992,276,1383.56,EUR
AD0047914,2026-02-01,CAM0062,CH03,140678,9464,55035.38,GBP
AD0047915,2024-02-15,CAM0066,CH04,95285,132,485.42,GBP
AD0047916,2026-02-08,CAM0059,CH01,29713,169,189.25,EUR
AD0047917,2026-08-11,CAM0187,CH03,94900,5509,27441.26,AUD
AD0047918,2024-05-04,CAM0148,CH04,74661,3517,13568.84,GBP
AD0047919,2025-07-03,CAM0213,CH01,34566,1491,10675.88,AUD
AD0047920,2024-05-28,CAM0229,CH02,140271,3052,9699.72,EUR
AD0047921,2024-01-14,CAM0001,CH04,145019,3176,17586.25,AUD
AD0047922,2026-03-25,CAM0153,CH06,115557,2873,11721.96,EUR
AD0047923,2026-05-14,CAM0105,CH02,101466,11503,30105.54,GBP
AD0047924,2025-11-03,CAM0215,CH02,105949,2341,12483.81,GBP
AD0047925,2026-06-05,CAM0196,CH02,93442,3730,5107.1,USD
AD0047926,2024-01-08,CAM0107,CH01,89075,4350,2462.81,EUR
AD0047927,2024-08-14,CAM0127,CH07,70735,3962,4630.35,USD
AD0047928,2025-09-04,CAM0195,CH04,101111,2836,15640.93,EUR
AD0047929,2024-11-17,CAM0151,CH04,117479,9384,54414.41,USD
AD0047930,2024-03-20,CAM0015,CH06,104777,2002,6380.01,AUD
AD0047931,2024-09-06,CAM0034,CH01,48558,1573,4890.04,AUD
AD0047932,2025-01-30,CAM0089,CH01,121613,2298,4518.08,USD
AD0047933,2024-11-28,CAM0049,CH02,96001,2191,16938.73,USD
AD0047934,2024-09-22,CAM0248,CH02,23309,649,1301.28,GBP
AD0047935,2024-09-03,CAM0063,CH04,38018,1197,8779.34,USD
AD0047936,2024-08-06,CAM0181,CH01,19573,806,5570.39,AUD
AD0047937,2025-03-06,CAM0212,CH06,72270,770,5284.99,USD
AD0047938,2026-03-18,CAM0020,CH02,9106,155,440.26,AUD
AD0047939,2026-07-07,CAM0012,CH07,147609,147,647.09,USD
AD0047940,2025-12-15,CAM0122,CH02,58076,3570,27669.14,GBP
AD0047941,2024-07-15,CAM0197,CH04,119654,1805,11700.65,GBP
AD0047942,2025-11-25,CAM0067,CH07,27647,1812,12238.96,GBP
AD0047943,2026-04-26,CAM0032,CH01,105115,5122,37837.5,EUR
AD0047944,2025-04-05,CAM0177,CH07,142721,1550,4174.33,USD
AD0047945,2025-08-15,CAM0081,CH02,16457,385,352.96,AUD
AD0047946,2025-02-16,CAM0110,CH02,66359,6098,40962.51,EUR
AD0047947,2025-06-16,CAM0095,CH07,36616,740,3935.45,AUD
AD0047948,2025-02-09,CAM0060,CH05,58682,712,1004.73,GBP
AD0047949,2024-03-18,CAM0132,CH01,56151,6193,8899.93,EUR
AD0047950,2025-05-08,CAM0110,CH02,99624,2917,20314.27,USD
AD0047951,2024-03-19,CAM0103,CH06,104686,5663,30605.01,GBP
AD0047952,2024-01-23,CAM0131,CH06,62303,2582,1799.79,USD
AD0047953,2024-08-12,CAM0267,CH02,27835,1378,2739.28,GBP
AD0047954,2026-08-22,CAM0125,CH01,135021,8027,19493.63,GBP
AD0047955,2024-02-20,CAM0268,CH02,30356,194,479.84,AUD
AD0047956,2024-12-06,CAM0210,CH03,132221,1069,4170.83,EUR
AD0047957,2025-02-27,CAM0119,CH03,22517,315,421.11,AUD
AD0047958,2024-10-05,CAM0079,CH07,103777,1811,5895.19,GBP
AD0047959,2025-08-02,CAM0087,CH05,58156,6259,6591.84,EUR
AD0047960,2024-07-02,CAM0077,CH02,76681,3433,15488.98,EUR
AD0047961,2024-03-15,CAM0113,CH04,125672,1017,2645.6,EUR
AD0047962,2026-03-02,CAM0030,CH06,45920,451,1239.5,GBP
AD0047963,2025-11-13,CAM0069,CH04,28642,1227,9358.81,GBP
AD0047964,2026-03-31,CAM0224,CH06,20777,720,451.7,AUD
AD0047965,2024-12-20,CAM0109,CH04,40463,3382,11022.51,GBP
AD0047966,2024-09-10,CAM0183,CH07,92932,6329,39633.8,GBP
AD0047967,2026-02-07,CAM0117,CH06,59420,6389,5695.87,GBP
AD0047968,2025-08-26,CAM0250,CH01,104204,1006,5484.21,GBP
AD0047969,2025-11-11,CAM0249,CH01,147182,7673,8222.94,EUR
AD0047970,2026-08-01,CAM0140,CH07,41179,1356,7054.75,USD
AD0047971,2024-04-29,CAM0163,CH01,104833,1361,2699.76,EUR
AD0047972,2024-10-20,CAM0079,CH07,92034,2088,11496.32,EUR
AD0047973,2026-02-20,CAM0036,CH02,50078,1038,6375.92,AUD
AD0047974,2026-04-08,CAM0295,CH06,113606,4110,30909.92,EUR
AD0047975,2026-04-16,CAM0069,CH04,39096,2072,14003.26,EUR
AD0047976,2024-06-26,CAM0030,CH06,26278,1456,6191.57,GBP
AD0047977,2024-12-21,CAM0275,CH07,31443,443,3409.66,USD
AD0047978,2024-10-02,CAM0011,CH01,128404,2778,10429.84,EUR
AD0047979,2026-06-11,CAM0082,CH03,7861,628,4555.47,AUD
AD0047980,2026-07-21,CAM0288,CH03,11922,499,743.75,EUR
AD0047981,2026-08-20,CAM0037,CH01,85813,4764,6485.7,EUR
AD0047982,2024-05-02,CAM0007,CH02,21235,689,896.22,EUR
AD0047983,2025-07-02,CAM0198,CH06,93304,2834,13289.36,USD
AD0047984,2024-12-22,CAM0064,CH06,74315,127,532.06,GBP
AD0047985,2026-04-20,CAM0180,CH02,83040,705,4808.06,AUD
AD0047986,2024-04-11,CAM0037,CH01,133174,4879,15358.86,AUD
AD0047987,2024-08-01,CAM0078,CH04,93260,909,6727.46,USD
AD0047988,2025-10-03,CAM0130,CH04,145484,2651,8275.68,EUR
AD0047989,2024-10-29,CAM0115,CH06,110364,2608,12043.58,USD
AD0047990,2025-09-11,CAM0125,CH01,102007,4820,4657.93,EUR
AD0047991,2024-05-19,CAM0058,CH04,89826,6572,44493.23,AUD
AD0047992,2024-07-29,CAM0071,CH04,43944,381,321.99,GBP
AD0047993,2024-11-14,CAM0184,CH07,81581,1509,3191.77,GBP
AD0047994,2025-05-15,CAM0221,CH01,76968,734,4326.57,GBP
AD0047995,2025-12-13,CAM0043,CH07,47160,1766,8711.69,GBP
AD0047996,2024-11-10,CAM0108,CH01,28047,1135,6745.35,EUR
AD0047997,2025-04-17,CAM0034,CH01,83688,3623,2231.02,EUR
AD0047998,2025-07-18,CAM0279,CH07,4434,204,852.48,GBP
AD0047999,2024-12-10,CAM0075,CH05,139866,9617,39043.57,USD
AD0048000,2024-08-23,CAM0251,CH06,59424,4820,8053.34,AUD
AD0048001,2024-02-14,CAM0007,CH02,146845,3068,22696.59,GBP
AD0048002,2024-10-19,CAM0223,CH05,4529,148,376.23,USD
AD0048003,2024-01-22,CAM0248,CH02,120111,2492,8391.25,AUD
AD0048004,2025-05-17,CAM0044,CH06,129142,5323,31033.46,GBP
AD0048005,2025-06-30,CAM0276,CH01,91626,4967,21601.34,USD
AD0048006,2026-06-08,CAM0011,CH01,132814,3978,4678.18,USD
AD0048007,2025-08-19,CAM0073,CH05,68653,1013,3036.01,USD
AD0048008,2025-03-10,CAM0107,CH01,87208,1799,4760.35,USD
AD0048009,2026-02-22,CAM0130,CH04,79472,3298,19769.81,GBP
AD0048010,2026-04-04,CAM0237,CH01,146417,13992,70587.78,GBP
AD0048011,2024-06-18,CAM0207,CH07,92581,4558,33706.6,EUR
AD0048012,2025-01-02,CAM0145,CH07,28727,806,638.54,EUR
AD0048013,2025-03-05,CAM0296,CH03,54365,1139,6797.03,EUR
AD0048014,2024-09-05,CAM0252,CH07,108562,3786,14617.3,AUD
AD0048015,2026-07-31,CAM0031,CH03,31633,235,1127.47,USD
AD0048016,2024-10-14,CAM0018,CH01,23453,450,3445.79,USD
AD0048017,2026-03-23,CAM0172,CH05,32147,696,3255.91,AUD
AD0048018,2025-11-22,CAM0138,CH06,119177,5175,40233.34,USD
AD0048019,2026-06-24,CAM0035,CH06,13845,535,1650.93,USD
AD0048020,2026-05-02,CAM0018,CH01,132324,10089,41263.24,USD
AD0048021,2024-03-29,CAM0082,CH03,92966,1821,14404.37,USD
AD0048022,2024-10-20,CAM0246,CH01,43177,3962,22300.57,EUR
AD0048023,2026-06-30,CAM0086,CH07,133961,14967,26724.86,USD
AD0048024,2024-07-11,CAM0209,CH03,72082,6152,33265.21,EUR
AD0048025,2024-10-30,CAM0257,CH07,82510,3869,29738.27,AUD
AD0048026,2026-06-07,CAM0182,CH04,137030,7994,33425.0,AUD
AD0048027,2024-01-30,CAM0017,CH02,66179,3967,2954.6,EUR
AD0048028,2024-11-12,CAM0231,CH05,88689,751,4479.9,AUD
AD0048029,2025-08-05,CAM0171,CH03,57116,1203,9501.18,AUD
AD0048030,2024-11-27,CAM0219,CH04,32802,1251,3789.96,GBP
AD0048031,2024-01-30,CAM0261,CH04,34485,1636,11228.67,AUD
AD0048032,2024-09-27,CAM0170,CH02,99460,4026,8954.15,GBP
AD0048033,2024-09-24,CAM0167,CH05,1106,69,135.68,USD
AD0048034,2026-05-27,CAM0263,CH04,74628,3966,17151.12,GBP
AD0048035,2025-04-10,CAM0289,CH03,104886,4447,14842.49,EUR
AD0048036,2025-06-19,CAM0121,CH02,15449,462,1388.98,USD
AD0048037,2025-11-09,CAM0076,CH04,43118,959,2116.61,USD
AD0048038,2024-08-02,CAM0160,CH04,40051,2636,20988.98,USD
AD0048039,2025-04-28,CAM0226,CH03,104284,3635,21789.12,AUD
AD0048040,2024-10-04,CAM0156,CH07,83598,4034,19508.93,GBP
AD0048041,2025-11-02,CAM0085,CH01,45714,1434,7934.92,USD
AD0048042,2024-01-13,CAM0289,CH03,128772,3547,20130.78,GBP
AD0048043,2025-01-01,CAM0241,CH01,28709,309,400.7,AUD
AD0048044,2024-07-28,CAM0048,CH06,25426,1761,1084.82,USD
AD0048045,2025-09-24,CAM0047,CH07,75418,1593,2935.15,USD
AD0048046,2024-02-28,CAM0015,CH06,93131,4699,29740.68,USD
AD0048047,2025-07-18,CAM0071,CH04,16317,926,6425.26,AUD
AD0048048,2024-07-02,CAM0198,CH06,127714,3789,13057.71,GBP
AD0048049,2025-11-06,CAM0092,CH02,38459,1031,1890.59,USD
AD0048050,2026-07-28,CAM0079,CH07,140572,1312,5371.87,GBP
AD0048051,2024-03-24,CAM0224,CH06,130320,6305,47142.16,GBP
AD0048052,2024-01-18,CAM0291,CH02,48026,680,1717.43,GBP
AD0048053,2026-03-29,CAM0191,CH02,69962,4064,3514.25,AUD
AD0048054,2026-03-07,CAM0214,CH03,123359,6337,16366.07,GBP
AD0048055,2026-07-25,CAM0203,CH05,118436,7214,23853.35,USD
AD0048056,2026-04-27,CAM0032,CH01,119833,7111,41090.65,EUR
AD0048057,2025-12-27,CAM0112,CH06,35040,1669,8099.68,AUD
AD0048058,2024-04-10,CAM0071,CH04,89121,2862,22772.92,GBP
AD0048059,2026-02-08,CAM0191,CH02,128953,2767,9086.51,EUR
AD0048060,2026-06-06,CAM0113,CH04,102144,3241,20472.02,EUR
AD0048061,2025-01-03,CAM0033,CH01,50178,2239,14907.05,AUD
AD0048062,2025-09-14,CAM0293,CH05,76755,11513,82000.24,USD
AD0048063,2025-07-29,CAM0119,CH03,76551,4695,30731.51,USD
AD0048064,2025-10-28,CAM0283,CH06,46771,1484,10997.19,GBP
AD0048065,2024-07-11,CAM0126,CH04,955,14,10.0,EUR
AD0048066,2024-01-22,CAM0215,CH02,113546,2134,12886.6,USD
AD0048067,2025-06-30,CAM0127,CH07,96647,2075,9403.24,USD
AD0048068,2025-07-07,CAM0261,CH04,104702,1082,7762.71,GBP
AD0048069,2026-03-24,CAM0098,CH07,126008,7433,14042.37,EUR
AD0048070,2025-02-08,CAM0161,CH05,137159,11627,66526.38,AUD
AD0048071,2026-07-03,CAM0021,CH01,779,71,406.6,EUR
AD0048072,2026-07-12,CAM0009,CH02,22314,547,1435.92,EUR
AD0048073,2024-01-23,CAM0067,CH07,148206,7274,19485.16,EUR
AD0048074,2024-12-18,CAM0033,CH01,58412,2998,7821.57,GBP
AD0048075,2026-06-14,CAM0091,CH06,9528,773,5559.8,AUD
AD0048076,2024-02-25,CAM0033,CH01,37347,2017,13508.33,USD
AD0048077,2024-10-01,CAM0221,CH01,74089,6857,46826.18,GBP
AD0048078,2024-05-09,CAM0265,CH02,23872,341,1159.85,EUR
AD0048079,2025-04-29,CAM0260,CH03,42369,3108,8118.2,EUR
AD0048080,2024-03-23,CAM0268,CH02,4660,392,2009.09,EUR
AD0048081,2025-07-11,CAM0291,CH02,132333,2672,16425.37,AUD
AD0048082,2025-03-14,CAM0026,CH03,122004,5425,26347.32,AUD
AD0048083,2026-03-07,CAM0224,CH06,110114,5822,37556.85,EUR
AD0048084,2024-10-03,CAM0051,CH03,107201,4356,33122.58,EUR
AD0048085,2024-01-01,CAM0216,CH01,27360,1011,2745.22,AUD
AD0048086,2024-10-09,CAM0212,CH06,16207,658,2093.93,AUD
AD0048087,2025-12-21,CAM0133,CH06,15195,264,185.02,GBP
AD0048088,2024-10-11,CAM0170,CH02,149518,4525,13296.31,USD
AD0048089,2026-04-27,CAM0175,CH02,105543,6106,20645.46,EUR
AD0048090,2024-08-28,CAM0036,CH02,43646,2122,11943.59,AUD
AD0048091,2025-06-03,CAM0252,CH07,44069,292,655.07,AUD
AD0048092,2025-04-07,CAM0259,CH06,45195,1166,3459.43,EUR
AD0048093,2025-03-07,CAM0050,CH04,141242,17978,87757.39,AUD
AD0048094,2026-06-02,CAM0161,CH05,143142,12392,98199.34,EUR
AD0048095,2024-06-07,CAM0064,CH06,56952,1161,6812.01,AUD
AD0048096,2025-07-09,CAM0131,CH06,19370,795,1795.98,AUD
AD0048097,2024-10-26,CAM0287,CH05,78402,7430,43485.02,GBP
AD0048098,2025-03-19,CAM0166,CH02,96061,1267,5624.64,GBP
AD0048099,2026-07-30,CAM0023,CH02,133119,1276,7185.38,AUD
AD0048100,2025-01-23,CAM0062,CH03,29058,809,4437.26,AUD
AD0048101,2024-08-01,CAM0102,CH01,119767,5025,5462.4,AUD
AD0048102,2026-03-11,CAM0300,CH01,138142,3790,11965.61,GBP
AD0048103,2026-07-27,CAM0015,CH06,108366,4181,16977.2,EUR
AD0048104,2026-01-24,CAM0057,CH04,90160,4225,18745.49,USD
AD0048105,2024-06-10,CAM0290,CH04,22831,400,1117.52,EUR
AD0048106,2025-11-18,CAM0112,CH06,28764,847,4148.65,AUD
AD0048107,2025-07-03,CAM0176,CH05,57251,3029,6180.34,USD
AD0048108,2026-04-23,CAM0156,CH07,72766,3951,20130.51,USD
AD0048109,2026-04-01,CAM0038,CH05,144833,2325,17995.1,AUD
AD0048110,2024-11-11,CAM0227,CH06,35389,2479,14032.53,USD
AD0048111,2024-07-17,CAM0104,CH06,128622,7519,18334.71,USD
AD0048112,2026-01-11,CAM0158,CH05,96849,1983,8945.78,EUR
AD0048113,2024-01-25,CAM0262,CH02,25802,626,2701.17,EUR
AD0048114,2024-08-20,CAM0097,CH06,119669,6582,14597.63,USD
AD0048115,2024-05-19,CAM0264,CH03,32860,789,6094.96,GBP
AD0048116,2024-09-22,CAM0227,CH06,16782,2517,5321.15,USD
AD0048117,2024-07-01,CAM0269,CH03,105746,3003,2524.01,EUR
AD0048118,2024-11-11,CAM0177,CH07,125742,4121,20598.18,EUR
AD0048119,2026-05-09,CAM0034,CH01,121774,8150,63830.38,GBP
AD0048120,2024-11-16,CAM0159,CH01,114195,975,7498.69,USD
AD0048121,2024-05-04,CAM0027,CH01,109332,2940,3760.96,GBP
AD0048122,2024-10-22,CAM0128,CH05,95997,2974,14242.23,EUR
AD0048123,2026-06-19,CAM0148,CH04,43310,345,210.54,USD
AD0048124,2026-04-17,CAM0275,CH07,36589,4072,13338.53,USD
AD0048125,2026-01-17,CAM0262,CH02,65223,2834,19197.46,AUD
AD0048126,2024-01-04,CAM0245,CH05,104569,911,1546.02,EUR
AD0048127,2024-01-16,CAM0062,CH03,67898,3589,23044.66,GBP
AD0048128,2024-01-31,CAM0250,CH01,46257,1482,9418.76,AUD
AD0048129,2024-11-23,CAM0192,CH05,47818,4280,8318.43,AUD
AD0048130,2024-02-10,CAM0276,CH01,4104,189,592.52,AUD
AD0048131,2025-08-30,CAM0251,CH06,10731,255,1769.05,USD
AD0048132,2026-03-16,CAM0018,CH01,144190,5351,42234.35,EUR
AD0048133,2026-02-02,CAM0200,CH07,56404,2878,7623.63,USD
AD0048134,2024-10-03,CAM0176,CH05,141399,1405,1412.17,GBP
AD0048135,2024-10-05,CAM0050,CH04,13827,832,463.49,USD
AD0048136,2026-07-18,CAM0006,CH04,122384,7120,51770.21,GBP
AD0048137,2025-04-18,CAM0250,CH01,97180,1778,1106.03,USD
AD0048138,2025-12-23,CAM0232,CH06,108063,7133,6767.37,GBP
AD0048139,2024-10-24,CAM0064,CH06,104178,5283,12555.16,GBP
AD0048140,2024-02-28,CAM0054,CH01,74953,249,611.04,USD
AD0048141,2026-05-13,CAM0295,CH06,5484,247,129.67,GBP
AD0048142,2025-05-05,CAM0059,CH01,149172,663,3282.06,AUD
AD0048143,2024-01-01,CAM0080,CH07,61194,3075,6006.53,AUD
AD0048144,2026-01-19,CAM0237,CH01,123049,14303,7386.14,USD
AD0048145,2025-07-24,CAM0032,CH01,15309,389,208.78,GBP
AD0048146,2026-08-30,CAM0199,CH04,115276,1665,6678.68,GBP
AD0048147,2026-03-30,CAM0082,CH03,31823,1304,4250.84,EUR
AD0048148,2024-05-29,CAM0005,CH02,6423,211,976.34,USD
AD0048149,2024-08-06,CAM0008,CH02,23054,358,1298.91,AUD
AD0048150,2024-01-29,CAM0297,CH07,13582,2005,4668.21,USD
AD0048151,2024-09-01,CAM0176,CH05,5060,269,917.77,AUD
AD0048152,2024-08-23,CAM0146,CH01,141638,3302,16159.79,EUR
AD0048153,2024-08-04,CAM0016,CH02,148230,4493,25731.78,USD
AD0048154,2024-05-23,CAM0027,CH01,66772,4061,23414.78,USD
AD0048155,2024-03-20,CAM0276,CH01,33168,3659,19169.43,GBP
AD0048156,2026-07-28,CAM0040,CH02,11576,1047,5715.58,GBP
AD0048157,2024-10-25,CAM0295,CH06,39811,325,1814.12,EUR
AD0048158,2025-07-11,CAM0089,CH01,82890,1323,8615.23,GBP
AD0048159,2024-12-15,CAM0149,CH01,100469,5692,40670.68,EUR
AD0048160,2025-04-21,CAM0025,CH03,120890,8604,14538.93,USD
AD0048161,2025-08-09,CAM0076,CH04,101434,335,2280.79,GBP
AD0048162,2024-08-04,CAM0123,CH05,117100,3860,20993.07,USD
AD0048163,2025-09-15,CAM0224,CH06,141955,16200,57143.24,EUR
AD0048164,2024-10-14,CAM0267,CH02,86255,4695,32325.65,AUD
AD0048165,2025-10-29,CAM0174,CH02,62051,1679,6106.79,AUD
AD0048166,2026-07-28,CAM0235,CH02,92064,2169,8053.0,EUR
AD0048167,2024-02-07,CAM0006,CH04,70899,1190,741.74,GBP
AD0048168,2025-02-09,CAM0219,CH04,128642,495,1546.21,AUD
AD0048169,2025-12-08,CAM0288,CH03,76057,4974,11272.61,GBP
AD0048170,2024-04-26,CAM0039,CH04,80811,3793,7782.0,USD
AD0048171,2025-06-13,CAM0227,CH06,42172,1189,1038.68,USD
AD0048172,2024-02-19,CAM0008,CH02,63608,1267,7560.84,EUR
AD0048173,2026-08-31,CAM0085,CH01,20276,794,5807.16,USD
AD0048174,2026-06-10,CAM0187,CH03,114641,1783,3821.49,AUD
AD0048175,2024-01-14,CAM0061,CH01,28812,1928,9919.4,AUD
AD0048176,2025-06-20,CAM0184,CH07,59250,1427,10548.0,USD
AD0048177,2025-07-31,CAM0258,CH05,51083,1373,5656.62,GBP
AD0048178,2024-12-19,CAM0153,CH06,143897,8813,27583.98,USD
AD0048179,2026-01-31,CAM0010,CH04,17786,491,2264.32,GBP
AD0048180,2024-09-09,CAM0263,CH04,148636,4536,34787.81,AUD
AD0048181,2026-04-09,CAM0204,CH06,60333,3063,18092.81,USD
AD0048182,2024-08-16,CAM0274,CH01,115853,15677,94552.74,EUR
AD0048183,2024-02-16,CAM0076,CH04,123319,8877,28227.36,GBP
AD0048184,2025-01-08,CAM0215,CH02,19696,1226,1471.23,USD
AD0048185,2026-05-01,CAM0245,CH05,146001,2728,16675.06,USD
AD0048186,2025-11-16,CAM0219,CH04,95143,5084,40030.94,EUR
AD0048187,2026-01-17,CAM0269,CH03,13483,880,4682.91,GBP
AD0048188,2025-09-03,CAM0078,CH04,75715,2259,2138.89,EUR
AD0048189,2026-08-07,CAM0202,CH04,47555,548,1190.94,USD
AD0048190,2025-10-01,CAM0132,CH01,91035,1797,2765.0,USD
AD0048191,2024-12-14,CAM0078,CH04,26313,1158,3383.96,AUD
AD0048192,2024-09-08,CAM0123,CH05,91562,9918,34553.69,GBP
AD0048193,2026-06-18,CAM0222,CH02,73403,3422,6126.93,EUR
AD0048194,2025-01-23,CAM0079,CH07,59328,3624,12199.47,USD
AD0048195,2026-05-15,CAM0120,CH06,1893,98,675.6,GBP
AD0048196,2024-12-02,CAM0194,CH07,7658,430,864.6,USD
AD0048197,2025-03-02,CAM0227,CH06,7402,383,764.21,EUR
AD0048198,2025-08-02,CAM0275,CH07,101625,8327,62604.25,GBP
AD0048199,2025-06-12,CAM0150,CH02,9610,109,415.75,AUD
AD0048200,2024-11-07,CAM0014,CH01,72257,6321,35946.75,EUR
AD0048201,2025-02-26,CAM0091,CH06,145361,3236,4175.18,USD
AD0048202,2025-07-06,CAM0053,CH04,26278,570,3485.31,GBP
AD0048203,2025-04-10,CAM0258,CH05,33691,868,1506.0,AUD
AD0048204,2026-05-28,CAM0252,CH07,99365,937,6642.51,USD
AD0048205,2024-10-02,CAM0183,CH07,116124,17418,126442.04,USD
AD0048206,2026-05-15,CAM0065,CH05,40925,719,2149.97,USD
AD0048207,2024-05-10,CAM0058,CH04,125822,5628,19634.03,GBP
AD0048208,2024-05-10,CAM0271,CH02,67713,1082,4443.37,GBP
AD0048209,2024-11-18,CAM0096,CH02,116542,5311,17435.61,USD
AD0048210,2024-02-20,CAM0278,CH06,109662,2519,7420.01,AUD
AD0048211,2024-03-09,CAM0279,CH07,124099,3338,17716.7,GBP
AD0048212,2025-01-28,CAM0173,CH06,131999,2108,12666.56,USD
AD0048213,2025-03-07,CAM0042,CH02,80220,1713,11072.03,AUD
AD0048214,2024-07-25,CAM0020,CH02,39374,850,5924.12,USD
AD0048215,2025-06-02,CAM0051,CH03,40111,1031,1225.69,AUD
AD0048216,2025-06-07,CAM0119,CH03,133377,1790,8755.3,USD
AD0048217,2024-02-10,CAM0268,CH02,58704,1610,2455.58,GBP
AD0048218,2026-06-10,CAM0028,CH01,80705,3655,19125.96,USD
AD0048219,2026-04-09,CAM0247,CH05,45943,1285,3676.69,AUD
AD0048220,2024-12-23,CAM0208,CH06,34839,668,1570.2,EUR
AD0048221,2024-02-22,CAM0158,CH05,3092,194,215.95,GBP
AD0048222,2025-12-31,CAM0091,CH06,110707,2117,3934.18,GBP
AD0048223,2024-03-27,CAM0170,CH02,13167,232,1420.45,EUR
AD0048224,2025-06-14,CAM0246,CH01,62948,4383,28661.03,EUR
AD0048225,2025-01-25,CAM0235,CH02,81578,5941,19984.37,EUR
AD0048226,2026-04-07,CAM0266,CH04,813,25,199.34,EUR
AD0048227,2024-07-22,CAM0162,CH07,91379,3823,23801.83,EUR
AD0048228,2026-03-12,CAM0061,CH01,120950,11065,82181.18,AUD
AD0048229,2025-08-18,CAM0288,CH03,101903,1128,3577.26,GBP
AD0048230,2024-12-29,CAM0070,CH02,31401,960,6749.28,EUR
AD0048231,2026-01-03,CAM0079,CH07,67713,1501,4840.8,EUR
AD0048232,2025-07-14,CAM0269,CH03,25592,1073,4643.2,EUR
AD0048233,2024-02-24,CAM0257,CH07,65519,1063,2061.64,GBP
AD0048234,2024-01-18,CAM0241,CH01,42453,1500,9046.33,AUD
AD0048235,2026-01-03,CAM0055,CH01,62755,2624,5841.29,GBP
