RevenueID,OpportunityID,LeadID,RevenueDate,RevenueAmount
REV004173,OP007090,L031522,2026-09-14,5322.7
REV004174,OP007091,L031524,2025-11-30,2997.47
REV004175,OP007092,L031527,2024-05-07,1628.75
REV004176,OP007094,L031549,2024-07-09,2567.69
REV004177,OP007096,L031551,2024-04-09,1840.65
REV004178,OP007097,L031552,2026-01-08,1585.69
REV004179,OP007098,L031555,2026-06-02,1650.91
REV004180,OP007099,L031558,2024-04-07,8344.5
REV004181,OP007101,L031561,2024-12-14,7464.67
REV004182,OP007104,L031567,2025-02-12,3309.13
REV004183,OP007105,L031573,2025-04-05,3549.87
REV004184,OP007106,L031574,2024-03-04,1676.14
REV004185,OP007107,L031575,2026-05-05,11803.42
REV004186,OP007109,L031581,2025-04-08,5690.12
REV004187,OP007110,L031585,2025-12-09,1057.87
REV004188,OP007112,L031599,2026-05-13,1595.63
REV004189,OP007115,L031608,2025-07-13,856.74
REV004190,OP007116,L031612,2024-11-12,2800.22
REV004191,OP007118,L031620,2024-06-13,1729.14
REV004192,OP007119,L031622,2026-08-20,7755.99
REV004193,OP007121,L031629,2026-02-01,2071.91
REV004194,OP007122,L031632,2026-09-01,5819.83
REV004195,OP007127,L031649,2026-06-25,5968.33
REV004196,OP007130,L031676,2024-10-30,4115.95
REV004197,OP007132,L031682,2024-12-28,1859.0
REV004198,OP007136,L031695,2026-06-23,9798.66
REV004199,OP007138,L031701,2024-07-28,5610.31
REV004200,OP007139,L031705,2025-06-15,1125.35
REV004201,OP007140,L031708,2025-07-18,375.2
REV004202,OP007141,L031709,2024-09-29,4882.86
REV004203,OP007144,L031720,2025-06-02,3343.56
REV004204,OP007149,L031741,2025-02-24,1220.95
REV004205,OP007150,L031751,2024-07-02,1866.71
REV004206,OP007152,L031757,2024-11-06,4099.7
REV004207,OP007153,L031769,2024-05-29,5590.24
REV004208,OP007156,L031781,2025-08-23,330.55
REV004209,OP007157,L031784,2024-12-26,814.93
REV004210,OP007159,L031789,2025-03-05,1171.09
REV004211,OP007160,L031794,2026-02-18,14711.21
REV004212,OP007161,L031804,2026-04-28,904.75
REV004213,OP007162,L031808,2025-07-29,7990.14
REV004214,OP007163,L031813,2024-03-21,336.81
REV004215,OP007164,L031826,2025-06-23,2099.88
REV004216,OP007168,L031846,2025-03-01,6500.65
REV004217,OP007169,L031847,2025-04-15,2474.82
REV004218,OP007172,L031866,2026-07-06,3075.14
REV004219,OP007173,L031867,2026-02-19,7615.55
REV004220,OP007174,L031870,2025-10-05,7428.03
REV004221,OP007175,L031872,2024-08-08,5984.53
REV004222,OP007176,L031876,2024-03-03,4018.11
REV004223,OP007177,L031877,2025-06-16,39071.19
REV004224,OP007179,L031882,2026-06-15,2665.64
REV004225,OP007182,L031893,2026-08-08,1089.1
REV004226,OP007184,L031901,2024-10-07,3514.48
REV004227,OP007187,L031908,2025-10-13,1096.4
REV004228,OP007190,L031927,2025-10-17,5442.83
REV004229,OP007192,L031937,2024-09-17,8218.58
REV004230,OP007195,L031942,2025-04-15,250.0
REV004231,OP007196,L031946,2025-06-05,11740.18
REV004232,OP007199,L031960,2025-01-28,1260.71
REV004233,OP007203,L031979,2024-12-07,825.54
REV004234,OP007204,L031989,2025-04-09,2036.1
REV004235,OP007205,L031992,2024-02-17,4544.6
REV004236,OP007207,L031997,2025-05-17,4541.27
REV004237,OP007208,L031999,2026-03-28,3262.45
REV004238,OP007210,L032009,2025-11-20,648.49
REV004239,OP007213,L032013,2025-07-07,2277.68
REV004240,OP007215,L032024,2025-12-02,6628.41
REV004241,OP007216,L032029,2025-02-18,994.9
REV004242,OP007217,L032031,2026-06-18,329.75
REV004243,OP007219,L032042,2025-04-17,6558.82
REV004244,OP007220,L032043,2024-08-20,8405.51
REV004245,OP007221,L032052,2026-02-12,3935.38
REV004246,OP007222,L032057,2025-02-01,20163.33
REV004247,OP007223,L032058,2026-03-28,2341.72
REV004248,OP007226,L032079,2024-11-26,6425.46
REV004249,OP007227,L032084,2026-02-05,672.52
REV004250,OP007228,L032089,2025-04-21,3190.16
REV004251,OP007230,L032098,2024-09-16,1078.24
REV004252,OP007231,L032101,2025-05-26,3853.09
REV004253,OP007233,L032114,2024-12-18,3056.06
REV004254,OP007234,L032115,2026-02-03,671.13
REV004255,OP007235,L032118,2025-03-21,3683.43
REV004256,OP007236,L032121,2024-12-30,1325.15
REV004257,OP007238,L032128,2024-07-11,1586.36
REV004258,OP007239,L032136,2026-03-15,1079.94
REV004259,OP007240,L032137,2026-01-14,6775.63
REV004260,OP007242,L032165,2024-08-25,7056.33
REV004261,OP007243,L032173,2024-11-11,5467.7
REV004262,OP007244,L032174,2026-04-08,4305.27
REV004263,OP007247,L032187,2025-02-15,5491.45
REV004264,OP007248,L032192,2025-11-29,4500.76
REV004265,OP007252,L032205,2024-05-11,1104.74
REV004266,OP007253,L032207,2025-12-05,10265.3
REV004267,OP007254,L032209,2025-05-13,14186.46
REV004268,OP007255,L032217,2025-04-09,2086.42
REV004269,OP007257,L032230,2025-02-20,5819.05
REV004270,OP007259,L032260,2026-04-25,2920.16
REV004271,OP007260,L032283,2026-03-02,22396.69
REV004272,OP007261,L032291,2026-02-13,7765.11
REV004273,OP007263,L032306,2024-05-31,716.35
REV004274,OP007264,L032312,2026-06-20,5623.76
REV004275,OP007265,L032314,2026-06-14,2466.43
REV004276,OP007268,L032325,2025-06-30,6258.45
REV004277,OP007269,L032326,2024-01-29,2368.65
REV004278,OP007270,L032327,2026-03-10,1954.92
REV004279,OP007272,L032336,2026-08-17,7014.58
REV004280,OP007273,L032342,2025-06-14,12495.09
REV004281,OP007275,L032351,2024-10-16,2053.97
REV004282,OP007277,L032363,2026-08-23,679.05
REV004283,OP007278,L032370,2025-08-08,6448.99
REV004284,OP007279,L032381,2025-07-11,16932.95
REV004285,OP007280,L032385,2026-09-12,10187.95
REV004286,OP007281,L032386,2025-10-17,4654.22
REV004287,OP007283,L032395,2026-04-07,3814.04
REV004288,OP007285,L032404,2025-11-06,1409.14
REV004289,OP007289,L032431,2024-10-08,993.43
REV004290,OP007290,L032433,2024-05-04,3475.71
REV004291,OP007291,L032436,2026-08-29,5098.78
REV004292,OP007292,L032439,2024-04-06,1299.68
REV004293,OP007293,L032441,2025-04-19,17178.59
REV004294,OP007294,L032443,2024-09-12,1086.19
REV004295,OP007295,L032449,2024-01-23,633.18
REV004296,OP007296,L032452,2026-04-02,4188.7
REV004297,OP007297,L032454,2026-05-17,2094.32
REV004298,OP007300,L032459,2025-06-20,7671.76
REV004299,OP007301,L032474,2024-06-19,4766.16
REV004300,OP007306,L032498,2024-11-09,1276.47
REV004301,OP007307,L032500,2026-10-02,8355.26
REV004302,OP007308,L032505,2025-01-20,3202.46
REV004303,OP007309,L032509,2026-09-02,8961.48
REV004304,OP007310,L032514,2025-02-13,1775.98
REV004305,OP007312,L032525,2026-10-03,517.33
REV004306,OP007313,L032536,2025-02-08,1516.66
REV004307,OP007314,L032539,2025-06-03,5367.98
REV004308,OP007315,L032542,2026-10-21,660.78
REV004309,OP007316,L032544,2024-08-02,6614.99
REV004310,OP007318,L032563,2025-03-13,1234.62
REV004311,OP007319,L032568,2025-12-26,561.94
REV004312,OP007322,L032574,2026-06-11,1736.12
REV004313,OP007324,L032590,2025-06-18,1689.88
REV004314,OP007325,L032592,2024-11-30,6092.91
REV004315,OP007328,L032611,2025-12-20,971.47
REV004316,OP007329,L032615,2025-06-11,3001.17
REV004317,OP007330,L032617,2024-11-04,3977.67
REV004318,OP007331,L032623,2026-05-07,1210.33
REV004319,OP007332,L032625,2026-05-13,250.0
REV004320,OP007333,L032627,2025-04-03,1070.51
REV004321,OP007334,L032632,2026-04-29,3780.7
REV004322,OP007335,L032633,2024-06-19,3035.06
REV004323,OP007337,L032648,2026-01-12,2404.88
REV004324,OP007338,L032652,2026-04-01,2716.05
REV004325,OP007339,L032655,2025-12-18,7769.55
REV004326,OP007342,L032665,2025-11-04,1609.62
REV004327,OP007344,L032687,2026-08-04,4553.08
REV004328,OP007345,L032689,2026-07-10,4379.36
REV004329,OP007346,L032690,2026-04-13,2755.69
REV004330,OP007351,L032705,2024-02-10,2730.03
REV004331,OP007353,L032711,2025-07-27,4504.1
REV004332,OP007355,L032719,2024-11-22,5514.7
REV004333,OP007356,L032728,2025-05-22,1973.52
REV004334,OP007357,L032736,2024-10-11,5818.64
REV004335,OP007358,L032748,2026-01-31,1372.22
REV004336,OP007359,L032752,2025-02-05,2253.77
REV004337,OP007362,L032767,2025-03-22,2818.65
REV004338,OP007363,L032771,2024-09-16,1598.77
REV004339,OP007365,L032792,2024-06-27,3058.43
REV004340,OP007366,L032798,2025-06-30,3924.78
REV004341,OP007367,L032801,2025-04-30,6917.34
REV004342,OP007368,L032803,2025-12-22,7054.85
REV004343,OP007369,L032806,2024-10-15,3456.8
REV004344,OP007370,L032816,2025-09-22,4488.14
REV004345,OP007372,L032824,2024-11-09,5712.08
REV004346,OP007373,L032826,2026-03-30,6293.62
REV004347,OP007374,L032827,2025-03-25,7049.64
REV004348,OP007375,L032828,2024-02-16,4671.75
REV004349,OP007376,L032861,2024-09-22,492.89
REV004350,OP007378,L032873,2025-01-16,7297.56
REV004351,OP007379,L032874,2024-02-12,2534.8
REV004352,OP007380,L032884,2026-07-31,8833.95
REV004353,OP007381,L032885,2025-07-27,1335.52
REV004354,OP007382,L032889,2024-10-12,1670.89
REV004355,OP007384,L032898,2025-09-06,1103.31
REV004356,OP007393,L032941,2025-10-20,9510.27
REV004357,OP007394,L032944,2026-01-19,3372.54
REV004358,OP007396,L032963,2024-10-27,15220.34
REV004359,OP007397,L032969,2025-01-06,2365.62
REV004360,OP007398,L032971,2024-08-16,3058.8
REV004361,OP007400,L032976,2025-08-02,1340.55
REV004362,OP007402,L032983,2024-02-09,5969.44
REV004363,OP007403,L032985,2025-12-26,1501.07
REV004364,OP007404,L032987,2026-04-06,1227.92
REV004365,OP007406,L032993,2026-04-05,17129.56
REV004366,OP007407,L032994,2024-09-28,1016.86
REV004367,OP007409,L032999,2024-06-19,2535.23
REV004368,OP007411,L033001,2025-02-05,3792.24
REV004369,OP007416,L033014,2026-03-29,13744.29
REV004370,OP007417,L033018,2026-04-11,4138.26
REV004371,OP007418,L033021,2026-03-18,1398.14
REV004372,OP007422,L033042,2026-01-21,937.55
REV004373,OP007423,L033043,2025-03-08,648.05
REV004374,OP007424,L033048,2024-11-05,6886.31
REV004375,OP007425,L033049,2025-02-19,3878.4
REV004376,OP007426,L033058,2024-07-24,1975.34
REV004377,OP007427,L033059,2026-02-21,1846.94
REV004378,OP007429,L033063,2026-03-02,13090.28
REV004379,OP007430,L033068,2024-09-29,2811.62
REV004380,OP007431,L033069,2024-06-19,5985.46
REV004381,OP007432,L033078,2024-10-30,4562.32
REV004382,OP007434,L033089,2024-07-05,3716.36
REV004383,OP007435,L033093,2024-09-19,1309.61
REV004384,OP007436,L033103,2025-11-22,1620.59
REV004385,OP007440,L033122,2026-08-01,682.46
REV004386,OP007443,L033138,2025-05-09,2836.21
REV004387,OP007444,L033141,2025-04-10,24758.23
REV004388,OP007446,L033153,2024-12-02,2214.11
REV004389,OP007448,L033162,2024-12-09,4775.55
REV004390,OP007452,L033196,2025-11-25,8672.84
REV004391,OP007453,L033201,2025-02-24,944.31
REV004392,OP007454,L033204,2025-08-16,2300.95
REV004393,OP007457,L033226,2024-08-19,1923.23
REV004394,OP007461,L033234,2026-08-14,385.55
REV004395,OP007463,L033239,2026-07-31,4091.51
REV004396,OP007464,L033265,2025-02-20,258.72
REV004397,OP007465,L033272,2024-12-30,7538.33
REV004398,OP007466,L033277,2025-02-26,2230.24
REV004399,OP007467,L033281,2025-09-22,4912.31
REV004400,OP007469,L033287,2025-01-06,632.11
REV004401,OP007470,L033288,2024-01-23,872.74
REV004402,OP007471,L033292,2026-09-06,1159.75
REV004403,OP007475,L033302,2026-05-03,1609.36
REV004404,OP007476,L033305,2026-02-10,2455.12
REV004405,OP007477,L033306,2026-04-13,1424.18
REV004406,OP007478,L033307,2024-02-21,2556.62
REV004407,OP007479,L033309,2024-08-15,2496.81
REV004408,OP007481,L033314,2024-08-04,1448.95
REV004409,OP007482,L033317,2024-07-18,2188.27
REV004410,OP007487,L033331,2024-06-18,896.73
REV004411,OP007490,L033346,2025-01-27,2275.5
REV004412,OP007491,L033349,2025-12-04,3293.7
REV004413,OP007492,L033360,2024-11-04,906.72
REV004414,OP007495,L033382,2024-04-09,2367.82
REV004415,OP007496,L033388,2026-09-17,2381.57
REV004416,OP007497,L033395,2024-11-01,4272.04
REV004417,OP007498,L033399,2025-02-12,1406.99
REV004418,OP007499,L033405,2025-04-07,7426.65
REV004419,OP007501,L033426,2025-09-27,2800.6
REV004420,OP007503,L033446,2024-09-15,7695.89
REV004421,OP007504,L033450,2026-07-30,1310.28
REV004422,OP007505,L033451,2025-12-25,3665.59
REV004423,OP007508,L033470,2025-11-02,3294.64
REV004424,OP007509,L033472,2025-12-17,3065.27
REV004425,OP007511,L033480,2026-05-31,2464.66
REV004426,OP007513,L033496,2025-06-14,10942.68
REV004427,OP007514,L033497,2024-11-23,18352.12
REV004428,OP007516,L033509,2026-07-19,4158.57
REV004429,OP007518,L033515,2024-03-03,934.22
REV004430,OP007519,L033522,2026-09-07,765.55
REV004431,OP007520,L033529,2026-02-08,1140.74
REV004432,OP007521,L033530,2024-05-13,6832.95
REV004433,OP007523,L033533,2025-11-10,4611.98
REV004434,OP007524,L033535,2025-12-10,27803.76
REV004435,OP007525,L033538,2025-12-26,1594.29
REV004436,OP007526,L033547,2026-01-10,6840.64
REV004437,OP007529,L033554,2025-07-27,2106.62
REV004438,OP007531,L033558,2025-01-28,2404.45
REV004439,OP007532,L033564,2025-02-18,2315.26
REV004440,OP007533,L033566,2024-09-25,2049.76
REV004441,OP007534,L033569,2024-05-11,1705.39
REV004442,OP007535,L033572,2026-03-27,902.18
REV004443,OP007537,L033577,2024-12-23,583.29
REV004444,OP007538,L033586,2025-08-18,12205.32
REV004445,OP007539,L033587,2024-06-30,5879.09
REV004446,OP007540,L033590,2025-02-06,540.41
REV004447,OP007541,L033597,2024-11-05,1444.4
REV004448,OP007544,L033612,2026-08-18,1617.46
REV004449,OP007546,L033624,2024-10-25,1219.41
REV004450,OP007549,L033643,2024-10-29,5366.67
REV004451,OP007551,L033649,2025-11-19,1072.44
REV004452,OP007554,L033657,2024-07-12,7355.96
REV004453,OP007555,L033659,2024-10-06,2957.57
REV004454,OP007556,L033666,2026-03-25,694.61
REV004455,OP007558,L033674,2025-04-02,920.78
REV004456,OP007560,L033686,2024-08-13,2087.71
REV004457,OP007561,L033688,2025-09-04,7929.55
REV004458,OP007562,L033694,2026-08-04,6529.33
REV004459,OP007565,L033704,2026-08-17,1607.42
REV004460,OP007570,L033727,2025-02-03,1256.54
REV004461,OP007571,L033732,2025-01-26,28748.68
REV004462,OP007572,L033734,2025-07-17,2560.86
REV004463,OP007573,L033738,2026-04-21,3851.18
REV004464,OP007574,L033750,2024-12-15,13847.4
REV004465,OP007577,L033756,2026-05-25,3432.4
REV004466,OP007578,L033765,2025-08-06,5981.85
REV004467,OP007581,L033779,2025-06-13,3030.95
REV004468,OP007583,L033800,2024-05-23,12394.86
REV004469,OP007584,L033811,2026-04-28,867.58
REV004470,OP007585,L033813,2026-07-28,1512.96
REV004471,OP007586,L033814,2025-01-05,3117.87
REV004472,OP007588,L033826,2026-05-28,762.39
REV004473,OP007591,L033831,2024-11-30,3433.45
REV004474,OP007593,L033844,2025-08-14,352.18
REV004475,OP007595,L033849,2025-10-31,902.34
REV004476,OP007597,L033862,2026-09-16,20565.47
REV004477,OP007598,L033864,2026-02-03,1195.1
REV004478,OP007599,L033872,2026-06-21,2433.87
REV004479,OP007601,L033877,2025-08-09,4942.64
REV004480,OP007602,L033878,2025-06-10,5409.93
REV004481,OP007603,L033879,2024-12-19,3129.2
REV004482,OP007606,L033886,2026-05-15,1471.21
REV004483,OP007607,L033887,2025-10-17,393.66
REV004484,OP007609,L033893,2025-10-16,2359.04
REV004485,OP007612,L033927,2025-01-15,10177.27
REV004486,OP007613,L033929,2025-03-31,2984.81
REV004487,OP007615,L033936,2024-05-11,1620.28
REV004488,OP007618,L033951,2025-11-07,4582.24
REV004489,OP007622,L033964,2024-10-07,24694.97
REV004490,OP007623,L033970,2026-05-09,10289.1
REV004491,OP007625,L033980,2026-03-26,1551.05
REV004492,OP007627,L033993,2024-07-03,4600.14
REV004493,OP007628,L033997,2025-02-01,1489.29
REV004494,OP007630,L034005,2025-01-15,9396.45
REV004495,OP007631,L034008,2025-09-18,1196.47
REV004496,OP007633,L034015,2026-10-03,12760.95
REV004497,OP007634,L034016,2025-10-15,6558.96
REV004498,OP007635,L034021,2026-02-23,1436.32
REV004499,OP007637,L034027,2026-06-15,787.15
REV004500,OP007639,L034037,2024-08-22,1548.79
REV004501,OP007640,L034041,2025-08-26,5828.13
REV004502,OP007641,L034046,2026-02-05,10444.31
REV004503,OP007644,L034067,2025-01-06,2553.76
REV004504,OP007646,L034070,2026-03-25,2106.51
REV004505,OP007647,L034074,2025-09-09,1035.4
REV004506,OP007652,L034098,2024-05-26,11799.05
REV004507,OP007653,L034099,2024-07-09,6414.75
REV004508,OP007654,L034102,2024-11-09,2913.42
REV004509,OP007656,L034114,2025-03-09,901.72
REV004510,OP007657,L034117,2024-01-27,1095.3
REV004511,OP007662,L034127,2025-09-27,2895.89
REV004512,OP007664,L034141,2025-03-21,1509.72
REV004513,OP007665,L034143,2025-06-02,1203.31
REV004514,OP007668,L034154,2026-03-14,3944.65
REV004515,OP007670,L034167,2024-08-30,3378.99
REV004516,OP007671,L034172,2025-08-15,688.18
REV004517,OP007673,L034184,2026-04-13,12086.41
REV004518,OP007674,L034187,2026-08-30,5281.99
REV004519,OP007675,L034193,2026-04-24,9098.46
REV004520,OP007677,L034195,2026-06-28,4025.63
REV004521,OP007678,L034200,2026-03-04,1543.05
REV004522,OP007679,L034201,2025-11-27,2022.36
REV004523,OP007680,L034207,2025-12-17,2495.28
REV004524,OP007683,L034220,2025-01-26,555.69
REV004525,OP007684,L034223,2025-09-24,6625.03
REV004526,OP007685,L034228,2026-02-03,2206.63
REV004527,OP007686,L034229,2024-09-05,2910.28
REV004528,OP007687,L034230,2026-03-22,775.92
REV004529,OP007688,L034232,2026-02-27,1256.37
REV004530,OP007689,L034234,2025-09-10,1103.66
REV004531,OP007690,L034239,2025-05-15,5373.85
REV004532,OP007692,L034243,2026-09-10,407.5
REV004533,OP007693,L034258,2025-11-20,2378.69
REV004534,OP007695,L034272,2024-12-04,2358.57
REV004535,OP007696,L034277,2024-12-12,7344.31
REV004536,OP007697,L034281,2024-08-03,1574.2
REV004537,OP007698,L034287,2026-03-24,2534.8
REV004538,OP007699,L034293,2025-01-16,11375.1
REV004539,OP007701,L034309,2024-07-02,1886.54
REV004540,OP007702,L034315,2026-06-21,15578.78
REV004541,OP007705,L034342,2025-02-02,8504.39
REV004542,OP007707,L034346,2024-10-25,16695.36
REV004543,OP007709,L034350,2026-09-01,1049.77
REV004544,OP007710,L034351,2025-12-20,9757.76
REV004545,OP007712,L034360,2024-09-02,993.22
REV004546,OP007714,L034368,2024-12-10,3323.51
REV004547,OP007716,L034374,2026-01-04,3107.42
REV004548,OP007717,L034379,2024-04-06,511.44
REV004549,OP007720,L034390,2024-10-22,2190.82
REV004550,OP007721,L034395,2025-11-06,1860.14
REV004551,OP007722,L034399,2025-02-18,1630.4
REV004552,OP007723,L034400,2024-03-20,2940.11
REV004553,OP007726,L034413,2026-02-10,8826.98
REV004554,OP007727,L034417,2024-02-23,1469.5
REV004555,OP007728,L034420,2025-10-02,3783.0
REV004556,OP007729,L034421,2025-10-20,2861.81
REV004557,OP007731,L034435,2025-07-31,8164.13
REV004558,OP007732,L034439,2025-09-09,1086.95
REV004559,OP007735,L034447,2024-09-15,1883.12
REV004560,OP007736,L034451,2025-12-18,2791.35
REV004561,OP007737,L034457,2024-08-27,3163.81
REV004562,OP007739,L034463,2025-11-10,920.29
REV004563,OP007741,L034474,2026-09-07,2006.73
REV004564,OP007744,L034481,2025-06-07,4150.71
REV004565,OP007745,L034482,2024-09-16,2947.02
REV004566,OP007746,L034486,2024-06-15,1527.07
REV004567,OP007748,L034499,2026-08-23,13462.66
REV004568,OP007749,L034500,2026-08-09,4318.08
REV004569,OP007750,L034503,2026-08-11,811.22
REV004570,OP007751,L034514,2026-01-17,1942.91
REV004571,OP007754,L034528,2025-03-21,4260.92
REV004572,OP007755,L034531,2025-04-28,7863.39
REV004573,OP007756,L034532,2024-03-14,1951.58
REV004574,OP007757,L034535,2026-08-31,1930.85
REV004575,OP007759,L034541,2026-08-17,4627.64
REV004576,OP007760,L034543,2026-06-19,250.0
REV004577,OP007761,L034552,2024-09-04,4295.27
REV004578,OP007762,L034558,2024-05-04,1469.71
REV004579,OP007763,L034561,2024-09-30,1819.48
REV004580,OP007764,L034562,2024-03-23,4124.41
REV004581,OP007766,L034573,2025-11-21,914.81
REV004582,OP007769,L034596,2024-05-09,2591.81
REV004583,OP007770,L034602,2026-05-20,2001.73
REV004584,OP007773,L034609,2025-03-13,1622.44
REV004585,OP007776,L034621,2026-04-12,5628.45
REV004586,OP007780,L034637,2025-09-22,1473.05
REV004587,OP007782,L034645,2024-10-28,3826.18
REV004588,OP007783,L034648,2025-02-22,6475.24
REV004589,OP007784,L034650,2025-01-10,3134.42
REV004590,OP007785,L034651,2024-12-22,3633.64
REV004591,OP007786,L034659,2026-06-23,36505.44
REV004592,OP007787,L034660,2025-10-19,2451.95
REV004593,OP007790,L034683,2024-09-25,7112.94
